Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,08 May 2015,Dividend - Rs. - 10.0000,-,12 May 2015,15 May 2015,05 May 2015,11 May 2015,19 Jun 2015
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,17 Mar 2016,Interim Dividend - Rs. - 10.5000,18 Mar 2016,-,-,11 Mar 2016,17 Mar 2016,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,13 Jul 2017,Dividend - Rs. - 11.0000,14 Jul 2017,-,-,07 Jul 2017,13 Jul 2017,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,07 Sep 2017,Bonus issue 1:1,09 Sep 2017,-,-,04 Sep 2017,07 Sep 2017,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,27 Jun 2018,Dividend - Rs. - 6.0000,28 Jun 2018,-,-,21 Jun 2018,27 Jun 2018,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,02 Aug 2019,Final Dividend - Rs. - 6.5000,05 Aug 2019,-,-,29 Jul 2019,02 Aug 2019,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,13 May 2020,Right Issue of Equity Shares ,14 May 2020,-,-,12 May 2020,13 May 2020,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,02 Jul 2020,Dividend - Rs. - 6.5000,03 Jul 2020,-,-,26 Jun 2020,02 Jul 2020,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,08 May 2008,Dividend - Rs. - 13.0000,-,10 May 2008,17 May 2008,05 May 2008,08 May 2008,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,16 Oct 2009,Dividend - Rs. - 13.0000,-,21 Oct 2009,21 Oct 2009,12 Oct 2009,20 Oct 2009,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,26 Nov 2009,Bonus issue 1:1,27 Nov 2009,-,-,20 Nov 2009,26 Nov 2009,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,10 May 2010,Dividend - Rs. - 7.0000,-,12 May 2010,19 May 2010,05 May 2010,11 May 2010,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,05 May 2011,Dividend - Rs. - 8.0000,-,09 May 2011,14 May 2011,02 May 2011,06 May 2011,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,31 May 2012,Dividend - Rs. - 8.5000,-,02 Jun 2012,07 Jun 2012,28 May 2012,31 May 2012,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,10 May 2013,Dividend - Rs. - 9.0000,-,14 May 2013,18 May 2013,07 May 2013,13 May 2013,13 Jun 2013
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,16 May 2014,Dividend - Rs. - 9.5000,-,20 May 2014,23 May 2014,12 May 2014,19 May 2014,25 Jun 2014
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,08 May 2015,Dividend - Rs. - 10.0000,-,12 May 2015,15 May 2015,05 May 2015,11 May 2015,19 Jun 2015
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,17 Mar 2016,Interim Dividend - Rs. - 10.5000,18 Mar 2016,-,-,11 Mar 2016,17 Mar 2016,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,13 Jul 2017,Dividend - Rs. - 11.0000,14 Jul 2017,-,-,07 Jul 2017,13 Jul 2017,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,07 Sep 2017,Bonus issue 1:1,09 Sep 2017,-,-,04 Sep 2017,07 Sep 2017,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,27 Jun 2018,Dividend - Rs. - 6.0000,28 Jun 2018,-,-,21 Jun 2018,27 Jun 2018,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,02 Aug 2019,Final Dividend - Rs. - 6.5000,05 Aug 2019,-,-,29 Jul 2019,02 Aug 2019,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,13 May 2020,Right Issue of Equity Shares ,14 May 2020,-,-,12 May 2020,13 May 2020,-
500325,RELIANCE,RELIANCE INDUSTRIES LTD.,02 Jul 2020,Dividend - Rs. - 6.5000,03 Jul 2020,-,-,26 Jun 2020,02 Jul 2020,-
500112,SBIN,STATE BANK OF INDIA,28 Jan 2008,Right Issue of Equity Shares ,04 Feb 2008,-,-,28 Jan 2008,01 Feb 2008,-
500112,SBIN,STATE BANK OF INDIA,29 May 2008,Dividend - Rs. - 21.5000,-,02 Jun 2008,11 Jun 2008,26 May 2008,30 May 2008,-
500112,SBIN,STATE BANK OF INDIA,10 Jun 2009,Dividend - Rs. - 29.0000,-,12 Jun 2009,19 Jun 2009,05 Jun 2009,11 Jun 2009,-
500112,SBIN,STATE BANK OF INDIA,05 Feb 2010,Interim Dividend - Rs. - 10.0000,-,09 Feb 2010,13 Feb 2010,02 Feb 2010,08 Feb 2010,-
500112,SBIN,STATE BANK OF INDIA,09 Jun 2010,Dividend - Rs. - 20.0000,-,11 Jun 2010,16 Jun 2010,04 Jun 2010,10 Jun 2010,-
500112,SBIN,STATE BANK OF INDIA,20 May 2011,Dividend - Rs. - 30.0000,-,24 May 2011,28 May 2011,16 May 2011,23 May 2011,-
500112,SBIN,STATE BANK OF INDIA,24 May 2012,Dividend - Rs. - 35.0000,-,26 May 2012,31 May 2012,21 May 2012,24 May 2012,-
500112,SBIN,STATE BANK OF INDIA,28 May 2013,Dividend - Rs. - 41.5000,-,30 May 2013,03 Jun 2013,23 May 2013,29 May 2013,17 Jun 2013
500112,SBIN,STATE BANK OF INDIA,11 Mar 2014,Interim Dividend - Rs. - 15.0000,-,13 Mar 2014,17 Mar 2014,06 Mar 2014,12 Mar 2014,02 Apr 2014
500112,SBIN,STATE BANK OF INDIA,29 May 2014,Dividend - Rs. - 15.0000,-,31 May 2014,04 Jun 2014,26 May 2014,29 May 2014,19 Jun 2014
500112,SBIN,STATE BANK OF INDIA,20 Nov 2014,Stock  Split From Rs.10/- to Rs.1/-,21 Nov 2014,-,-,14 Nov 2014,20 Nov 2014,-
500112,SBIN,STATE BANK OF INDIA,28 May 2015,Dividend - Rs. - 3.5000,-,30 May 2015,03 Jun 2015,27 May 2015,28 May 2015,18 Jun 2015
500112,SBIN,STATE BANK OF INDIA,03 Jun 2016,Dividend - Rs. - 2.6000,-,07 Jun 2016,11 Jun 2016,31 May 2016,06 Jun 2016,-
500112,SBIN,STATE BANK OF INDIA,26 May 2017,Dividend - Rs. - 2.6000,-,30 May 2017,03 Jun 2017,24 May 2017,29 May 2017,-
500002,ABB,ABB India Limited,28 Jun 2007,-,06 Jul 2007,-,-,28 Jun 2007,05 Jul 2007,-
500002,ABB,ABB India Limited,26 May 2008,Dividend - Rs. - 2.2000,-,28 May 2008,03 Jun 2008,21 May 2008,27 May 2008,-
500002,ABB,ABB India Limited,11 May 2009,Dividend - Rs. - 2.2000,-,13 May 2009,19 May 2009,06 May 2009,12 May 2009,-
500002,ABB,ABB India Limited,03 May 2010,Dividend - Rs. - 2.0000,-,05 May 2010,11 May 2010,28 Apr 2010,04 May 2010,-
500002,ABB,ABB India Limited,02 May 2011,Dividend - Rs. - 2.0000,-,04 May 2011,10 May 2011,27 Apr 2011,03 May 2011,-
500002,ABB,ABB India Limited,02 May 2012,Dividend - Rs. - 3.0000,-,04 May 2012,10 May 2012,26 Apr 2012,03 May 2012,-
500002,ABB,ABB India Limited,30 Apr 2013,Final Dividend - Rs. - 3.0000,-,03 May 2013,09 May 2013,25 Apr 2013,02 May 2013,14 May 2013
500002,ABB,ABB India Limited,25 Apr 2014,Dividend - Rs. - 3.0000,-,29 Apr 2014,05 May 2014,21 Apr 2014,28 Apr 2014,05 May 2014
500002,ABB,ABB India Limited,28 Apr 2015,Final Dividend - Rs. - 3.7000,-,30 Apr 2015,06 May 2015,23 Apr 2015,28 Apr 2015,06 May 2015
500002,ABB,ABB India Limited,13 Apr 2016,Dividend - Rs. - 3.7000,-,20 Apr 2016,26 Apr 2016,07 Apr 2016,18 Apr 2016,-
500002,ABB,ABB India Limited,28 Apr 2017,Dividend - Rs. - 4.0000,-,03 May 2017,09 May 2017,25 Apr 2017,02 May 2017,-
500002,ABB,ABB India Limited,27 Apr 2018,Dividend - Rs. - 4.4000,-,03 May 2018,09 May 2018,24 Apr 2018,02 May 2018,-
500002,ABB,ABB India Limited,26 Apr 2019,Dividend - Rs. - 4.8000,-,02 May 2019,08 May 2019,23 Apr 2019,30 Apr 2019,-
500002,ABB,ABB India Limited,20 Dec 2019,Spin Off ,23 Dec 2019,-,-,16 Dec 2019,20 Dec 2019,-
500002,ABB,ABB India Limited,16 Jul 2020,Dividend - Rs. - 4.8000,-,18 Jul 2020,24 Jul 2020,13 Jul 2020,16 Jul 2020,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,17 Aug 2007,Dividend - Rs. - 9.5000,-,22 Aug 2007,29 Aug 2007,13 Aug 2007,21 Aug 2007,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,22 Jul 2008,Dividend - Rs. - 10.5000,-,24 Jul 2008,31 Jul 2008,17 Jul 2008,23 Jul 2008,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,13 Jul 2009,Dividend - Rs. - 9.0000,-,15 Jul 2009,23 Jul 2009,08 Jul 2009,14 Jul 2009,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,15 Jul 2010,Dividend - Rs. - 7.5000,-,19 Jul 2010,27 Jul 2010,12 Jul 2010,16 Jul 2010,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,10 Nov 2010,Stock  Split From Rs.10/- to Rs.1/-,11 Nov 2010,-,-,03 Nov 2010,10 Nov 2010,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,20 Jul 2011,Dividend - Rs. - 0.8000,-,22 Jul 2011,28 Jul 2011,15 Jul 2011,21 Jul 2011,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,09 Jul 2012,Dividend - Rs. - 0.4500,-,11 Jul 2012,17 Jul 2012,04 Jul 2012,10 Jul 2012,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,26 Jul 2013,Dividend - Rs. - 0.5500,-,30 Jul 2013,06 Aug 2013,23 Jul 2013,29 Jul 2013,10 Aug 2013
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,02 Jul 2014,Dividend - Rs. - 0.5500,-,04 Jul 2014,31 Jul 2014,26 Jun 2014,03 Jul 2014,05 Aug 2014
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,22 Jul 2015,Dividend - Rs. - 0.4000,-,24 Jul 2015,30 Jul 2015,17 Jul 2015,23 Jul 2015,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,15 Jul 2016,Dividend - Rs. - 0.2000,-,19 Jul 2016,25 Jul 2016,12 Jul 2016,18 Jul 2016,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,15 Jul 2019,Final Dividend - Rs. - 0.5000,-,17 Jul 2019,23 Jul 2019,10 Jul 2019,16 Jul 2019,-
500314,ORIENTHOT,ORIENTAL HOTELS LTD.,20 Jul 2020,Final Dividend - Rs. - 0.2000,-,22 Jul 2020,28 Jul 2020,15 Jul 2020,21 Jul 2020,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,14 May 2009,Dividend - Rs. - 1.5000,-,18 May 2009,25 May 2009,11 May 2009,15 May 2009,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,20 May 2010,Dividend - Rs. - 2.0000,-,24 May 2010,26 May 2010,17 May 2010,21 May 2010,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,19 May 2011,Dividend - Rs. - 2.0000,-,23 May 2011,28 May 2011,13 May 2011,20 May 2011,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,24 May 2012,Dividend - Rs. - 2.0000,-,28 May 2012,31 May 2012,21 May 2012,25 May 2012,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,23 May 2013,Dividend - Rs. - 2.0000,-,27 May 2013,30 May 2013,20 May 2013,24 May 2013,-
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD.,29 May 2014,Dividend - Rs. - 2.0000,-,02 Jun 2014,05 Jun 2014,26 May 2014,30 May 2014,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,10 Sep 2007,Final Dividend - Rs. - 13.0000,-,12 Sep 2007,19 Sep 2007,05 Sep 2007,11 Sep 2007,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,26 Dec 2007,Interim Dividend - Rs. - 18.0000,27 Dec 2007,-,-,18 Dec 2007,26 Dec 2007,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,08 Sep 2008,Dividend - Rs. - 14.0000,-,10 Sep 2008,19 Sep 2008,02 Sep 2008,09 Sep 2008,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,23 Dec 2008,Interim Dividend - Rs. - 18.0000,24 Dec 2008,-,-,17 Dec 2008,23 Dec 2008,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,11 Sep 2009,Final Dividend - Rs. - 14.0000,-,15 Sep 2009,23 Sep 2009,08 Sep 2009,14 Sep 2009,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,22 Dec 2009,Interim Dividend - Rs. - 18.0000,23 Dec 2009,-,-,16 Dec 2009,22 Dec 2009,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,09 Sep 2010,Final Dividend - Rs. - 15.0000,-,14 Sep 2010,23 Sep 2010,06 Sep 2010,13 Sep 2010,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,20 Dec 2010,Interim Dividend - Rs. - 32.0000,21 Dec 2010,-,-,13 Dec 2010,20 Dec 2010,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,08 Feb 2011,Bonus issue 1:1,09 Feb 2011,-,-,02 Feb 2011,08 Feb 2011,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,08 Feb 2011,Stock  Split From Rs.10/- to Rs.5/-,09 Feb 2011,-,-,02 Feb 2011,08 Feb 2011,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,18 Aug 2011,Final Dividend - Rs. - 0.7500,-,23 Aug 2011,30 Aug 2011,12 Aug 2011,22 Aug 2011,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,06 Jan 2012,Interim Dividend - Rs. - 6.2500,09 Jan 2012,-,-,02 Jan 2012,07 Jan 2012,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,19 Mar 2012,Interim Dividend - Rs. - 1.5000,20 Mar 2012,-,-,13 Mar 2012,19 Mar 2012,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,14 Sep 2012,Final Dividend - Rs. - 2.0000,-,18 Sep 2012,24 Sep 2012,11 Sep 2012,17 Sep 2012,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,24 Dec 2012,Interim Dividend - Rs. - 5.0000,26 Dec 2012,-,-,18 Dec 2012,24 Dec 2012,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,22 Mar 2013,Interim Dividend - Rs. - 4.0000,25 Mar 2013,-,-,18 Mar 2013,22 Mar 2013,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,17 Sep 2013,Final Dividend - Rs. - 0.5000,-,19 Sep 2013,25 Sep 2013,12 Sep 2013,18 Sep 2013,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,10 Dec 2013,Interim Dividend - Rs. - 5.0000,11 Dec 2013,-,-,04 Dec 2013,10 Dec 2013,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,27 Mar 2014,Interim Dividend - Rs. - 4.2500,29 Mar 2014,-,-,24 Mar 2014,26 Mar 2014,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,11 Sep 2014,Final Dividend - Rs. - 0.2500,-,13 Sep 2014,19 Sep 2014,08 Sep 2014,11 Sep 2014,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,16 Dec 2014,Interim Dividend - Rs. - 5.0000,17 Dec 2014,-,-,10 Dec 2014,16 Dec 2014,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,24 Mar 2015,Interim Dividend - Rs. - 4.0000,25 Mar 2015,-,-,18 Mar 2015,24 Mar 2015,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,07 Sep 2015,Final Dividend - Rs. - 0.5000,-,09 Sep 2015,15 Sep 2015,02 Sep 2015,08 Sep 2015,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,10 Nov 2015,Interim Dividend - Rs. - 4.5000,13 Nov 2015,-,-,05 Nov 2015,11 Nov 2015,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,16 Mar 2016,Interim Dividend - Rs. - 0.7500,17 Mar 2016,-,-,10 Mar 2016,16 Mar 2016,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,31 Aug 2016,Final Dividend - Rs. - 3.2500,-,02 Sep 2016,08 Sep 2016,26 Aug 2016,01 Sep 2016,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,03 Nov 2016,Interim Dividend - Rs. - 4.5000,05 Nov 2016,-,-,28 Oct 2016,03 Nov 2016,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,15 Dec 2016,Bonus issue 1:2,16 Dec 2016,-,-,08 Dec 2016,15 Dec 2016,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,07 Feb 2017,Interim Dividend - Rs. - 2.2500,08 Feb 2017,-,-,01 Feb 2017,07 Feb 2017,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,21 Sep 2017,Final Dividend - Rs. - 0.8000,-,23 Sep 2017,27 Sep 2017,18 Sep 2017,21 Sep 2017,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,03 Nov 2017,Interim Dividend - Rs. - 3.0000,06 Nov 2017,-,-,30 Oct 2017,03 Nov 2017,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,13 Mar 2018,Interim Dividend - Rs. - 2.2500,14 Mar 2018,-,-,07 Mar 2018,13 Mar 2018,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,19 Sep 2018,Final Dividend - Rs. - 1.3500,21 Sep 2018,-,-,12 Sep 2018,19 Sep 2018,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,03 Jan 2019,Buy Back of Shares ,04 Jan 2019,-,-,28 Dec 2018,03 Jan 2019,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,28 Feb 2019,Interim Dividend - Rs. - 5.2500,01 Mar 2019,-,-,22 Feb 2019,28 Feb 2019,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,26 Mar 2019,Interim Dividend - Rs. - 1.0000,27 Mar 2019,-,-,20 Mar 2019,26 Mar 2019,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,22 Aug 2019,Final Dividend - Rs. - 0.7500,23 Aug 2019,-,-,16 Aug 2019,22 Aug 2019,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,23 Mar 2020,Interim Dividend - Rs. - 5.0000,24 Mar 2020,-,-,17 Mar 2020,20 Mar 2020,-
500312,ONGC,Oil and Natural Gas Corporation Ltd,17 Feb 2021,Interim Dividend - Rs. - 1.7500,20 Feb 2021,-,-,15 Feb 2021,17 Feb 2021,-
500307,NIRLON,NIRLON LTD.,10 Sep 2014,Dividend - Rs. - 0.7500,-,12 Sep 2014,23 Sep 2014,05 Sep 2014,11 Sep 2014,-
500307,NIRLON,NIRLON LTD.,09 Sep 2015,Dividend - Rs. - 0.7500,-,11 Sep 2015,21 Sep 2015,04 Sep 2015,10 Sep 2015,-
500307,NIRLON,NIRLON LTD.,07 Sep 2016,Dividend - Rs. - 0.7500,-,09 Sep 2016,20 Sep 2016,01 Sep 2016,08 Sep 2016,-
500307,NIRLON,NIRLON LTD.,13 Sep 2017,Dividend - Rs. - 0.7500,-,15 Sep 2017,29 Sep 2017,08 Sep 2017,14 Sep 2017,-
500307,NIRLON,NIRLON LTD.,11 Sep 2018,Dividend - Rs. - 0.7500,-,14 Sep 2018,26 Sep 2018,06 Sep 2018,12 Sep 2018,-
500307,NIRLON,NIRLON LTD.,21 Aug 2019,Dividend - Rs. - 0.7500,-,23 Aug 2019,03 Sep 2019,16 Aug 2019,22 Aug 2019,-
500307,NIRLON,NIRLON LTD.,15 Sep 2020,Dividend - Rs. - 0.7500,-,17 Sep 2020,29 Sep 2020,10 Sep 2020,16 Sep 2020,-
500306,JAYKAY,JAYKAY ENTERPRISES LTD.,05 Mar 2010,Reduction of Capital ,08 Mar 2010,-,-,26 Feb 2010,05 Mar 2010,-
500304,NIITLTD,NIIT LTD.,24 Aug 2007,-,31 Aug 2007,-,-,24 Aug 2007,30 Aug 2007,-
500304,NIITLTD,NIIT LTD.,24 Aug 2007,Bonus issue 1:2,31 Aug 2007,-,-,24 Aug 2007,30 Aug 2007,-
500304,NIITLTD,NIIT LTD.,18 Jul 2008,Dividend - Rs. - 1.3000,-,22 Jul 2008,28 Jul 2008,15 Jul 2008,21 Jul 2008,-
500304,NIITLTD,NIIT LTD.,17 Jul 2009,Dividend - Rs. - 1.3000,-,21 Jul 2009,27 Jul 2009,14 Jul 2009,20 Jul 2009,-
500304,NIITLTD,NIIT LTD.,29 Jun 2010,Dividend - Rs. - 1.4000,-,02 Jul 2010,09 Jul 2010,25 Jun 2010,01 Jul 2010,-
500304,NIITLTD,NIIT LTD.,22 Jun 2011,Dividend - Rs. - 1.5000,-,24 Jun 2011,01 Jul 2011,17 Jun 2011,23 Jun 2011,-
500304,NIITLTD,NIIT LTD.,20 Jun 2012,Dividend - Rs. - 1.6000,-,22 Jun 2012,02 Jul 2012,15 Jun 2012,21 Jun 2012,-
500304,NIITLTD,NIIT LTD.,20 Jun 2013,Dividend - Rs. - 1.6000,-,22 Jun 2013,01 Jul 2013,17 Jun 2013,20 Jun 2013,-
500304,NIITLTD,NIIT LTD.,26 Jun 2014,Dividend - Rs. - 1.6000,-,28 Jun 2014,07 Jul 2014,23 Jun 2014,26 Jun 2014,-
500304,NIITLTD,NIIT LTD.,30 Jul 2019,Final Dividend - Rs. - 5.0000,-,01 Aug 2019,13 Aug 2019,25 Jul 2019,31 Jul 2019,-
500304,NIITLTD,NIIT LTD.,17 Oct 2019,Buy Back of Shares ,18 Oct 2019,-,-,11 Oct 2019,17 Oct 2019,-
500304,NIITLTD,NIIT LTD.,02 Mar 2020,Interim Dividend - Rs. - 8.0000,03 Mar 2020,-,-,25 Feb 2020,02 Mar 2020,-
500304,NIITLTD,NIIT LTD.,01 Sep 2020,Final Dividend - Rs. - 2.0000,-,03 Sep 2020,05 Sep 2020,27 Aug 2020,02 Sep 2020,-
500304,NIITLTD,NIIT LTD.,23 Feb 2021,Buy Back of Shares ,24 Feb 2021,-,-,16 Feb 2021,23 Feb 2021,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,15 Feb 2008,Scheme of Arrangement ,22 Feb 2008,-,-,15 Feb 2008,21 Feb 2008,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,16 Jun 2008,Dividend - Rs. - 4.2000,-,18 Jun 2008,26 Jun 2008,11 Jun 2008,17 Jun 2008,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,05 Jun 2009,Dividend - Rs. - 4.2000,-,09 Jun 2009,18 Jun 2009,02 Jun 2009,08 Jun 2009,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,29 Jun 2010,Dividend - Rs. - 5.4000,-,01 Jul 2010,09 Jul 2010,24 Jun 2010,29 Jun 2010,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,28 Jul 2011,Dividend - Rs. - 6.0000,-,01 Aug 2011,09 Aug 2011,25 Jul 2011,29 Jul 2011,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,28 Jul 2011,Special Dividend - Rs. - 6.0000,-,01 Aug 2011,09 Aug 2011,25 Jul 2011,29 Jul 2011,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,09 Jul 2012,Dividend - Rs. - 17.5000,-,11 Jul 2012,19 Jul 2012,04 Jul 2012,10 Jul 2012,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,15 Jul 2013,Dividend - Rs. - 17.5000,-,17 Jul 2013,25 Jul 2013,10 Jul 2013,16 Jul 2013,01 Aug 2013
500302,PEL,PIRAMAL ENTERPRISES LTD.,15 Jul 2014,Dividend - Rs. - 52.5000,-,17 Jul 2014,25 Jul 2014,10 Jul 2014,16 Jul 2014,30 Jul 2014
500302,PEL,PIRAMAL ENTERPRISES LTD.,28 Jul 2015,Dividend - Rs. - 20.0000,-,30 Jul 2015,06 Aug 2015,23 Jul 2015,29 Jul 2015,11 Aug 2015
500302,PEL,PIRAMAL ENTERPRISES LTD.,17 Mar 2016,Interim Dividend - Rs. - 17.5000,19 Mar 2016,-,-,14 Mar 2016,17 Mar 2016,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,21 Jul 2017,Dividend - Rs. - 21.0000,-,25 Jul 2017,01 Aug 2017,18 Jul 2017,24 Jul 2017,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,31 Jan 2018,Right Issue of Equity Shares ,01 Feb 2018,-,-,24 Jan 2018,31 Jan 2018,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,19 Jul 2018,Dividend - Rs. - 25.0000,-,23 Jul 2018,30 Jul 2018,16 Jul 2018,20 Jul 2018,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,18 Jul 2019,Final Dividend - Rs. - 28.0000,-,20 Jul 2019,30 Jul 2019,15 Jul 2019,18 Jul 2019,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,30 Dec 2019,Right Issue of Equity Shares ,31 Dec 2019,-,-,23 Dec 2019,30 Dec 2019,-
500302,PEL,PIRAMAL ENTERPRISES LTD.,16 Jul 2020,Final Dividend - Rs. - 14.0000,-,18 Jul 2020,30 Jul 2020,13 Jul 2020,16 Jul 2020,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,22 Jul 2008,Dividend - Rs. - 30.0000,-,24 Jul 2008,02 Aug 2008,17 Jul 2008,23 Jul 2008,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,24 Jul 2009,Dividend - Rs. - 30.0000,-,28 Jul 2009,08 Aug 2009,21 Jul 2009,27 Jul 2009,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,26 May 2010,Scheme of Arrangement ,28 May 2010,-,-,21 May 2010,27 May 2010,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,10 Aug 2010,Dividend - Rs. - 30.0000,-,12 Aug 2010,20 Aug 2010,05 Aug 2010,11 Aug 2010,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,06 Sep 2011,Dividend - Rs. - 20.0000,-,08 Sep 2011,17 Sep 2011,30 Aug 2011,07 Sep 2011,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,27 Aug 2012,Dividend - Rs. - 22.5000,-,29 Aug 2012,07 Sep 2012,22 Aug 2012,28 Aug 2012,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,31 Jul 2013,Dividend - Rs. - 22.5000,-,02 Aug 2013,17 Aug 2013,26 Jul 2013,01 Aug 2013,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,20 Aug 2014,Dividend - Rs. - 21.0000,-,22 Aug 2014,06 Sep 2014,13 Aug 2014,21 Aug 2014,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,03 Sep 2015,Dividend - Rs. - 18.0000,-,05 Sep 2015,19 Sep 2015,31 Aug 2015,03 Sep 2015,-
500300,GRASIM,GRASIM INDUSTRIES LTD.,07 Sep 2016,Dividend - Rs. - 22.5000,-,09 Sep 2016,23 Sep 2016,01 Sep 2016,08 Sep 2016,-
