SC_CODE,SC_NAME,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Deliverable Quantity,% Deli. Qty to Traded Qty
541084,DACE2RG     ,11.15,13.1,11.15,12.57,12.538863976083707,2676,9,33554.0,1.9499999999999993,1.42,2601,97.2
541092,ABSLRIF6RG  ,8.21,8.78,8.19,8.78,8.214165438854979,9502,8,78051.0,0.5899999999999999,0.5699999999999985,9502,100.0
541096,BPLPHARMA   ,352.5,359.5,347.0,355.05,352.0037878787879,1320,39,464645.0,12.5,2.5500000000000114,1320,100.0
541097,LIQUIDETF   ,1000.0,1000.01,1000.0,1000.0,1000.0022296544035,1794,18,1794004.0,0.009999999999990905,0.0,1773,98.83
541143,BDL         ,354.0,370.0,354.0,367.0,364.1807087433481,134548,3547,48999786.0,16.0,13.0,72679,54.02
541151,RIDINGS     ,11.39,11.39,11.39,11.39,11.39,80000,1,911200.0,0.0,0.0,80000,100.0
541153,BANDHANBNK  ,350.0,351.3,336.3,338.35,341.87856496610584,296216,4389,101269901.0,15.0,-11.649999999999977,81695,27.58
541154,HAL         ,1100.0,1104.0,1080.0,1085.0,1088.987083602425,48001,2441,52272469.0,24.0,-15.0,24682,51.42
541161,KARDA       ,120.0,120.0,114.5,115.65,115.43554101935132,3669,78,423533.0,5.5,-4.349999999999994,3366,91.74
541163,SANDHAR     ,241.8,241.8,231.0,231.75,235.06269286990417,6157,531,1447281.0,10.800000000000011,-10.050000000000011,5406,87.8
541167,YASHO       ,229.0,235.85,228.0,232.0,232.01622315592903,8568,67,1987915.0,7.849999999999994,3.0,8511,99.33
541178,BENARA      ,10.57,11.46,10.51,11.46,10.846666666666666,6000,3,65080.0,0.9500000000000011,0.8900000000000006,4000,66.67
541179,ISEC        ,411.95,411.95,402.3,403.55,405.46662390098487,26501,1195,10745271.0,9.649999999999977,-8.399999999999977,13446,50.74
541195,MIDHANI     ,191.15,197.5,191.15,195.2,194.55595048850626,167961,2873,32677812.0,6.349999999999994,4.049999999999983,80033,47.65
541233,LEMONTREE   ,42.05,42.05,40.5,40.65,40.740006064184605,62663,314,2552891.0,1.5499999999999972,-1.3999999999999986,40602,64.79
541269,CHEMFABALKA ,129.15,130.85,124.05,129.1,127.07630331753555,4220,192,536262.0,6.799999999999997,-0.05000000000001137,1281,30.36
541299,DLCL        ,11.3,11.3,11.3,11.3,11.3,4000,1,45200.0,0.0,0.0,4000,100.0
541301,ORIENTELEC  ,272.9,275.95,269.0,271.65,273.0324091008852,13669,333,3732080.0,6.949999999999989,-1.25,4949,36.21
541302,DHRUV       ,29.1,30.75,28.7,30.75,29.516666666666666,6000,3,177100.0,2.0500000000000007,1.6499999999999986,6000,100.0
541303,AKSHAR      ,10.93,10.93,10.0,10.0,10.465,6000,2,62790.0,0.9299999999999997,-0.9299999999999997,6000,100.0
541304,INDOUS      ,35.0,44.95,35.0,44.95,39.975,5000,4,199875.0,9.950000000000003,9.950000000000003,5000,100.0
541309,IPRU3095    ,11.77,11.77,11.77,11.77,11.77,10000,6,117700.0,0.0,0.0,10000,100.0
541313,ICICI500    ,201.5,204.9,200.9,201.0,202.37688442211055,199,55,40273.0,4.0,-0.5,98,49.25
541336,INDOSTAR    ,339.0,341.0,330.55,331.15,334.1779661016949,1416,134,473196.0,10.449999999999989,-7.850000000000023,1142,80.65
541347,PARVATI     ,2.41,2.52,2.28,2.5,2.499836725808207,9187,22,22966.0,0.2400000000000002,0.08999999999999986,9160,99.71
541352,MEGASTAR    ,27.0,27.0,27.0,27.0,27.0,2000,1,54000.0,0.0,0.0,2000,100.0
541353,INNOVATORS  ,44.5,44.65,42.5,43.65,43.95294117647059,27200,17,1195520.0,2.1499999999999986,-0.8500000000000014,17600,64.71
541400,ZIMLAB      ,83.15,84.0,82.0,82.25,82.56031567080045,887,20,73231.0,2.0,-0.9000000000000057,849,95.72
541401,ARIHANTINS  ,2.16,2.16,2.15,2.15,2.151666666666667,24000,5,51640.0,0.010000000000000231,-0.010000000000000231,24000,100.0
541402,AFFORDABLE  ,101.1,105.1,101.1,101.1,101.46315789473684,60800,35,6168960.0,4.0,0.0,41600,68.42
541403,DOLLAR      ,255.7,259.95,254.35,258.35,256.8254901960784,1530,62,392943.0,5.599999999999994,2.650000000000034,778,50.85
541444,PALMJEWELS  ,53.5,54.0,50.0,53.85,53.840231630909436,10534,15,567153.0,4.0,0.3500000000000014,10502,99.7
541445,WAA         ,62.35,62.35,62.3,62.35,62.34285714285714,5600,7,349120.0,0.05000000000000426,0.0,4000,71.43
541450,ADANIGREEN  ,1170.0,1170.0,1131.3,1140.55,1148.4684969339512,42726,4819,49069465.0,38.700000000000045,-29.450000000000045,22440,52.52
541540,SOLARA      ,1425.0,1425.0,1315.0,1322.65,1345.2309657639244,5871,828,7897851.0,110.0,-102.34999999999991,3837,65.36
541545,TALWGYM     ,1.1,1.1,1.09,1.09,1.09100310237849,59954,28,65410.0,0.010000000000000009,-0.010000000000000009,59954,100.0
541546,GAYAHWS     ,0.75,0.75,0.7,0.72,0.715364786283796,33362,20,23866.0,0.050000000000000044,-0.030000000000000027,33362,100.0
541556,RITES       ,245.0,262.65,242.2,259.15,254.57799454583596,95340,2535,24271466.0,20.44999999999999,14.149999999999977,30293,31.77
541557,FINEORG     ,2348.0,2356.25,2309.45,2325.05,2332.0027397260274,1095,307,2553543.0,46.80000000000018,-22.949999999999818,307,28.04
541578,VARROC      ,409.75,414.65,402.75,410.8,408.40734044476585,5531,276,2258901.0,11.899999999999977,1.0500000000000114,2850,51.53
541627,HITECHWIND  ,9.63,9.63,8.73,9.42,9.223976814106557,73838,33,681080.0,0.9000000000000004,-0.21000000000000085,73838,100.0
541678,TVF1G       ,11.08,11.08,11.08,11.08,11.08,2500,2,27700.0,0.0,0.0,2500,100.0
541700,TCNSBRANDS  ,504.95,507.5,494.15,494.15,497.6993076162216,1011,77,503174.0,13.350000000000023,-10.800000000000011,829,82.0
541701,SUPERSHAKT  ,275.0,275.0,275.0,275.0,275.0,16200,7,4455000.0,0.0,0.0,16200,100.0
541702,ASHNI       ,3.97,3.97,3.97,3.97,3.97,500,1,1985.0,0.0,0.0,500,100.0
541725,IDFCEOS6RG  ,13.95,13.95,13.95,13.95,13.93939393939394,66,1,920.0,0.0,0.0,66,100.0
541729,HDFCAMC     ,2937.65,2979.0,2928.2,2938.25,2946.5817576173213,10207,1792,30075760.0,50.80000000000018,0.599999999999909,5900,57.8
541735,VIVANTA     ,16.4,16.4,16.4,16.4,16.4,100,3,1640.0,0.0,0.0,100,100.0
541770,CREDITACC   ,720.0,720.0,684.0,707.85,702.2616553470704,8687,759,6100547.0,36.0,-12.149999999999977,6241,71.84
541771,AMINTAN     ,0.92,0.92,0.8,0.87,0.8472715098761299,29870,40,25308.0,0.12,-0.050000000000000044,19869,66.52
541778,DEEP        ,70.0,70.0,66.0,67.5,67.875,6000,4,407250.0,4.0,-2.5,4500,75.0
541804,IPRU3168    ,10.86,10.86,10.85,10.85,10.859337708830548,6704,3,72801.0,0.009999999999999787,-0.009999999999999787,6704,100.0
541805,IPRU3169    ,10.2,10.35,10.2,10.35,10.291478129713424,10608,6,109172.0,0.15000000000000036,0.15000000000000036,6904,65.08
541809,ICICINXT50  ,35.48,35.48,34.83,35.18,35.22727272727273,132,17,4650.0,0.6499999999999986,-0.29999999999999716,113,85.61
541865,ASRL        ,64.5,64.55,61.85,64.15,63.41282626427406,9808,45,621953.0,2.6999999999999957,-0.3499999999999943,3002,30.61
541890,SPACEINCUBA ,0.9,0.9,0.9,0.9,0.8999823081913074,50871,12,45783.0,0.0,0.0,50871,100.0
541946,ICICILIQ    ,1000.0,1001.0,1000.0,1000.0,1000.0032679738562,306,8,306001.0,1.0,0.0,305,99.67
541956,IRCON       ,96.2,97.6,94.4,96.05,95.69003858535584,131397,969,12573384.0,3.1999999999999886,-0.15000000000000568,42907,32.65
541972,SETFSN50    ,405.31,419.97,405.31,407.01,411.2700296735905,337,18,138598.0,14.660000000000025,1.6999999999999886,167,49.55
541974,MANORAMA    ,794.0,845.0,788.0,830.65,817.7893333333334,11250,72,9200130.0,57.0,36.64999999999998,8550,76.0
541983,INNOVATIVE  ,7.5,7.81,7.5,7.81,7.655,2000,2,15310.0,0.3099999999999996,0.3099999999999996,2000,100.0
541988,AAVAS       ,2273.85,2283.9,2251.55,2263.05,2275.0122302158275,1390,208,3162267.0,32.34999999999991,-10.799999999999727,1054,75.83
541999,GENERAAGRI  ,2.3,2.3,2.07,2.07,2.123485554520037,2146,14,4557.0,0.22999999999999998,-0.22999999999999998,2146,100.0
542011,GRSE        ,201.65,202.0,198.55,199.5,199.8544749909168,41285,1203,8250992.0,3.4499999999999886,-2.1500000000000057,13938,33.76
542012,AAL         ,80.0,82.0,80.0,81.95,81.2375,8000,4,649900.0,2.0,1.9500000000000028,2000,25.0
542013,DOLFIN      ,40.9,40.9,40.9,40.9,40.9,2000,1,81800.0,0.0,0.0,2000,100.0
542019,SHUBHAM     ,46.9,46.9,45.15,46.15,46.417391304347824,69000,6,3202800.0,1.75,-0.75,69000,100.0
542020,AKI         ,13.1,13.5,13.1,13.5,13.3,50000,5,665000.0,0.40000000000000036,0.40000000000000036,50000,100.0
542057,BCPL        ,85.95,85.95,72.45,80.8,79.44006441931116,27321,264,2170382.0,13.5,-5.150000000000006,22042,80.68
542066,ATGL        ,522.0,529.0,517.0,525.25,523.9538720858459,84244,3623,44139970.0,12.0,3.25,41453,49.21
542117,NETRIPPLES  ,4.87,4.87,4.87,4.87,4.87,1000,1,4870.0,0.0,0.0,1000,100.0
542123,PHOSPHATE   ,58.0,58.0,58.0,58.0,58.0,50,1,2900.0,0.0,0.0,50,100.0
542131,MAN50ETF    ,149.0,151.31,149.0,150.7,150.35145524437124,10926,137,1642740.0,2.3100000000000023,1.6999999999999886,4750,43.47
542141,TECHNOE     ,296.35,309.5,280.0,307.55,303.0968427949748,528062,1075,160053925.0,29.5,11.199999999999989,516595,97.83
542155,DGL         ,6.61,6.61,6.61,6.61,6.61,4000,2,26440.0,0.0,0.0,4000,100.0
542156,IPRU3218    ,12.33,12.81,12.33,12.81,12.50848,18750,8,234534.0,0.4800000000000004,0.4800000000000004,18725,99.87
542206,NIVAKA      ,7.9,7.9,7.9,7.9,7.9,150000,26,1185000.0,0.0,0.0,150000,100.0
542216,DALBHARAT   ,1452.7,1500.0,1425.0,1468.6,1464.6196872493986,9976,927,14611046.0,75.0,15.899999999999864,3338,33.46
542230,ABSLNN50ET  ,353.0,364.0,353.0,360.0,359.8636363636364,22,13,7917.0,11.0,7.0,17,77.27
542231,NILASPACES  ,1.75,1.8,1.68,1.79,1.7259698935258843,81710,58,141029.0,0.1200000000000001,0.040000000000000036,81710,100.0
542233,TREJHARA    ,32.0,32.7,31.4,32.3,32.05417899408284,5408,83,173349.0,1.3000000000000043,0.29999999999999716,3229,59.71
542247,AXISCCGPG   ,13.24,13.24,12.06,13.24,13.234234234234235,222,5,2938.0,1.1799999999999997,0.0,220,99.1
542248,DECCAN      ,34.45,35.5,33.2,35.0,34.107246376811595,165600,86,5648160.0,2.299999999999997,0.5499999999999972,106800,64.49
542285,AXITA       ,43.15,43.5,42.5,42.85,42.964285714285715,28000,7,1203000.0,1.0,-0.29999999999999716,16000,57.14
542323,KPIGLOBAL   ,50.05,56.0,50.05,55.5,53.68333333333333,4800,3,257680.0,5.950000000000003,5.450000000000003,4800,100.0
542333,RPSGVENT    ,303.0,306.95,298.8,306.4,304.3822900327962,7013,421,2134633.0,8.149999999999977,3.3999999999999773,5853,83.46
542337,SPENCER     ,77.05,78.4,77.05,77.5,77.77902483900644,38045,483,2959103.0,1.3500000000000085,0.45000000000000284,20112,52.86
542351,GLOSTERLTD  ,598.0,609.75,585.0,588.7,596.9714576962283,981,39,585629.0,24.75,-9.299999999999955,841,85.73
542367,XELPMOC     ,297.0,297.0,285.1,291.6,289.8977202711029,14607,1105,4234536.0,11.899999999999977,-5.399999999999977,4528,31.0
542383,RITCO       ,17.5,17.5,17.5,17.5,17.5,1600,1,28000.0,0.0,0.0,1600,100.0
542399,CHALET      ,167.75,169.7,166.0,167.9,167.59252640129975,24620,639,4126128.0,3.6999999999999886,0.15000000000000568,11848,48.12
542446,JONJUA      ,81.0,81.0,81.0,81.0,81.0,2600,1,210600.0,0.0,0.0,2600,100.0
542460,ANUP        ,650.0,654.0,636.9,639.15,645.7440061871616,1293,140,834947.0,17.100000000000023,-10.850000000000023,748,57.85
542484,ARVINDFASN  ,157.5,161.65,157.05,157.75,158.7523578817783,50363,848,7995245.0,4.599999999999994,0.25,34796,69.09
542503,MAHIP       ,3.9,4.05,3.9,4.0,4.019444444444445,72000,14,289400.0,0.1499999999999999,0.10000000000000009,72000,100.0
542513,UTISXN50    ,41.8,42.49,39.9,40.94,40.8381679389313,2620,46,106996.0,2.5900000000000034,-0.8599999999999994,1823,69.58
542579,AGOL        ,75.5,82.0,73.0,78.65,78.02941176470588,34000,13,2653000.0,9.0,3.1500000000000057,20000,58.82
542597,MSTC        ,279.4,314.8,276.8,310.4,299.318254193467,380592,8869,113918133.0,38.0,31.0,141293,37.12
542602,EMBASSY     ,322.0,329.59,319.0,328.24,323.9539655172414,34800,145,11273598.0,10.589999999999975,6.240000000000009,25000,71.84
542627,CHANDNIMACH ,10.89,11.0,10.35,10.9,10.36017055430148,3987,20,41306.0,0.6500000000000004,0.009999999999999787,3985,99.95
542628,NSL         ,25.0,25.95,25.0,25.95,25.475,6000,2,152850.0,0.9499999999999993,0.9499999999999993,3000,50.0
542641,CKFSL       ,0.35,0.37,0.35,0.35,0.34999809762964657,78849,33,27597.0,0.020000000000000018,0.0,78849,100.0
542649,RVNL        ,32.25,33.45,31.75,32.45,32.644103221549656,2394655,7178,78171365.0,1.7000000000000028,0.20000000000000284,1321655,55.19
542650,METROPOLIS  ,1990.0,1995.0,1951.0,1956.0,1971.3060029282576,2049,306,4039206.0,44.0,-34.0,720,35.14
542651,KPITTECH    ,146.05,147.55,141.7,142.9,144.38090851668596,37996,532,5485897.0,5.850000000000023,-3.1500000000000057,12122,31.9
542652,POLYCAB     ,1351.05,1362.3,1340.0,1350.1,1351.347176981542,7368,572,9956726.0,22.299999999999955,-0.9500000000000455,2740,37.19
542653,JINAAM      ,4.1,4.1,3.88,3.98,3.9975,24000,10,95940.0,0.21999999999999975,-0.11999999999999966,18000,75.0
542655,VIKASMCORP  ,3.55,3.57,3.25,3.57,3.5128324554285246,4581742,3860,16094892.0,0.31999999999999984,0.020000000000000018,3124608,68.2
542665,NEOGEN      ,849.8,850.0,815.9,830.25,834.3924076125264,9931,954,8286351.0,34.10000000000002,-19.549999999999955,4020,40.48
542669,BMW         ,24.3,24.75,23.85,24.75,24.748626438131016,21295,43,527022.0,0.8999999999999986,0.4499999999999993,21270,99.88
542670,ARTEMISELC  ,51.95,51.95,48.2,49.65,48.588541666666664,1920,37,93290.0,3.75,-2.3000000000000043,1749,91.09
542677,MAHESH      ,5.25,5.25,5.25,5.25,5.247663551401869,214,4,1123.0,0.0,0.0,214,100.0
542682,HARISH      ,30.7,33.85,30.7,33.85,31.024597148321373,52811,21,1638440.0,3.150000000000002,3.150000000000002,52811,100.0
542683,SUICH       ,5.03,5.03,5.03,5.03,5.03,6400,3,32192.0,0.0,0.0,6400,100.0
542684,PPL         ,115.0,121.4,115.0,118.5,118.25609158157283,46909,929,5547275.0,6.400000000000006,3.5,36315,77.42
542685,DGCONTENT   ,9.4,9.41,9.26,9.26,9.277352755742502,106269,84,985895.0,0.15000000000000036,-0.14000000000000057,105886,99.64
542708,TFFSP1G     ,30.0,30.0,30.0,30.0,30.0,1000,2,30000.0,0.0,0.0,1000,100.0
542721,ARL         ,30.75,32.2,30.75,32.1,31.21153846153846,52000,5,1623000.0,1.4500000000000028,1.3500000000000014,40000,76.92
542725,SBC         ,42.7,42.7,42.65,42.65,42.675,6000,2,256050.0,0.05000000000000426,-0.05000000000000426,0,0.0
542726,INDIAMART   ,8655.0,8799.45,8550.6,8573.6,8644.47476923077,9750,2874,84283629.0,248.85000000000036,-81.39999999999964,4699,48.19
542729,DCMNVL      ,69.4,69.4,67.0,67.65,67.618719889883,1453,15,98250.0,2.4000000000000057,-1.75,1453,100.0
542730,ICICIBANKN  ,352.0,353.58,347.1,352.0,348.5320623916811,2885,195,1005515.0,6.479999999999961,0.0,2379,82.46
542747,NETFSNX150  ,47.0,48.95,46.1,48.93,48.8018018018018,111,11,5417.0,2.8500000000000014,1.9299999999999997,105,94.59
542752,AFFLE       ,5354.9,5400.0,5230.0,5347.15,5363.241079105761,9304,3267,49899595.0,170.0,-7.75,6860,73.73
542753,SEACOAST    ,135.5,135.9,127.0,135.9,130.6799450046277,409489,290,53512000.0,8.900000000000006,0.4000000000000057,278271,67.96
542758,ICICIBANKP  ,187.0,189.9,182.3,186.03,184.54424778761063,1808,136,333656.0,7.599999999999994,-0.9699999999999989,1557,86.12
542759,SPANDANA    ,632.0,634.2,601.15,608.05,610.3372691700418,14567,1413,8890783.0,33.05000000000007,-23.950000000000045,8380,57.53
542760,SWSOLAR     ,232.5,244.05,227.5,240.8,234.29603168439854,51508,1216,12068120.0,16.55000000000001,8.300000000000011,20270,39.35
542771,NOVATEOR    ,7.73,7.73,7.01,7.01,7.17,54000,9,387180.0,0.7200000000000006,-0.7200000000000006,48000,88.89
542772,IIFLWAM     ,1211.7,1215.65,1159.5,1162.2,1172.656,750,149,879492.0,56.15000000000009,-49.5,535,71.33
542773,IIFLSEC     ,55.5,57.7,54.65,55.05,55.566976552233456,184154,1396,10232881.0,3.0500000000000043,-0.45000000000000284,107369,58.3
542774,APMFINVEST  ,25.65,25.65,22.15,23.95,23.46922024623803,6579,39,154404.0,3.5,-1.6999999999999993,4967,75.5
542801,MISQUITA    ,26.5,28.2,26.5,28.1,27.566666666666666,6000,3,165400.0,1.6999999999999993,1.6000000000000014,2000,33.33
542802,GALACTICO   ,30.0,31.5,29.0,31.5,30.166666666666668,18000,3,543000.0,2.5,1.5,12000,66.67
542803,ELLORATRAD  ,122.0,122.0,117.95,117.95,118.57105719237435,2308,76,273662.0,4.049999999999997,-4.049999999999997,2308,100.0
542804,NIESSPJ     ,9.3,9.3,9.3,9.3,9.0,1,1,9.0,0.0,0.0,1,100.0
542812,FLUOROCHEM  ,585.0,585.55,569.05,576.55,576.3651732882502,2366,290,1363680.0,16.5,-8.450000000000045,1169,49.41
542830,IRCTC       ,1792.4,1974.0,1776.95,1939.0,1874.7927153284672,342500,20738,642116505.0,197.04999999999995,146.5999999999999,85584,24.99
542839,NIEHSPD     ,1.06,1.06,0.92,0.99,0.9957336722189443,22033,28,21939.0,0.14,-0.07000000000000006,19944,90.52
542843,NIEHSPG     ,7.4,7.4,7.4,7.4,7.0,1,1,7.0,0.0,0.0,1,100.0
542844,NIEHSPH     ,1.79,1.79,1.79,1.79,1.79,1000,1,1790.0,0.0,0.0,1000,100.0
542845,NIEHSPJ     ,9.72,9.72,9.71,9.72,9.716842961757527,1229,12,11942.0,0.009999999999999787,0.0,1229,100.0
542847,NIESSPL     ,2.3,2.3,2.3,2.3,2.3,20,1,46.0,0.0,0.0,20,100.0
542850,GOBLIN      ,26.0,26.35,26.0,26.35,26.216666666666665,6000,3,157300.0,0.3500000000000014,0.3500000000000014,6000,100.0
542852,VISHWARAJ   ,136.75,138.0,133.05,134.85,135.40865529244917,23269,263,3150824.0,4.949999999999989,-1.9000000000000057,11170,48.0
542857,GREENPANEL  ,178.15,185.2,176.8,180.8,180.83505725895824,21656,681,3916164.0,8.399999999999977,2.6500000000000057,13664,63.1
542862,SHAHLON     ,97.8,97.8,89.3,93.0,91.65653173313092,139649,72,12799743.0,8.5,-4.799999999999997,139649,100.0
542863,ABSLBANETF  ,355.0,375.0,340.6,351.38,350.3076923076923,39,24,13662.0,34.39999999999998,-3.6200000000000045,23,58.97
542865,ANUROOP     ,9.3,9.3,9.3,9.3,9.3,40000,4,372000.0,0.0,0.0,0,0.0
542867,CSBBANK     ,226.45,228.0,225.75,227.3,227.13200684638426,4674,214,1061615.0,2.25,0.8500000000000227,2851,61.0
542872,ABCRSPDG    ,0.57,0.62,0.52,0.62,0.537602382725242,1343,6,722.0,0.09999999999999998,0.050000000000000044,1143,85.11
542904,UJJIVANSFB  ,33.6,34.45,33.6,33.9,34.090460446667166,227149,850,7743614.0,0.8500000000000014,0.29999999999999716,65816,28.97
542905,SHIL        ,287.65,298.25,283.0,298.25,295.48486667238274,11663,480,3446240.0,15.25,10.600000000000023,5400,46.3
542907,PRINCEPIPE  ,401.4,407.1,399.0,401.2,402.22305445284996,13351,774,5370080.0,8.100000000000023,-0.19999999999998863,8094,60.62
542908,EBBETF0423  ,1106.1,1106.1,1103.0,1105.34,1104.808429118774,261,31,288355.0,3.099999999999909,-0.7599999999999909,237,90.8
542909,EBBETF0430  ,1112.5,1112.5,1109.0,1110.2,1109.524334251607,1089,84,1208272.0,3.5,-2.2999999999999545,1010,92.75
542919,ARTEMISMED  ,233.0,235.0,227.0,228.0,228.16666666666666,78,7,17797.0,8.0,-5.0,78,100.0
542920,SUMICHEM    ,298.7,308.25,293.8,299.45,300.26921729381263,57084,1011,17140568.0,14.449999999999989,0.75,22931,40.17
542921,ICICIM150   ,89.0,90.5,89.0,90.5,89.80434782608695,184,16,16524.0,1.5,1.5,118,64.13
542922,MANXT50ETF  ,342.5,344.5,337.75,344.5,342.03766279479055,2841,65,971729.0,6.75,2.0,2395,84.3
542923,TRANWAY     ,6.75,7.32,6.75,7.28,7.058484848484849,330000,18,2329300.0,0.5700000000000003,0.5300000000000002,280000,84.85
542924,JANUSCORP   ,104.0,104.0,103.95,104.0,103.99666666666667,22500,8,2339925.0,0.04999999999999716,0.0,21000,93.33
542932,BIRLATYRES  ,29.4,29.4,28.6,28.8,28.797380819962854,95297,411,2744304.0,0.7999999999999972,-0.5999999999999979,73519,77.15
542933,UNIVPHOTO   ,181.0,182.0,176.0,177.5,178.76136363636363,264,22,47193.0,6.0,-3.5,256,96.97
542963,06AGG       ,5.11,5.62,5.11,5.62,5.36318407960199,402,9,2156.0,0.5099999999999998,0.5099999999999998,402,100.0
542969,06GPG       ,3.49,3.49,3.45,3.45,3.0,2,2,6.0,0.040000000000000036,-0.040000000000000036,1,50.0
543026,UTCRFS1DGR  ,1.82,1.82,1.82,1.82,1.8,10,1,18.0,0.0,0.0,10,100.0
543064,SUVENPHAR   ,474.0,484.95,471.5,481.75,477.45056680390275,17731,894,8465676.0,13.449999999999989,7.75,9832,55.45
543066,SBICARD     ,1075.05,1110.75,1075.05,1097.95,1095.6004216384872,118585,8021,129921776.0,35.700000000000045,22.90000000000009,49430,41.68
543087,09AGG       ,20.79,20.79,20.79,20.79,20.7,10,5,207.0,0.0,0.0,5,50.0
543150,08GPG       ,3.37,3.37,3.37,3.37,3.367965367965368,231,4,778.0,0.0,0.0,231,100.0
543167,10GPG       ,5.5,5.5,5.5,5.5,5.49800796812749,251,3,1380.0,0.0,0.0,251,100.0
543174,11GPG       ,3.2,3.29,2.95,3.14,3.125809435707678,2162,12,6758.0,0.33999999999999986,-0.06000000000000005,1701,78.68
543175,11MPD       ,1.97,2.16,1.96,2.0,2.061443230443272,24071,45,49621.0,0.20000000000000018,0.030000000000000027,14275,59.3
543181,11AGG       ,23.0,23.0,22.0,22.0,22.00635593220339,472,7,10387.0,1.0,-1.0,472,100.0
543187,POWERINDIA  ,1450.0,1483.2,1388.0,1415.2,1428.015930769987,10169,1622,14521494.0,95.20000000000005,-34.799999999999955,4024,39.57
543210,AARTISURF   ,875.0,929.55,875.0,906.1,906.5275162925417,2762,700,2503829.0,54.549999999999955,31.100000000000023,1220,44.17
543212,BOROLTD     ,190.0,191.5,183.6,185.5,186.37604358668546,36892,937,6875785.0,7.900000000000006,-4.5,24733,67.04
543213,ROSSARI     ,1033.2,1059.9,1023.3,1032.1,1042.1924879912033,17279,1504,18008044.0,36.600000000000136,-1.1000000000001364,3837,22.21
543214,NDRAUTO     ,244.75,244.75,238.0,238.0,238.66319895968792,769,29,183532.0,6.75,-6.75,643,83.62
543215,EBBETF0425  ,1019.9,1049.9,1011.35,1016.73,1028.1568961004973,7642,182,7857175.0,38.55000000000007,-3.169999999999959,2886,37.76
543216,EBBETF0431  ,1000.0,1000.95,996.51,996.51,998.2444444444444,45,21,44921.0,4.440000000000055,-3.490000000000009,38,84.44
543217,MINDSPACE   ,305.3,305.3,301.25,304.6,304.5988372093023,17200,66,5239100.0,4.050000000000011,-0.6999999999999886,15800,91.86
543219,ICICIALPLV  ,137.0,138.0,136.5,137.5,137.26721120186698,857,45,117638.0,1.5,0.5,847,98.83
543220,MAXHEALTH   ,187.9,187.9,180.6,184.75,184.4690777464963,32323,413,5962594.0,7.300000000000011,-3.1500000000000057,16052,49.66
543221,ICICITECH   ,243.4,250.97,240.63,246.48,245.99719691660826,1427,90,351038.0,10.340000000000003,3.079999999999984,1204,84.37
543222,HIPPOCABS   ,32.0,32.0,32.0,32.0,32.0,2400,2,76800.0,0.0,0.0,2400,100.0
543223,MAXINDIA    ,63.05,64.35,61.7,63.25,62.9095452957173,65823,1937,4140895.0,2.6499999999999915,0.20000000000000284,14741,22.39
543224,HBANKETF    ,354.59,356.4,348.67,351.0,351.46315789473687,380,60,133556.0,7.729999999999961,-3.589999999999975,322,84.74
543226,UTIBANKETF  ,37.55,37.55,34.66,35.23,35.14429163938005,13743,160,482988.0,2.8900000000000006,-2.3200000000000003,10837,78.85
543227,HAPPSTMNDS  ,541.0,544.0,524.1,527.2,532.927073411807,111290,3462,59309454.0,19.899999999999977,-13.799999999999955,34793,31.26
543228,ROUTE       ,1675.0,1769.25,1675.0,1708.15,1722.3966853108382,43624,5223,75137833.0,94.25,33.15000000000009,16524,37.88
543231,ADL         ,30.5,31.65,29.4,31.6,29.79529411764706,850,14,25326.0,2.25,1.1000000000000014,850,100.0
543232,CAMS        ,1865.0,1875.0,1821.0,1862.5,1850.7631740196077,3264,520,6040891.0,54.0,-2.5,1370,41.97
543233,CHEMCON     ,439.0,442.0,431.9,436.1,436.40698445792265,42208,1632,18419866.0,10.100000000000023,-2.8999999999999773,14411,34.14
543234,SECMARK     ,51.0,57.9,51.0,55.95,52.6125,12000,4,631350.0,6.899999999999999,4.950000000000003,12000,100.0
543235,ANGELBRKG   ,334.0,334.0,326.65,328.0,328.4651741293532,2010,143,660215.0,7.350000000000023,-6.0,1017,50.6
543237,MAZDOCK     ,216.0,219.55,214.3,217.95,217.1113430508068,83355,1334,18097316.0,5.25,1.9499999999999886,24241,29.08
543238,UTIAMC      ,592.8,597.6,585.0,586.7,590.3623987743489,22845,774,13486829.0,12.600000000000023,-6.099999999999909,7205,31.54
543240,LIKHITHA    ,278.0,281.7,275.05,278.2,278.87525870838743,28507,254,7949897.0,6.649999999999977,0.19999999999998863,1842,6.46
543242,HEMIPROP    ,180.0,182.4,172.0,174.25,178.1363592548859,82994,954,14784249.0,10.400000000000006,-5.75,82994,100.0
543243,EQUITASBNK  ,46.5,50.3,46.5,49.35,49.31256982222654,329408,1625,16243955.0,3.799999999999997,2.8500000000000014,183135,55.6
543244,SHINEFASH   ,55.5,55.5,55.5,55.5,55.5,3000,1,166500.0,0.0,0.0,3000,100.0
543245,GLAND       ,2449.55,2466.9,2349.4,2359.2,2408.7929757168336,7289,848,17557692.0,117.5,-90.35000000000036,4384,60.15
543246,MAESGETF    ,24.7,25.0,24.7,24.85,24.898110870238465,3229,64,80396.0,0.3000000000000007,0.15000000000000213,3215,99.57
543247,NETPIX      ,30.05,30.05,30.05,30.05,30.05,8000,2,240400.0,0.0,0.0,8000,100.0
