Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area
2007-04-04,3475.0,3557.9,3475.0,3522.4,3518.162209494959,21127,1941,74328213.0,3212.0,15.2,82.9,47.4,5.07,2.297214881073395,,,nan,-58.2032137179196,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-05,3505.0,3599.0,3505.0,3583.95,3565.458359984649,23451,1842,83613564.0,4645.0,19.81,94.0,78.95,5.04,1.7473881444469708,,,nan,-58.921022893734566,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-09,3600.0,3675.9,3600.0,3645.25,3651.0942394709364,22984,1673,83916750.0,4652.0,20.24,75.9,45.25,5.02,1.7104033259392581,,,nan,-59.611823606062686,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-10,3645.25,3692.0,3620.0,3672.25,3663.622699845409,20053,1582,73466626.0,4364.0,21.76,72.0,27.0,5.03,0.7406899389616584,,,nan,-59.90877527401457,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-11,3690.0,3720.0,3660.0,3672.0,3676.911250395028,75944,1666,279239348.0,56442.0,74.32,60.0,-18.0,5.04,-0.006807815372045223,,,nan,-59.90604575163398,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-12,3624.0,3670.0,3600.0,3651.3,3641.010336121193,12674,650,46146165.0,5004.0,39.48,70.0,27.3,5.03,-0.5637254901960764,,,nan,-59.67874455673322,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-13,3645.0,3760.0,3645.0,3748.9,3716.290892476393,19698,1669,73203498.0,7995.0,40.59,115.0,103.9,5.02,2.6730205680168595,,,nan,-60.72848035423725,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-16,3760.0,3787.0,3722.5,3733.85,3757.7729383756787,25623,1033,96285416.0,13984.0,54.58,64.5,-26.15,5.01,-0.4014510923204151,,,nan,-60.57018894706536,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-17,3750.0,3790.0,3700.0,3725.9,3756.5594363663613,13342,1018,50120016.0,5866.0,43.97,90.0,-24.1,5.01,-0.21291696238466828,,,nan,-60.48605706003918,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-18,3749.7,3773.0,3699.0,3711.2,3741.193541395752,4614,462,17261867.0,914.0,19.81,74.0,-38.5,5.0,-0.394535548458097,,,nan,-60.32954300495796,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-19,3680.0,3810.0,3640.0,3767.25,3718.736393442624,18300,1295,68052876.0,6789.0,37.1,170.0,87.25,4.99,1.5102931666307384,,,nan,-60.91976906231336,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-20,3810.0,3865.2,3775.0,3851.15,3811.321568725473,40007,2419,152479542.0,15219.0,38.04,90.2,41.15,4.99,2.2270887251974347,,,nan,-61.771159264115916,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-23,3900.0,3940.0,3860.0,3908.15,3904.5657980180126,35419,2839,138295816.0,9971.0,28.15,80.0,8.15,4.98,1.4800773794840572,,,nan,-62.32872330898252,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-24,3902.0,3990.0,3875.0,3965.35,3946.878201728388,32053,2595,126509287.0,8235.0,25.69,115.0,63.35,4.98,1.4636081010196644,,,nan,-62.872129824605636,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-25,3970.0,4050.0,3950.0,4039.0,4018.372757201647,48600,3643,195292916.0,11386.0,23.43,100.0,69.0,4.97,1.8573392008271572,,,nan,-63.54914582817529,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-26,4039.0,4122.4,4007.0,4094.4,4061.4526421659857,86501,6549,351319715.0,24123.0,27.89,115.4,55.4,4.96,1.371626640257495,,,nan,-64.04235052754983,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-27,4116.0,4160.0,4030.0,4140.75,4124.0221889674385,38758,4060,159838852.0,7352.0,18.97,130.0,24.75,4.95,1.132033997655335,,,nan,-64.44484694801666,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-04-30,4120.0,4135.0,4075.1,4090.65,4107.684388427385,17455,1516,71699631.0,3665.0,21.0,59.9,-29.35,4.91,-1.2099257380909223,,,nan,-64.00938726119321,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-03,4110.0,4144.0,4080.0,4098.8,4115.234341445956,11176,1000,45991859.0,2507.0,22.43,64.0,-11.2,4.9,0.1992348404287858,,,nan,-64.08095052210403,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-04,4110.0,4131.0,4100.0,4110.95,4113.2305146738645,11483,628,47232226.0,5500.0,47.9,31.0,0.95,4.9,0.296428222894507,,,nan,-64.18711003539327,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-07,4127.0,4220.0,4122.0,4193.15,4191.009129305596,38119,2657,159757077.0,8217.0,21.56,98.0,66.15,4.89,1.9995378197253721,,,nan,-64.8891644706247,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-08,4200.0,4227.0,4180.0,4204.45,4205.515580566947,33407,1807,140493659.0,13906.0,41.63,47.0,4.45,4.9,0.2694871397398213,,,nan,-64.98352935580158,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-09,4274.9,4274.9,4155.1,4183.25,4183.243596564567,13157,864,55038936.0,5741.0,43.63,119.8,-91.65,4.88,-0.5042276635469523,,,nan,-64.80607183410028,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-10,4224.9,4229.9,4171.0,4192.25,4206.2826858813705,38304,887,161117452.0,31664.0,82.66,58.9,-32.65,4.87,0.21514372796271886,,,nan,-64.88162681137814,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-11,4160.0,4229.9,4116.0,4212.45,4188.2206496717545,11729,1132,49123640.0,3064.0,26.12,113.9,52.45,4.87,0.48184149323156067,,,nan,-65.05003026742158,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-14,4231.0,4299.0,4210.0,4282.85,4261.012852947164,34389,1338,146531971.0,22696.0,66.0,89.0,51.85,4.85,1.6712364538451707,,,nan,-65.62452572469267,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-15,4299.0,4299.0,4217.1,4233.95,4263.180823345493,15352,1015,65448352.0,4383.0,28.55,81.9,-65.05,4.83,-1.1417630783240207,,,nan,-65.22750622940752,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-16,4230.0,4262.0,4210.15,4246.65,4231.242721552735,9377,742,39676363.0,3780.0,40.31,51.85,16.65,4.75,0.29995630557753117,,,nan,-65.33149659143089,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-17,4250.0,4299.0,4241.55,4271.75,4263.789829512052,10206,701,43516239.0,6416.0,62.86,57.45,21.75,4.81,0.5910541250161883,,,nan,-65.5352022005033,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-18,4245.0,4357.0,4241.1,4306.05,4311.396447739722,18073,1408,77919868.0,4009.0,22.18,115.9,61.05,4.84,0.8029496108152401,,,nan,-65.80973281777965,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-21,4306.0,4364.0,4266.05,4288.05,4315.5186204663205,6176,626,26652643.0,1945.0,31.49,97.95,-17.95,4.88,-0.4180165116522083,,,nan,-65.66621191450659,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-22,4290.0,4367.0,4254.2,4356.55,4319.7948173587265,16015,1515,69181514.0,3308.0,20.66,112.8,66.55,4.93,1.5974627161530197,,,nan,-66.20605754553488,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-23,4362.0,4395.0,4330.0,4374.65,4358.522377861291,8781,989,38272185.0,1945.0,22.15,65.0,12.65,4.91,0.4154663667351288,,,nan,-66.34587909889933,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-24,4360.0,4565.0,4360.0,4492.5,4471.708298437898,27463,3135,122806525.0,5143.0,18.73,205.0,132.5,4.91,2.6939298000983047,,,nan,-67.228714524207,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-25,4475.0,4560.0,4406.0,4488.1,4508.379748734296,26665,2772,120215946.0,3819.0,14.32,154.0,13.1,4.88,-0.0979410127990965,,,nan,-67.19658652882066,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-28,4520.0,4600.0,4420.0,4454.6,4496.125455576253,12347,884,55513661.0,4841.0,39.21,180.0,-65.4,,-0.7464183061874685,,,nan,-66.94989449108787,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-29,4458.0,4601.0,4411.0,4574.9,4506.009556369118,37148,2315,167389243.0,14084.0,37.91,190.0,116.9,4.9,2.7005791765814857,,,nan,-67.81896872062777,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-30,4574.9,4630.0,4492.1,4512.9,4571.948740788728,24698,2165,112917990.0,4741.0,19.2,137.9,-62.0,4.85,-1.3552208791449027,,,nan,-67.37685302133882,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-05-31,4530.1,4620.0,4530.1,4595.3,4587.827440273038,21975,1427,100817508.0,10651.0,48.47,89.9,65.2,4.73,1.8258769305768086,,,nan,-67.9618305660131,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-01,4610.0,4745.0,4605.0,4696.9,4682.925106651921,37974,3398,177829398.0,6139.0,16.17,140.0,86.9,4.79,2.210954671076948,,,nan,-68.6548574591752,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-04,4696.9,4750.0,4655.05,4666.65,4699.203299466854,19882,1889,93429560.0,4189.0,21.07,94.95,-30.25,4.81,-0.6440418148140226,,,nan,-68.45167304168943,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-05,4680.0,4709.0,4600.25,4632.4,4657.8122470112,21246,1322,98959879.0,9353.0,44.02,108.75,-47.6,4.83,-0.7339311926114034,,,nan,-68.21841809860979,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-06,4650.0,4664.0,4562.0,4574.7,4604.004761904762,14490,1187,66712029.0,2972.0,20.51,102.0,-75.3,4.8,-1.245574648130554,,,nan,-67.81756180733163,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-07,4550.0,4597.0,4491.2,4554.65,4549.19349514954,24843,1476,113015614.0,9096.0,36.61,105.8,4.65,4.8,-0.43828010579929355,,,nan,-67.67589167114927,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-08,4535.0,4619.9,4485.0,4530.8,4544.700745682889,15288,1448,69479385.0,1751.0,11.45,134.9,-4.2,4.77,-0.5236406749146383,,,nan,-67.50573850092698,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-11,4557.0,4589.0,4505.0,4516.3,4540.018698208088,14119,895,64100524.0,4811.0,34.07,84.0,-40.7,4.73,-0.32003178246666764,,,nan,-67.40141266080641,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-12,4525.0,4570.0,4470.0,4541.3,4513.6908599881845,23698,1461,106965446.0,5270.0,22.24,100.0,16.3,4.72,0.5535504727321117,,,nan,-67.58086891418758,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-13,4550.0,4550.0,4365.0,4405.5,4459.512321964016,21344,1851,95183831.0,6160.0,28.86,185.0,-144.5,4.66,-2.990333164512371,,,nan,-66.58154579502894,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-14,4449.9,4505.0,4432.0,4487.6,4475.086126684958,16766,1658,75029294.0,1897.0,11.31,73.0,37.7,4.65,1.863579616388611,,,nan,-67.19293163383546,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-15,4501.1,4599.0,4490.1,4522.8,4536.739387456368,17762,1321,80581565.0,6518.0,36.7,108.9,21.7,4.56,0.7843836349050726,,,nan,-67.44826213849828,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-18,4578.0,4660.0,4522.0,4600.05,4608.906696978308,31671,2910,145968684.0,5955.0,18.8,138.0,22.05,4.63,1.7080127354736074,,,nan,-67.99491309877067,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-19,4606.0,4650.0,4586.35,4609.8,4612.359522891137,33703,1798,155450353.0,16287.0,48.33,63.65,3.8,4.65,0.2119542178889322,,,nan,-68.06260575296108,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-20,4670.0,4685.0,4631.0,4656.9,4661.543685271426,14387,1272,67065629.0,4249.0,29.53,54.0,-13.1,4.74,1.0217363009241032,,,nan,-68.38562133608195,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2007-06-21,4635.0,4750.0,4635.0,4719.2,4712.257823715188,38313,2732,180540734.0,12879.0,33.62,115.0,84.2,4.7,1.3377998239171962,,,nan,-68.80297508052212,,,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
