Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e
2007-02-09,3890.0,3900.0,3760.0,3836.25,3839.061227216338,52395,3838,201147613.0,6215.0,11.86,140.0,-53.75,1170959400.0,5.15,0.14096088335486812,5526.8,-1.17461095147241,0.2827837367444933,-68.40273704789834,263.8206557139755,-146.70059165684467,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-12,3850.0,3850.0,3670.5,3695.1,3740.6173206327007,34329,2454,128411652.0,8634.0,25.15,179.5,-154.9,1171218600.0,5.18,-3.6793743890518145,5346.76,-3.2575812405008286,0.2827194136982451,-67.19574571730129,276.0714900238649,-148.96202895269238,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-13,3725.0,3789.0,3640.0,3688.2,3725.3591089606075,43814,2440,163222884.0,13177.0,30.07,149.0,-36.8,1171305000.0,5.17,-0.18673378257693107,5310.42,-0.6796639460159071,0.28241304403119577,-67.1343744916219,278.6450035967023,-149.5372827238088,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-14,3695.0,3750.0,3642.0,3727.55,3699.684151739544,24173,1660,89432465.0,5747.0,23.77,108.0,32.55,1171391400.0,5.16,1.0669161108399772,5289.1,-0.4014748362653031,0.2823906709189637,-67.48132151144854,280.17129568357564,-150.30194580982698,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-15,3750.0,3824.9,3749.9,3800.95,3804.854939871449,38584,1453,146806523.0,19349.0,50.15,75.0,50.95,1171477800.0,5.17,1.969121809231256,5428.32,2.6322058573292173,0.28239558864105907,-68.10928846735685,270.42105108026055,-148.18501517482665,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-19,4000.0,4000.0,3848.8,3916.7,3896.884769122074,103323,5303,402637825.0,45773.0,44.3,151.2,-83.3,1171823400.0,5.19,3.045291308751752,5439.33,0.2028251834821804,0.2821516740093302,-69.05175275104041,269.67126465943414,-148.86558431880445,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-20,3980.0,3980.0,3810.0,3824.6,3864.982077414868,37383,3069,144484625.0,13789.0,36.89,170.0,-155.4,1171909800.0,5.19,-2.3514693491970218,5381.43,-1.0644693372161562,0.28226345641993117,-68.30648956753646,273.6486398596656,-149.27255316011917,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-21,3840.0,3898.0,3802.1,3848.05,3854.822534172372,43383,3268,167233766.0,9763.0,22.5,95.9,8.05,1171996200.0,5.18,0.6131360142237252,5366.5,-0.2774355515169802,0.2822785019446798,-68.49962968256649,274.68815801732967,-149.75598878956833,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-22,3850.0,3875.0,3770.0,3795.7,3832.143503984545,16564,1550,63475625.0,6038.0,36.45,105.0,-54.3,1172082600.0,5.19,-1.3604293083509966,5301.6,-1.209354327774148,0.28227838397842514,-68.06517901836288,279.274935868417,-150.62343178812992,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-23,3810.0,3844.5,3651.1,3707.15,3740.365645636864,41037,2753,153493385.0,17766.0,43.29,193.4,-102.85,1172169000.0,5.18,-2.3329030218404934,5156.73,-2.7325712992304347,0.282233031042997,-67.3023751399323,289.9300525720758,-152.84824556700198,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-26,3700.0,3750.0,3651.0,3691.1,3689.5168050767775,25528,2042,94185985.0,8503.0,33.31,99.0,-8.9,1172428200.0,5.19,-0.4329471426837373,5171.63,0.28894279902187403,0.281964726895486,-67.1601961474899,288.80662383039777,-152.3200800288478,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-27,3738.0,3738.0,3675.0,3693.15,3701.1244758241432,98011,1460,362750911.0,84601.0,86.32,63.0,-44.85,1172514600.0,5.14,0.05553899921433292,5132.97,-0.7475399438861552,0.2819645875950644,-67.17842492181472,291.734999425284,-153.12806574157264,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-02-28,3650.0,3695.0,3455.0,3623.2,3647.3434014324293,34068,3042,124257695.0,11381.0,33.41,240.0,-26.8,1172601000.0,5.16,-1.8940470871749104,4938.08,-3.7968271780275398,0.2819371599702638,-66.5447670567454,307.19550918575635,-156.85980072675008,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-01,3620.0,3655.0,3525.0,3608.1,3582.692655248502,28551,2485,102289458.0,8646.0,30.28,130.0,-11.9,1172687400.0,5.15,-0.4167586663722633,4993.21,1.11642581732172,0.28133887237074934,-66.40475596574372,302.69966614662707,-155.26704351372874,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-02,3625.0,3685.0,3510.0,3541.55,3614.840658001625,24620,1953,88997377.0,11093.0,45.06,175.0,-83.45,1172773800.0,5.12,-1.844461073695292,4906.68,-1.7329533506501793,0.2812914055185988,-65.77346077282546,309.80133206159763,-156.5977009037112,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-05,3499.0,3499.9,3310.0,3343.2,3373.069573159266,37227,3912,125569261.0,13305.0,35.74,189.9,-155.8,1173033000.0,5.1,-5.600655080402661,4696.06,-4.29251550946872,0.28119572053444264,-63.74282124910265,328.1810709403201,-159.69183578320533,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-06,3400.0,3480.0,3330.0,3359.2,3388.236504709348,24101,2329,81659888.0,6226.0,25.83,150.0,-40.8,1173119400.0,5.14,0.4785833931562511,4777.18,1.7274055271866209,0.2807611034174965,-63.91551559895212,320.91024411891533,-157.71151776419103,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-07,3515.25,3515.25,3220.0,3250.25,3314.879961416168,27991,2490,92786805.0,9277.0,33.14,295.25,-265.0,1173205800.0,5.12,-3.2433317456537214,4718.41,-1.2302236884521922,0.2806409158942512,-62.70594569648489,326.15287777026583,-157.9209065460995,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-08,3270.0,3435.0,3190.0,3413.55,3304.03370631846,50851,4260,168013418.0,10234.0,20.13,245.0,143.55,1173292200.0,5.1,5.024228905468808,4885.37,3.538480123600962,0.28069963954708504,-64.49004701849981,311.5888868192173,-155.62136707384144,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-09,3410.0,3509.9,3358.15,3487.25,3426.8840600126787,28394,2892,97302946.0,4839.0,17.04,151.75,77.25,1173378600.0,5.1,2.1590426388949924,4837.54,-0.9790455994121204,0.2804753397091584,-65.24051903362248,315.6583718170806,-157.44448386854128,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-12,3500.0,3640.0,3463.0,3592.65,3549.5426538716083,30220,2777,107267179.0,7369.0,24.38,177.0,92.65,1173637800.0,5.09,3.0224388845078614,4864.29,0.5529670038904033,0.28048553494708767,-66.26028140787442,313.3725579683777,-157.81907959449143,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-13,3601.0,3675.0,3556.0,3668.3,3625.164313268797,27478,2326,99612265.0,4849.0,17.65,119.0,67.3,1173724200.0,5.09,2.1056880018927466,4913.61,1.0139198115243886,0.2805852388764633,-66.95608319930213,309.22336123542567,-157.38141501184577,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-14,3600.0,3600.0,3495.0,3523.95,3554.097223499127,21754,1920,77315831.0,7920.0,36.41,105.0,-76.05,1173810600.0,5.06,-3.935065289098505,4768.32,-2.9568891303949685,0.28059810659617423,-65.60251989954455,321.6923360848265,-159.50895389207034,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-15,3554.8,3614.0,3460.0,3486.35,3544.350285148701,21217,1611,75200480.0,6009.0,28.32,154.0,-68.45,1173897000.0,5.05,-1.0669844918344442,4780.58,0.2571136165357979,0.280394664784435,-65.23154588609864,320.61088821858436,-158.76313535722716,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-16,3500.0,3520.0,3422.1,3463.75,3468.473333333333,18300,1870,63473062.0,2040.0,11.15,97.9,-36.25,1173983400.0,5.04,-0.6482424311959445,4735.6,-0.94089001752925,0.2804070931805931,-65.00469144713101,324.60596334149835,-159.65325430717652,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-19,3535.0,3558.0,3477.0,3539.65,3514.3580484056856,10412,1125,36591496.0,1964.0,18.86,81.0,4.65,1174242600.0,5.06,2.19126669072538,4805.25,1.4707745586620469,0.28036964417600485,-65.75508877996413,318.45148535456013,-158.6805480166118,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-20,3545.0,3580.0,3519.0,3530.3,3546.7406853209636,13366,1012,47405736.0,3194.0,23.9,61.0,-14.7,1174329000.0,5.06,-0.2641504103513048,4838.25,0.6867488684251688,0.28033928778153083,-65.66439112823272,315.59737508396626,-157.7802176888179,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-21,3527.0,3554.0,3480.5,3499.05,3500.764066293678,37892,1308,132650952.0,25319.0,66.82,73.5,-27.95,1174415400.0,5.05,-0.8851938928702952,4902.98,1.3378804319743591,0.2803224041905226,-65.3577399579886,310.11058580699904,-155.9230567951758,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-22,3526.0,3615.05,3521.0,3590.2,3577.6071434067358,64983,2790,232483645.0,25543.0,39.31,94.05,64.2,1174501800.0,5.06,2.6049927837555886,5014.8,2.280653806460564,0.28025958420364866,-66.23725697732715,300.9659408151872,-154.22773291358098,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-23,3594.25,3634.95,3564.0,3599.95,3604.604760774473,29491,2225,106303399.0,5876.0,19.92,70.95,5.7,1174588200.0,5.08,0.2715726143390329,5014.09,-0.014158092047544812,0.2801237530886691,-66.32869900970846,301.0227179807303,-154.3092838697322,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-26,3565.0,3640.0,3565.0,3587.4,3598.015429026478,10046,950,36145663.0,1002.0,9.97,75.0,22.4,1174847400.0,5.06,-0.3486159529993427,4967.79,-0.9233978648169552,0.28012437556941,-66.21090483358421,304.76026563119615,-155.22425460150936,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-28,3555.0,3585.0,3545.0,3555.55,3562.712345969704,12741,768,45392518.0,6450.0,50.62,40.0,0.55,1175020200.0,5.06,-0.8878296259129169,4882.38,-1.7192755732428289,0.28008473405721246,-65.90822798160623,311.8409464236704,-156.8928877744999,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-29,3550.0,3589.0,3475.0,3507.2,3538.9663373582143,10932,1069,38687980.0,2686.0,24.57,114.0,-42.8,1175106600.0,5.05,-1.3598458747591913,4911.9,0.6046231551005699,0.2799580869916312,-65.43824133211679,309.3658258515035,-155.68391777878207,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-03-30,3545.0,3570.0,3519.0,3551.0,3540.2036611393846,12182,1125,43126761.0,2228.0,18.29,51.0,6.0,1175193000.0,5.04,1.248859489051091,4955.39,0.8854007614161663,0.2799676588611551,-65.86454519853561,305.7731076666013,-155.10008929399368,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-02,3525.0,3525.0,3381.0,3398.6,3447.2006332951555,14843,1721,51166799.0,5057.0,34.07,144.0,-126.4,1175452200.0,5.04,-4.291748803154039,4743.31,-4.279784234944173,0.27995560952251175,-64.33384334726064,323.91578876354265,-158.64490915252992,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-03,3449.0,3475.0,3390.0,3443.3,3440.5451938199653,10809,1195,37188853.0,2542.0,23.52,85.0,-5.7,1175538600.0,5.05,1.3152474548343562,4789.98,0.9839120782744404,0.2793628402350926,-64.79685185722998,319.78546883285526,-157.7722463530999,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-04,3475.0,3557.9,3475.0,3522.4,3518.162209494959,21127,1941,74328213.0,3212.0,15.2,82.9,47.4,1175625000.0,5.07,2.297214881073395,4842.24,1.0910275199478958,0.27934520330989526,-65.58738360208949,315.2549233412635,-157.30605407651902,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-05,3505.0,3599.0,3505.0,3583.95,3565.458359984649,23451,1842,83613564.0,4645.0,19.81,94.0,78.95,1175711400.0,5.04,1.7473881444469708,4879.68,0.7731958762886793,0.279361324222131,-66.17837860461222,312.06882418519245,-156.99035750335145,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-09,3600.0,3675.9,3600.0,3645.25,3651.0942394709364,22984,1673,83916750.0,4652.0,20.24,75.9,45.25,1176057000.0,5.02,1.710403325939258,4997.61,2.416756836513856,0.2793750421958087,-66.74713668472671,302.3451209678226,-154.83235490098608,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-10,3645.25,3692.0,3620.0,3672.25,3663.622699845409,20053,1582,73466626.0,4364.0,21.76,72.0,27.0,1176143400.0,5.03,0.7406899389616584,5018.84,0.4248030558607008,0.27916442775978756,-66.99162638709237,300.64317651090687,-154.54630964601276,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-11,3690.0,3720.0,3660.0,3672.0,3676.911250395028,75944,1666,279239348.0,56442.0,74.32,60.0,-18.0,1176229800.0,5.04,-0.006807815372045223,5028.95,0.20144097042342768,0.2791646334571577,-66.98937908496731,299.8377394883624,-154.32648197323465,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-12,3624.0,3670.0,3600.0,3651.3,3641.010336121193,12674,650,46146165.0,5004.0,39.48,70.0,27.3,1176316200.0,5.03,-0.5637254901960764,5002.81,-0.519790413505794,0.2791635750255266,-66.80223482047491,301.9269170726052,-154.71503960452065,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-13,3645.0,3760.0,3645.0,3748.9,3716.290892476393,19698,1669,73203498.0,7995.0,40.59,115.0,103.9,1176402600.0,5.02,2.6730205680168595,5098.8,1.9187216784167351,0.2791535317358853,-67.66651551121663,294.3602416254805,-153.45686583428392,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-16,3760.0,3787.0,3722.5,3733.85,3757.7729383756787,25623,1033,96285416.0,13984.0,54.58,64.5,-26.15,1176661800.0,5.01,-0.4014510923204151,5204.65,2.075978661645861,0.2790865932587652,-67.53618918810342,286.3399075826425,-151.0615946771464,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-17,3750.0,3790.0,3700.0,3725.9,3756.5594363663613,13342,1018,50120016.0,5866.0,43.97,90.0,-24.1,1176748200.0,5.01,-0.21291696238466828,5172.28,-0.6219438386827147,0.27890821362368406,-67.46692074398132,288.7577625341242,-151.6165023120912,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-18,3749.7,3773.0,3699.0,3711.2,3741.193541395752,4614,462,17261867.0,914.0,19.81,74.0,-38.5,1176834600.0,5.0,-0.3945355484580971,5198.01,0.4974595342866373,0.27888923314290137,-67.33805777107135,286.8334227906448,-150.9383649271934,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-19,3680.0,3810.0,3640.0,3767.25,3718.736393442624,18300,1295,68052876.0,6789.0,37.1,170.0,87.25,1176921000.0,4.99,1.5102931666307384,5184.13,-0.26702526543812555,0.27888233060373563,-67.8240095560422,287.8691313682333,-151.7040009911754,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-20,3810.0,3865.2,3775.0,3851.15,3811.321568725473,40007,2419,152479542.0,15219.0,38.04,90.2,41.15,1177007400.0,4.99,2.2270887251974347,5271.95,1.6940161608601567,0.27890540707184414,-68.52498604312997,281.40801790608793,-150.6094658492197,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-23,3900.0,3940.0,3860.0,3908.15,3904.5657980180126,35419,2839,138295816.0,9971.0,28.15,80.0,8.15,1177266600.0,4.98,1.4800773794840572,5274.38,0.0460930016407568,0.2788463537601041,-68.9840461599478,281.2322964974082,-150.99599175610524,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-24,3902.0,3990.0,3875.0,3965.35,3946.878201728388,32053,2595,126509287.0,8235.0,25.69,115.0,63.35,1177353000.0,4.98,1.4636081010196644,5349.62,1.4265183775154622,0.27887268748734073,-69.43144993506246,275.87043565711207,-149.95539374137786,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-25,3970.0,4050.0,3950.0,4039.0,4018.372757201647,48600,3643,195292916.0,11386.0,23.43,100.0,69.0,1177439400.0,4.97,1.8573392008271568,5390.53,0.7647272142694117,0.2788148782272069,-69.98885862837335,273.01786651776354,-149.6945918905862,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-26,4039.0,4122.4,4007.0,4094.4,4061.4526421659857,86501,6549,351319715.0,24123.0,27.89,115.4,55.4,1177525800.0,4.96,1.371626640257495,5390.41,-0.0022261261879652494,0.2788338656734577,-70.39492966002345,273.0261705510341,-150.1008562510487,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-27,4116.0,4160.0,4030.0,4140.75,4124.0221889674385,38758,4060,159838852.0,7352.0,18.97,130.0,24.75,1177612200.0,4.95,1.1320339976553349,5295.49,-1.7609050146463856,0.2788564019288485,-70.72631769606957,279.7125478473192,-152.29561317357604,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-04-30,4120.0,4135.0,4075.1,4090.65,4107.684388427385,17455,1516,71699631.0,3665.0,21.0,59.9,-29.35,1177871400.0,4.91,-1.2099257380909223,5311.03,0.2934572626895671,0.2787286275524104,-70.36778996003079,278.60151420722536,-151.56345008775173,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
2007-05-03,4110.0,4144.0,4080.0,4098.8,4115.234341445956,11176,1000,45991859.0,2507.0,22.43,64.0,-11.2,1178130600.0,4.9,0.1992348404287858,5389.1,1.469959687668876,0.2787441209031779,-70.42671025666048,273.1168469688816,-150.0905794764236,0.0,,,,,,2007,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,
