DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
11022021,507878,901113,1670894,901113,1670894,100.0
11022021,507880,22981,8220304,37480,13288027,61.32
11022021,507894,49,492,49,491,100.0
11022021,507910,70736,2125617,87421,2621917,80.91
11022021,507912,2150,254990,3414,406043,62.98
11022021,507944,9241,3318444,13540,4893963,68.25
11022021,507960,330,33429,353,35431,93.48
11022021,507970,549,9663,549,9662,100.0
11022021,507981,3660,93696,4435,112886,82.53
11022021,507998,679,26617,731,28750,92.89
11022021,508136,1714,269098,1999,318187,85.74
11022021,508306,151,7635,151,7635,100.0
11022021,508486,935,5319917,1855,10655750,50.4
11022021,508494,3699,176628,3961,190238,93.39
11022021,508664,50,1050,50,1050,100.0
11022021,508670,100,150100,100,150100,100.0
11022021,508807,575,229368,605,241009,95.04
11022021,508814,13257,6696111,18262,9358411,72.59
11022021,508869,1578,4351020,13087,35951430,12.06
11022021,508875,275,21175,281,21135,97.86
11022021,508906,1729,520257,3960,1192148,43.66
11022021,508922,21,248,21,248,100.0
11022021,508929,400,3608,400,3608,100.0
11022021,508933,5075,251974,5981,302318,84.85
11022021,508941,1620,733941,2902,1314637,55.82
11022021,508954,1364,72565,1476,77059,92.41
11022021,508956,647,647,647,647,100.0
11022021,508969,41548,61076,45779,64567,90.76
11022021,508989,10655,875841,14482,1175914,73.57
11022021,508996,5033,7449,5033,7449,100.0
11022021,509009,9396,480606,10695,547066,87.85
11022021,509020,6009,43026,6009,43026,100.0
11022021,509038,50,913,50,912,100.0
11022021,509040,151,2008,151,2008,100.0
11022021,509048,28431,172577,33973,205006,83.69
11022021,509051,667228,366975,667228,366975,100.0
11022021,509053,1367,5592,1367,5591,100.0
11022021,509055,15752,7534182,31358,14717681,50.23
11022021,509069,30965,88560,32502,92280,95.27
11022021,509073,4305,83344,4305,83344,100.0
11022021,509077,6634,151256,7129,164188,93.06
11022021,509079,8023,926657,14903,1730570,53.83
