Company,Y-Column,Model,Method,RMSE,MAE,MSE,n_neighbors,weights,metric,r2_score
500060-Birla Cable Ltd,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,658.8683984424468,177.53422638123044,434107.5664661149,21,distance,manhattan,0.9367220007020728
500060-Birla Cable Ltd,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,750.9305788149961,253.1174067887668,563896.7341994251,31,distance,manhattan,0.9484858893816001
500060-Birla Cable Ltd,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,773.2987859797942,198.29155783709353,597991.0123978235,41,distance,manhattan,0.9554873661102472
500060-Birla Cable Ltd,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,590.4872077451109,81.67996629213481,348675.14251061785,2,uniform,euclidean,0.8193594804438971
500060-Birla Cable Ltd,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,463.68245164081816,100.9226910694125,215001.41595963965,21,distance,manhattan,0.9402861595456142
500067-BLUE STAR LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,15.924142885678915,7.122610686164483,253.57832664351838,6,distance,manhattan,0.9888210803493944
500067-BLUE STAR LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,11.22714365810308,4.123383558962232,126.04875471968418,6,distance,manhattan,0.9924966338618668
500067-BLUE STAR LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,8.603391504225284,2.73038295596116,74.0183453749758,6,distance,manhattan,0.9938673035647289
500067-BLUE STAR LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,19.960694677422524,11.577416987347489,398.4293320052839,6,distance,manhattan,0.9873598548203506
500067-BLUE STAR LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,18.985808181483087,11.446663917717007,360.46091230407006,16,distance,manhattan,0.9871668878530494
500067-BLUE STAR LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,15.390584730650264,7.221561924790388,236.87009835132505,4,distance,manhattan,0.994381521744013
500067-BLUE STAR LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,17.747410336396598,7.45695974506052,314.9705736484368,6,distance,manhattan,0.9908499025555899
500067-BLUE STAR LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,10.783020907797034,3.9984934195954347,116.27353989798797,6,distance,manhattan,0.9957869267227024
500067-BLUE STAR LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,39.52584838246151,28.04668982064144,1562.2926903533353,76,distance,manhattan,0.9646233107380054
500067-BLUE STAR LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,37.68797308240659,28.980320041586868,1420.383315060204,96,distance,manhattan,0.968336233901294
500068-DISA INDIA LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,133.90312269050014,60.58871353784458,17930.04626626713,6,distance,manhattan,0.9905176931577515
500068-DISA INDIA LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,103.77713771626958,41.330156962469225,10769.694312581581,6,distance,manhattan,0.9921326495388295
500068-DISA INDIA LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,89.56656340538315,29.888593290874102,8022.1692802505195,6,distance,manhattan,0.9919680622173451
500068-DISA INDIA LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,143.40852355246258,78.99957710380045,20566.004627497212,6,distance,manhattan,0.9911829783179725
500068-DISA INDIA LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,131.3586555123757,62.77099085230481,17255.096378018985,6,distance,manhattan,0.9921711219504719
500068-DISA INDIA LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,910.9892260665025,292.53926064591957,829901.3700092452,5,distance,manhattan,0.9594516705710118
500068-DISA INDIA LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,327.9476288666145,95.28660156006468,107549.64727923472,3,distance,manhattan,0.9943358946635945
500068-DISA INDIA LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,327.9476288666145,95.28660156006468,107549.64727923472,3,distance,manhattan,0.9943358946635945
500068-DISA INDIA LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1425.5304324124754,676.0000306343119,2032137.0137340992,8,distance,manhattan,0.9089028848589272
500068-DISA INDIA LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,748.5357646461949,307.43179421289614,560305.7909544636,4,distance,manhattan,0.9752014172735349
500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.827439083984056,2.735214214698062,14.64928994160871,76,distance,manhattan,0.9492564635113023
500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.5587444837574984,1.6512028547374507,6.547173333159428,96,distance,manhattan,0.8998962724372244
500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,0.8857858968749419,0.25865695598702837,0.7846166551025453,2,distance,manhattan,0.9833774971508129
500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.9885148739692164,1.7402042236161481,8.931221151935242,4,distance,manhattan,0.9834175214849455
500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.35163516383359,1.2134000686276325,5.530187943778637,3,distance,manhattan,0.9867667073630022
500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1209.6041499755975,897.8660805108739,1463142.199638188,96,distance,manhattan,0.9363649988445751
500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,914.0373571588542,636.4023650837033,835464.2902819428,96,distance,manhattan,0.9564233379894925
500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,914.0373571588542,636.4023650837033,835464.2902819428,96,distance,manhattan,0.9564233379894925
500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2442.3929082001882,1438.3235360169258,5965283.118026573,61,distance,manhattan,0.7778463867596226
500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1565.9730379407288,570.8459849725122,2452271.5555573152,15,distance,manhattan,0.9055730646687052
500074-BPL LTD.,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.8116416926187364,0.8542619066871504,3.28204562243448,6,distance,manhattan,0.9802626177997704
500074-BPL LTD.,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1.1548752832823974,0.5380445412778905,1.3337369199365978,6,distance,manhattan,0.9853668947989568
500074-BPL LTD.,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3.009286218620157,1.6023540378444598,9.055803545577202,96,distance,manhattan,0.8857696047801756
500074-BPL LTD.,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.599997456932788,1.3927964494356506,6.759986776056966,3,distance,manhattan,0.9747717006046583
500074-BPL LTD.,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2.1129151006185682,1.0302243832825306,4.464410222421975,3,distance,manhattan,0.9797414433437042
500074-BPL LTD.,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,5.736074757214655,1.9777968916910864,32.902553620355164,6,distance,manhattan,0.9815173243151595
500074-BPL LTD.,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,6.558997443704611,1.9837427904145697,43.02044746652361,8,distance,manhattan,0.9822572437940779
500074-BPL LTD.,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,12.404446382718668,7.2472952001095505,153.87029006174222,91,distance,manhattan,0.9388562960407727
500074-BPL LTD.,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.992656475756093,2.658279970908086,63.88255753944582,3,distance,manhattan,0.9316734250944063
500074-BPL LTD.,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,7.043753062156474,2.5222009633873963,49.614457200638704,6,distance,manhattan,0.9604361722602197
500112-State Bank of India,LowerBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,960.7922947417586,570.4381963950791,923121.8336351343,96,distance,manhattan,0.9841930047226186
500112-State Bank of India,LowerBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,686.4640730833665,335.8824914955539,471232.92363420565,96,distance,manhattan,0.9895289191261233
500112-State Bank of India,LowerBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,902.3316437013534,488.51670282062645,814202.3952247862,96,distance,manhattan,0.9796216375185679
500112-State Bank of India,LowerBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,917.7236343559963,415.595559189547,842216.6690555784,3,distance,manhattan,0.9902974081815594
500112-State Bank of India,LowerBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,1256.7125457414631,738.2619729943297,1579326.422623989,96,distance,manhattan,0.9783214763509792
500112-State Bank of India,UpperBandInLast12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3958.9745965068887,2249.6779969890313,15673479.855786882,91,distance,manhattan,0.9104265268661018
500112-State Bank of India,UpperBandInLast24Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3096.3410270049544,1402.7432023105741,9587327.755514095,96,distance,manhattan,0.9459246320832864
500112-State Bank of India,UpperBandInLast36Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,2411.827120031718,414.3815247054867,5816910.056920491,3,distance,manhattan,0.9636049424342886
500112-State Bank of India,UpperBandInLast3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3415.1291976027246,1766.6147288730983,11663107.43631863,96,distance,manhattan,0.9205063960776965
500112-State Bank of India,UpperBandInLast6Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,3956.04277863035,2267.3364079387493,15650274.466353338,96,distance,manhattan,0.902781553793167
