,Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
1129,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,62.43542397303178,45.22761326462673,3898.182166692232,0.9742078721331608
1128,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,63.01992497197197,45.46243677760903,3971.5109434729757,0.9737226959391881
1130,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,68.73136028209463,50.79504310277834,4723.999886227095,0.9687438903831703
1131,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,68.75873124339336,50.73721779634222,4727.763122201197,0.9687189911200558
1133,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,85.89385144411926,60.21342990995112,7377.75371590443,0.9123270275729134
1132,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,85.96042480868992,60.25657404100592,7389.194633290433,0.912191070305546
1134,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,87.90729782224616,63.071111328057235,7727.693010409085,0.9081685507113014
1135,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,88.51279620097014,63.38733283122806,7834.5150913144735,0.9068991386768995
1136,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,68.29760736628288,46.05824403984047,4664.563171958937,0.8942327624921189
1137,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,68.68313734753207,45.76695473640216,4717.373355899954,0.8930353111849306
1138,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,72.34070425975182,47.8244955930668,5233.1774927968745,0.8813396439501758
1139,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,72.42315825395129,47.80753281675777,5245.113851476873,0.8810689914502641
1121,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,73.99151800926711,57.05125921098138,5474.7447373157,0.9702127233495745
1123,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,86.24955487118929,62.997414823967226,7438.985715478293,0.9595255786091388
1122,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,86.88361985103892,62.970962089859405,7548.763398419843,0.9589282944673715
1120,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,94.28062981428324,59.28719577616098,8888.837158177916,0.9516371512763812
1125,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,65.39063053215568,47.79354098637719,4275.934561392892,0.9753095339820768
1124,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,67.63309439203434,48.459942567019816,4574.2354570418265,0.9735870595097975
1126,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,75.15088840818768,57.52045584143797,5647.656028539877,0.9673888228990672
1127,500041-BANNARI AMMAN SUGARS LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,75.27241779732235,57.56043652380741,5665.936881054649,0.967283264041392
1148,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,692.6914388882253,491.61606360469153,479821.42950903997,0.9813023630927842
1149,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,692.6964330349412,491.6243411425903,479828.34833933064,0.981302093480448
1151,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,722.6765737447986,527.149740924948,522261.43023952126,0.9796485650854454
1150,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,725.8462850351319,527.7182100744508,526852.829499302,0.9794696478654636
1153,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,703.9375511495581,497.91015839041086,495528.07591843663,0.9774292717197349
1152,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,703.9503695678841,497.87400805087594,495546.12281476054,0.9774284497045697
1154,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,717.2860732622338,505.7522958729049,514499.31089595467,0.9765651540024392
1155,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,717.398866605609,505.79669241886324,514661.13380701235,0.976557783156805
1157,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,621.9137023663068,425.001163994396,386776.65319096716,0.979412415591753
1156,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,622.0980374460232,424.9758019352227,387005.96819419373,0.9794002094724176
1158,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,628.1567438465862,430.13370484577933,394580.8948399457,0.9789970066409667
1159,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,628.2227468627268,430.125693951906,394663.8196757497,0.9789925926670555
1140,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,2200.8665611338474,1403.4700673792133,4843813.619917126,0.8478024716246157
1141,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,2202.656921625152,1402.823794522913,4851697.51438319,0.8475547516779247
1143,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2207.7092376748474,1435.315443855429,4873980.078114855,0.846854610964029
1142,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,2212.2426758834745,1440.8400700128066,4894017.657000075,0.8462250099470912
1145,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1025.186810249685,751.9830548481251,1051007.9959099237,0.9625751340332773
1144,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,1037.8630958157216,758.4840436169702,1077159.8056561938,0.9616439061279235
1147,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1048.5966462715764,767.7426064957164,1099554.9265719978,0.9608464484474452
1146,500041-BANNARI AMMAN SUGARS LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1052.1958460365447,769.4186778785657,1107116.0984165603,0.960577206116335
89,500042-BASF INDIA LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,50.28107649309982,37.07124976043788,2528.1866533049547,0.9806477342115273
88,500042-BASF INDIA LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,50.31986273008039,37.129741872363134,2532.088585174133,0.9806178664711364
91,500042-BASF INDIA LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,58.07546563123123,44.26525189154161,3372.75970828432,0.9741828625548492
90,500042-BASF INDIA LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,58.179462241349185,44.51653956371972,3384.849826692576,0.9740903174951145
92,500042-BASF INDIA LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,25.518868102239114,18.405904522201556,651.2126292194769,0.9923121623539318
93,500042-BASF INDIA LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,25.731686896808633,18.817007424686945,662.119710555393,0.9921833996937183
95,500042-BASF INDIA LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,27.758151656436908,19.09149071534065,770.5149833817511,0.9909037481303125
94,500042-BASF INDIA LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,27.775728061352968,19.089444377463145,771.4910693382308,0.9908922250270658
96,500042-BASF INDIA LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,24.595472660248962,19.077279089573135,604.9372753810542,0.9906950928944198
97,500042-BASF INDIA LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,25.09665659241449,19.477098964539106,629.8421721175816,0.9903120155737811
99,500042-BASF INDIA LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,29.783511354076005,23.1252238371504,887.0575485783743,0.9863556298764591
98,500042-BASF INDIA LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,29.877632993048476,23.11471078768721,892.6729532672988,0.9862692559313955
81,500042-BASF INDIA LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,64.75327638057432,49.3211183795574,4192.986802019044,0.977431389965998
80,500042-BASF INDIA LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,64.7903483052959,49.66929150298443,4197.789233521558,0.9774055410404199
82,500042-BASF INDIA LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,70.71626157080951,52.095511171898494,5000.789650551149,0.9730834183806598
83,500042-BASF INDIA LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,70.721031950769,51.855183598563656,5001.464360181691,0.9730797867788311
84,500042-BASF INDIA LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,77.79095609760029,55.75601067022826,6051.432850578774,0.9638358055991385
85,500042-BASF INDIA LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,77.7932491001507,55.74092806781749,6051.789605558098,0.9638336735823511
87,500042-BASF INDIA LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,83.8252253942354,61.4493777057225,7026.668412394368,0.9580076638490802
86,500042-BASF INDIA LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,83.8639907500944,61.36917963774791,7033.168944531919,0.9579688157756179
108,500042-BASF INDIA LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,400.46922324195805,178.17920926568675,160375.59876401725,0.902201135993253
109,500042-BASF INDIA LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,400.4880907838864,175.53528521202028,160390.7108597224,0.9021919204654288
110,500042-BASF INDIA LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,421.870378006454,197.07215544279254,177974.6158393084,0.8914690552349364
111,500042-BASF INDIA LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,425.26279479541887,195.89750101721583,180848.44463721052,0.8897165617511973
113,500042-BASF INDIA LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,363.255025145629,159.79433915229058,131954.21329355158,0.944427796843541
112,500042-BASF INDIA LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,363.56406473583587,159.89997977586165,132178.82916724306,0.9443332004024468
114,500042-BASF INDIA LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,379.6632857131105,177.1306497808092,144144.21051847495,0.9392940084986923
115,500042-BASF INDIA LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,382.9576620999571,183.2674915427015,146656.5709610649,0.9382359338724031
116,500042-BASF INDIA LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,477.5772139060346,323.38481393135106,228079.99524225036,0.9177366416437049
117,500042-BASF INDIA LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,480.36543936481377,329.9123435338022,230750.9553361506,0.9167732860143499
119,500042-BASF INDIA LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,552.6683355366853,382.07830862225353,305442.2891048902,0.8898337907315595
118,500042-BASF INDIA LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,552.9529324546722,380.413640789466,305756.9455102213,0.8897203011964367
100,500042-BASF INDIA LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,378.6039762003883,157.90393624404226,143340.97079474415,0.7733099315520346
101,500042-BASF INDIA LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,380.2358094866736,146.7105386443425,144579.27081598592,0.7713515918322877
102,500042-BASF INDIA LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,414.83276708506895,192.92882040946353,172086.22464745506,0.7278500499334282
103,500042-BASF INDIA LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,414.8805122929072,192.83319982145235,172125.83948042514,0.727787400091253
104,500042-BASF INDIA LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,362.1059040287336,137.32479918324748,131120.68573246646,0.8643651979826278
105,500042-BASF INDIA LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,366.57242270023755,132.19824055720323,134375.34108432164,0.8609984940043984
107,500042-BASF INDIA LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,431.9189122023423,248.176701428357,186553.9467180547,0.8070235257898938
106,500042-BASF INDIA LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,432.150402260725,249.39198068563243,186753.97017410645,0.8068166160890419
1008,500043-BATA INDIA LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,63.34153697022863,47.555025716715484,4012.1503057508407,0.9854429715737877
1009,500043-BATA INDIA LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,63.34247560793376,47.554761044862666,4012.2692161416826,0.9854425401388195
1011,500043-BATA INDIA LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,72.87234930304028,54.991159803995494,5310.379292944315,0.9807326903454847
1010,500043-BATA INDIA LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,72.96435412706934,55.00226911169216,5323.7969731803805,0.9806840078341814
1012,500043-BATA INDIA LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,64.65996434535762,47.43962751482095,4180.91098914292,0.9736102748682642
1013,500043-BATA INDIA LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,68.53498837004679,51.713221087192885,4697.0446308824485,0.9703524621637799
1015,500043-BATA INDIA LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,69.56076008595053,51.408704414834375,4838.699343735169,0.9694583438853699
1014,500043-BATA INDIA LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,70.6182604630429,51.81376159108512,4986.938710826168,0.9685226635608204
1016,500043-BATA INDIA LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,44.55382015551891,33.2275776244227,1985.0428904503233,0.9795009297948217
1018,500043-BATA INDIA LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,50.26493668738033,37.230322958039224,2526.563860186353,0.973908770335901
1019,500043-BATA INDIA LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,50.26493668738033,37.230322958039224,2526.563860186353,0.973908770335901
1017,500043-BATA INDIA LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,53.18418801296635,39.16752185556572,2828.557854598554,0.9707901495127541
1001,500043-BATA INDIA LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,63.39523595763025,48.181719920201346,4018.9559421236154,0.9896979079073843
1000,500043-BATA INDIA LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,63.39560117931228,48.184239214287025,4019.0022488864206,0.9896977892057758
1003,500043-BATA INDIA LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,65.89420569169774,49.506480190813235,4342.04634373977,0.9888697059764293
1002,500043-BATA INDIA LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,68.27599264562183,51.28055142083307,4661.611171745007,0.9880505414135227
1004,500043-BATA INDIA LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,70.94417917470106,51.916676452629936,5033.076558772088,0.985717627633308
1006,500043-BATA INDIA LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,77.46929217193826,57.174873421189545,6001.491229621134,0.9829695552022761
1007,500043-BATA INDIA LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,77.46929217193826,57.174873421189545,6001.491229621134,0.9829695552022761
1005,500043-BATA INDIA LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,82.90598985239775,59.41521602419051,6873.403153405879,0.9804953288278038
