SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539112,SAB         ,X ,Q,30.45,30.45,29.50,29.50,29.50,29.00,9,168,5091.00,
539113,PML         ,X ,Q,1390.00,1438.00,1261.00,1286.95,1286.95,1386.50,113,668,875648.00,
539118,VRLLOG      ,A ,Q,229.00,232.70,225.00,228.55,228.80,228.55,1225,38202,8750115.00,
539122,BODHTREE    ,X ,Q,30.25,31.00,30.00,30.50,30.50,30.15,162,4149,125354.00,
539126,MEP         ,B ,Q,17.75,18.40,17.25,17.45,17.45,16.90,344,82084,1468484.00,
539132,VEGETABLE   ,XT,Q,3.33,3.50,3.33,3.36,3.36,3.50,17,2841,9718.00,
539141,UFO         ,B ,Q,82.75,85.85,82.75,84.50,84.20,83.60,403,27174,2291094.00,
539142,NIFTYEES    ,B ,Q,18100.00,19754.00,18100.00,19750.00,19750.00,19663.00,7,7,134354.00,
539143,PANTH       ,X ,Q,15.01,15.01,15.01,15.01,15.01,14.72,6,2461,36939.00,
539148,SHIVALIK    ,X ,Q,644.50,663.00,596.00,658.45,663.00,657.65,735,37387,23398239.00,
539150,PNCINFRA    ,A ,Q,279.90,280.30,267.70,273.90,273.00,277.90,1366,29400,8045699.00,
539151,ARFIN       ,X ,Q,61.70,61.70,58.20,60.25,61.50,59.05,20,2181,128453.00,
539174,HELPAGE     ,XT,Q,12.30,12.30,12.30,12.30,12.30,12.30,7,7,86.00,
539175,INDRAIND    ,X ,Q,9.50,9.50,9.50,9.50,9.50,9.19,2,1180,11210.00,
539176,HAWAENG     ,XT,Q,29.65,31.75,29.65,31.75,31.75,30.25,9,347,10928.00,
539177,AIIL        ,X ,Q,413.15,413.15,413.15,413.15,413.15,405.05,5,33,13633.00,
539195,POEL        ,XT,Q,26.00,26.00,26.00,26.00,26.00,24.80,17,3578,93028.00,
539196,AEL         ,X ,Q,13.85,14.78,13.61,13.82,13.82,13.57,10,1211,17698.00,
539197,DEVHARI     ,X ,Q,0.80,0.82,0.76,0.82,0.82,0.79,163,261425,213465.00,
539201,SATIA       ,A ,Q,88.00,88.00,82.25,82.40,82.40,83.10,96,3042,253017.00,
539216,GARMNTMNTR  ,B ,Q,88.00,89.90,86.65,86.95,86.95,88.30,19,12322,1081490.00,
539218,SAUMYA      ,X ,Q,48.00,48.00,48.00,48.00,48.00,48.00,1,44,2112.00,
539219,MUL         ,X ,Q,13.49,13.58,12.86,13.58,13.58,12.94,32,10190,138339.00,
539220,MISHKA      ,T ,Q,25.90,25.90,25.90,25.90,25.90,26.95,3,225,5827.00,
539221,SPORTKING   ,XT,Q,849.95,849.95,772.85,799.85,800.00,813.50,109,2610,2066533.00,
539222,VMV         ,M ,Q,30.80,31.30,30.25,31.10,31.30,30.70,12,60000,1847250.00,
539223,AMBITION    ,B ,Q,5.84,5.84,5.84,5.84,5.84,5.57,1,600,3504.00,
539225,JIYAECO     ,XT,Q,6.69,6.69,6.28,6.30,6.45,6.48,68,22400,142566.00,
539226,RUDRA       ,T ,Q,46.40,46.40,45.00,45.00,45.00,45.45,2,301,13965.00,
539227,LOYAL       ,T ,Q,31.15,31.15,29.60,29.60,30.90,31.15,24,4530,134722.00,
539228,GGPL        ,T ,Q,30.50,30.50,28.65,30.00,30.00,30.00,151,263134,7892957.00,
539229,MRSS        ,MT,Q,8.30,8.30,7.98,7.98,7.98,8.40,33,31200,250206.00,
539235,GPL         ,X ,Q,295.00,295.00,295.00,295.00,295.00,295.00,1,5,1475.00,
539252,SCFL        ,B ,Q,6.36,6.36,5.70,5.95,5.95,6.00,120,26265,154633.00,
539254,ADANITRANS  ,A ,Q,645.00,706.45,630.00,683.35,683.35,627.60,10782,325564,220592710.00,
539255,STARDELTA   ,X ,Q,80.00,84.00,79.00,80.05,80.05,80.85,10,58,4659.00,
539267,DRHABEEB    ,X ,Q,39.10,39.10,35.60,35.60,35.60,37.45,10,271,9910.00,
539268,SYNGENE     ,A ,Q,586.00,603.40,579.30,590.95,590.95,582.40,2221,48956,29018569.00,
539274,BLFL        ,Z ,Q,5.97,5.97,5.95,5.95,5.95,5.69,3,29,172.00,
539275,MSL         ,T ,Q,69.90,72.50,66.40,72.50,68.60,69.50,25,10889,783944.00,
539276,KAYA        ,B ,Q,338.20,339.55,326.90,327.95,327.45,337.00,114,884,292911.00,
539278,SYMBIOX     ,X ,Q,1.27,1.30,1.21,1.21,1.21,1.27,13,13268,17156.00,
539289,MJCO        ,T ,Q,68.50,68.50,68.50,68.50,68.50,65.25,66,34090,2335165.00,
539290,BINDALAGRO  ,B ,Q,16.45,16.70,16.05,16.20,16.20,16.60,141,16362,267171.00,
539291,OZONEWORLD  ,X ,Q,89.85,90.40,88.30,88.50,88.30,89.55,85,99320,8937958.00,
539300,AKSPINTEX   ,X ,Q,28.75,28.75,27.10,27.50,27.50,27.40,6,600,17124.00,
539301,ARVSMART    ,B ,Q,102.00,107.75,99.80,103.40,103.40,99.65,270,12636,1315153.00,
539302,POWERMECH   ,A ,Q,520.00,525.00,473.65,478.80,478.45,533.40,1505,23727,11734522.00,
539309,RAMASTEEL   ,T ,Q,75.00,75.45,75.00,75.00,75.00,71.90,6,1182,88661.00,
539310,THINKINK    ,X ,Q,29.30,30.50,29.15,30.00,30.00,29.70,246,518597,15311353.00,
539312,UTISENSETF  ,B ,Q,552.00,555.00,548.41,555.00,555.00,549.50,39,72,39796.00,
539313,UTINIFTETF  ,B ,Q,1620.00,1639.85,1620.00,1639.85,1639.85,1615.00,9,11,17942.00,
539331,VETO        ,B ,Q,115.00,117.50,113.75,117.50,117.50,111.95,61,15276,1790967.00,
539332,NAVKARCORP  ,B ,Q,39.20,39.60,38.45,38.60,38.60,38.95,528,45314,1768728.00,
539334,SHREEPUSHK  ,B ,Q,143.80,150.95,143.80,148.20,148.90,142.35,274,11063,1634732.00,
539336,GUJGAS      ,A ,Q,449.50,453.10,425.35,431.45,431.45,449.50,5437,101417,44515691.00,
539337,WAAREE      ,M ,Q,20.40,20.40,20.40,20.40,20.40,17.05,1,11200,228480.00,
539346,SADBHIN     ,B ,Q,25.45,27.15,24.10,24.50,24.35,25.50,456,98353,2539156.00,
539351,PRABHAT     ,B ,Q,74.90,74.90,72.00,72.95,73.00,74.55,232,8825,646692.00,
539353,SALAUTO     ,X ,Q,175.00,177.00,168.60,171.95,171.95,179.80,27,832,142251.00,
539354,POLYSPIN    ,X ,Q,60.50,60.50,53.60,54.05,54.05,55.05,78,7482,419095.00,
539359,PRITIKAUTO  ,X ,Q,103.95,103.95,90.00,95.30,95.30,99.45,140,9246,880996.00,
539363,SKC         ,Z ,Q,5.52,5.52,5.26,5.27,5.52,5.26,15,598,3185.00,
539383,MINFY       ,Z ,Q,1.35,1.35,1.35,1.35,1.35,1.29,1,12,16.00,
539391,ACME        ,X ,Q,11.92,11.92,11.92,11.92,11.92,11.36,26,5345,63712.00,
539399,BELLACASA   ,B ,Q,137.00,137.00,129.20,129.55,129.50,133.90,23,1564,207054.00,
539400,MALLCOM     ,X ,Q,340.00,362.00,327.00,334.95,335.00,330.80,81,857,288074.00,
539403,ARAMBHAN    ,M ,Q,3.30,3.30,3.30,3.30,3.30,3.30,1,5000,16500.00,
539404,SATIN       ,A ,Q,74.65,83.50,73.35,80.00,79.95,81.45,1888,204547,15750867.00,
539407,GENCON      ,X ,Q,52.00,55.45,52.00,54.65,55.45,51.80,144,24602,1311601.00,
539410,MUZALI      ,XT,Q,4.43,4.73,4.30,4.73,4.73,4.51,12,13094,58997.00,
539428,TEJNAKSH    ,B ,Q,57.00,57.00,53.00,54.20,53.65,57.25,162,111795,5990942.00,
539437,IDFCFIRSTB  ,A ,Q,52.40,54.50,52.05,54.10,54.10,52.10,11638,2878502,154076137.00,
539447,BEARDSELL   ,B ,Q,9.80,9.80,9.68,9.68,9.68,10.05,2,501,4909.00,
539448,INDIGO      ,A ,Q,1663.00,1663.00,1633.00,1642.75,1639.15,1642.45,1205,16978,27934251.00,
539450,SHK         ,A ,Q,123.30,124.25,120.45,121.40,121.40,120.90,665,33952,4160385.00,
539469,PANORAMA    ,XT,Q,38.00,38.00,38.00,38.00,38.00,40.00,1,7,266.00,
539470,SHREEGANES  ,X ,Q,118.25,120.00,118.25,118.30,118.25,120.35,41,16870,2012267.00,
539480,LICNETFN50  ,B ,Q,161.00,161.00,157.00,160.01,159.98,157.00,24,344,54327.00,
539487,LICNETFSEN  ,B ,Q,542.50,554.95,536.00,540.00,540.00,526.01,56,104,56423.00,
539515,QUINT       ,XT,Q,608.00,608.00,600.00,602.70,602.70,608.00,29,1668,1004917.00,
539516,HDFCNIFETF  ,B ,Q,1634.56,1634.56,1616.23,1629.89,1628.90,1616.57,94,484,787951.00,
539517,SXETF       ,B ,Q,5540.00,5949.00,5531.00,5568.55,5590.00,5430.00,51,102,574205.00,
539518,UDAYJEW     ,X ,Q,120.15,123.00,115.20,119.65,120.00,117.75,27,1258,150765.00,
539519,MAYUKH      ,X ,Q,18.25,18.50,18.25,18.50,18.50,18.25,226,3837,70274.00,
539522,GROVY       ,XT,Q,33.00,33.00,33.00,33.00,33.00,33.00,1,30,990.00,
539523,ALKEM       ,A ,Q,2900.00,2913.70,2860.00,2886.45,2879.60,2868.65,561,2554,7387460.00,
539524,LALPATHLAB  ,A ,Q,2484.95,2484.95,2406.00,2417.75,2419.25,2427.85,833,3922,9546874.00,
539525,NAVKETAN    ,XT,Q,0.61,0.61,0.60,0.60,0.60,0.61,7,10066,6040.00,
539526,SCTL        ,B ,Q,0.75,0.75,0.70,0.71,0.71,0.74,790,2446914,1757420.00,
539528,AAYUSH      ,X ,Q,32.40,33.30,31.00,31.45,31.05,32.40,19,848,26954.00,
539542,LUXIND      ,A ,Q,1896.20,1899.15,1796.00,1836.90,1796.00,1832.10,582,3791,7011654.00,
539544,ABHIINFRA   ,X ,Q,1.90,1.90,1.90,1.90,1.90,1.90,3,1008,1915.00,
539546,BNL         ,X ,Q,6.37,6.37,6.37,6.37,6.37,6.70,3,54,343.00,
539551,NH          ,A ,Q,474.00,475.60,464.00,465.25,465.70,459.80,355,3786,1778626.00,
539559,DDIL        ,XT,Q,13.15,13.50,13.15,13.50,13.50,13.70,6,10000,134650.00,
539561,REMLIFE     ,XT,Q,44.15,44.15,44.15,44.15,44.15,46.45,1,100,4415.00,
539562,AARNAV      ,XT,Q,88.50,89.00,88.35,88.80,88.95,88.75,39,2207,195444.00,
539570,ACEWIN      ,M ,Q,12.70,12.70,12.70,12.70,12.70,12.10,3,28800,365760.00,
539594,MISHTANN    ,X ,Q,5.90,5.90,5.61,5.67,5.70,5.78,104,29257,166694.00,
539596,DELTA       ,X ,Q,4.98,4.98,4.98,4.98,4.98,4.89,2,300,1494.00,
539597,JSLHISAR    ,A ,Q,127.70,127.70,117.65,118.60,121.40,124.05,706,41417,4948605.00,
539599,KEL         ,X ,Q,13.25,13.25,13.25,13.25,13.25,13.60,3,9725,128856.00,
539620,AINFRA      ,X ,Q,22.15,24.20,22.15,24.20,24.20,22.15,11,286,6776.00,
539621,BCLENTERPR  ,XT,Q,15.50,15.50,14.60,14.60,14.60,15.35,10,552,8070.00,
539636,PRECAM      ,B ,Q,43.40,44.00,41.95,43.75,43.25,43.10,379,51074,2201115.00,
539658,TEAMLEASE   ,A ,Q,3278.00,3278.00,3032.10,3078.45,3090.00,3214.65,556,1540,4804287.00,
539659,VIDLI       ,M ,Q,13.10,13.10,13.00,13.05,13.00,13.20,2,2000,26100.00,
539660,BESTAGRO    ,X ,Q,524.85,540.00,423.05,530.20,529.85,526.65,327,36392,19093981.00,
539661,ACEMEN      ,XT,Q,35.60,37.30,35.40,35.50,35.50,35.60,37,17435,635418.00,
539662,BFLAFL      ,X ,Q,88.20,88.25,88.20,88.25,88.25,84.05,5,33,2911.00,
539669,RGF         ,X ,Q,1.35,1.37,1.25,1.27,1.27,1.25,6,146,189.00,
539678,QUICKHEAL   ,A ,Q,158.45,158.45,153.75,154.30,154.10,156.55,698,23444,3639475.00,
539686,KPEL        ,B ,Q,72.80,72.80,67.00,69.05,69.90,69.75,56,4797,338197.00,
539692,IFINSER     ,XT,Q,5.88,5.88,5.88,5.88,5.88,5.99,1,10,58.00,
539724,HYPERSOFT   ,X ,Q,5.20,5.20,5.15,5.20,5.20,5.41,3,19982,103906.00,
539725,GOKULAGRO   ,B ,Q,23.15,23.80,23.00,23.00,23.00,23.15,87,6497,152838.00,
539730,FREDUN      ,XT,Q,500.60,535.20,484.30,528.65,530.00,509.75,186,12948,6720725.00,
539742,SIMBHALS    ,B ,Q,7.06,7.06,6.74,6.74,6.74,7.05,31,6136,42978.00,
539767,MNIL        ,X ,Q,9.65,10.20,9.65,9.65,9.65,10.15,34,4746,45799.00,
539770,DARJEELING  ,XT,Q,4.37,4.48,4.16,4.41,4.41,4.37,21,4280,18506.00,
539773,ADVIKCA     ,X ,Q,1.10,1.10,1.10,1.10,1.10,1.05,2,553,608.00,
539784,LICNFNHGP   ,B ,Q,155.00,155.00,154.00,154.20,154.20,152.95,3,4,617.00,
539785,PDMJEPAPER  ,B ,Q,24.50,24.50,22.70,22.95,22.90,23.40,142,26644,622803.00,
539787,HCG         ,A ,Q,148.50,154.05,148.50,152.10,152.10,151.15,281,6284,957860.00,
539798,UMIYA       ,X ,Q,7.90,7.90,7.90,7.90,7.90,7.98,3,1000,7900.00,
539799,BHARATWIRE  ,B ,Q,37.00,37.10,35.15,36.55,36.25,33.75,207,8091,296392.00,
539800,CHDCHEM     ,B ,Q,30.05,30.05,30.05,30.05,30.05,30.65,19,1621,48711.00,
539807,INFIBEAM    ,A ,Q,92.00,92.80,88.50,89.60,89.60,91.35,1384,323919,29290958.00,
539814,RADHEY      ,X ,Q,40.90,40.90,36.00,36.00,36.00,36.00,10,1056,39684.00,
539835,SUPERIOR    ,X ,Q,95.55,96.95,95.55,96.90,96.90,95.55,99,10555,1017165.00,
539837,RPEL        ,T ,Q,241.00,251.00,241.00,249.95,249.95,244.45,21,1970,478945.00,
539841,LANCER      ,B ,Q,90.60,90.60,78.95,79.00,79.00,98.65,1613,406449,32588074.00,
539844,EQUITAS     ,A ,Q,85.50,86.90,84.70,85.65,85.45,84.40,1337,162419,13947210.00,
539854,HALDER      ,X ,Q,64.15,64.15,64.15,64.15,64.15,61.10,2,2,128.00,
539861,SKIL        ,T ,Q,3.84,3.84,3.48,3.50,3.50,3.66,45,31874,111559.00,
539871,THYROCARE   ,A ,Q,898.00,901.00,895.30,899.05,900.40,898.30,228,1753,1576355.00,
539872,BAJAJHCARE  ,B ,Q,502.80,508.00,483.00,484.70,485.00,502.80,1269,43242,21291342.00,
539874,UJJIVAN     ,A ,Q,244.70,251.95,243.50,247.80,247.80,243.50,1043,42804,10649555.00,
539875,RSDFIN      ,X ,Q,51.50,51.50,51.50,51.50,51.50,50.80,2,200,10300.00,
539876,CROMPTON    ,A ,Q,402.00,402.00,392.25,394.05,394.05,397.85,1179,784823,310356413.00,
539883,PILANIINVS  ,A ,Q,1910.00,1910.00,1885.35,1901.50,1903.00,1903.30,83,213,404606.00,
539884,DARSHANORNA ,B ,Q,14.95,14.95,12.30,12.91,13.35,13.60,23,4697,60161.00,
539889,PARAGMILK   ,A ,Q,109.05,109.50,105.65,106.25,106.10,108.00,1360,51146,5489631.00,
539894,MADHAVIPL   ,X ,Q,5.51,5.70,5.50,5.57,5.51,5.59,51,21096,116484.00,
539910,KOCL        ,X ,Q,0.40,0.42,0.40,0.42,0.42,0.42,9,26052,10450.00,
539911,SNIM        ,X ,Q,23.05,23.05,23.05,23.05,23.05,22.60,43,659,15189.00,
539917,NAGARFERT   ,T ,Q,5.24,5.29,4.99,5.12,5.12,5.25,256,104285,526992.00,
539921,SEIL        ,T ,Q,135.00,135.00,135.00,135.00,135.00,135.00,3,1010,136350.00,
539922,RGIL        ,X ,Q,11.07,11.07,11.07,11.07,11.07,10.55,2,27,298.00,
539938,MIL         ,XT,Q,36.10,36.10,36.10,36.10,36.10,38.00,1,20,722.00,
539939,YASHCHEM    ,B ,Q,40.10,43.00,40.10,41.75,41.75,41.95,9,4499,187322.00,
539940,MAXVIL      ,B ,Q,54.40,56.00,52.55,53.15,52.55,52.50,237,18950,1038270.00,
539945,ICICINV20   ,B ,Q,76.85,78.17,76.34,76.59,76.63,76.83,78,1102,84735.00,
539947,JLL         ,XT,Q,19.15,19.53,19.15,19.53,19.53,19.15,3,104,1993.00,
539956,TAALENT     ,X ,Q,365.10,382.00,364.00,376.55,380.00,363.80,193,5881,2199097.00,
539957,MGL         ,A ,Q,1150.00,1150.00,1125.00,1128.50,1133.35,1140.45,1180,21262,24128214.00,
539963,ZEAL        ,B ,Q,64.50,67.00,62.55,66.80,66.80,64.40,120,6556,427402.00,
539978,QUESS       ,A ,Q,687.00,695.65,676.80,685.90,683.30,676.45,1532,152189,104986011.00,
539979,DIGJAMLTD   ,Z ,Q,4.30,4.50,4.08,4.13,4.08,4.29,129,131749,562856.00,
539980,ICICIMCAP   ,B ,Q,88.00,88.85,88.00,88.85,88.85,86.97,11,59,5196.00,
539982,ASYL        ,T ,Q,11.57,11.58,10.55,11.58,11.58,11.03,21,9086,100016.00,
539984,HUIL        ,XT,Q,2202.20,2202.60,2100.00,2202.60,2202.60,2097.75,70,1815,3997425.00,
539986,COMSYN      ,T ,Q,106.30,115.00,106.30,108.65,113.95,111.85,88,17297,1850127.00,
539992,LLOYDSTEEL  ,B ,Q,0.98,0.99,0.95,0.97,0.97,0.97,387,907625,885052.00,
540005,LTI         ,A ,Q,3990.00,4077.50,3990.00,4031.40,4031.40,4032.45,738,2633,10656535.00,
540006,EASTWEST    ,X ,Q,54.50,54.50,50.40,52.90,50.40,51.00,26,7933,422110.00,
540008,BSLSENETFG  ,B ,Q,460.00,479.50,455.95,475.85,478.80,465.24,27,1998,943619.00,
540023,COLORCHIPS  ,X ,Q,9.85,9.85,9.85,9.85,9.85,9.57,1,20,197.00,
540024,ASHARI      ,Z ,Q,6.18,6.18,5.90,5.90,5.90,5.90,3,10,60.00,
540025,ADVENZYMES  ,A ,Q,375.85,379.00,358.00,360.60,360.60,375.85,2138,45074,16521945.00,
540026,LAHL        ,XT,Q,3.80,3.80,3.69,3.69,3.69,3.80,2,9,33.00,
540027,PTIL        ,B ,Q,357.40,357.40,351.50,352.50,352.50,355.70,20,2765,974831.00,
540047,DBL         ,A ,Q,539.60,564.85,530.00,556.10,555.95,522.45,1381,31043,17137219.00,
540048,SPAL        ,B ,Q,186.00,186.00,164.90,183.50,183.50,155.00,912,17548,3132144.00,
540061,BIGBLOC     ,B ,Q,129.00,134.00,128.85,130.15,128.85,127.00,114,3290,433281.00,
540063,ECS         ,XT,Q,5.79,5.79,5.79,5.79,5.79,5.79,3,700,4053.00,
540064,FRETAIL     ,A ,Q,79.30,79.30,77.55,77.95,77.95,76.40,1409,147439,11523562.00,
540065,RBLBANK     ,A ,Q,243.75,256.55,243.75,254.00,254.00,241.40,5389,689252,172319283.00,
540072,SHIVAEXPO   ,M ,Q,2.70,2.70,2.70,2.70,2.70,2.61,1,10000,27000.00,
540073,BLS         ,B ,Q,104.35,104.45,102.15,102.65,103.00,103.85,459,13010,1344616.00,
540078,MITSU       ,T ,Q,108.00,110.00,106.00,108.50,108.50,110.00,28,72912,7787004.00,
540080,NARAYANI    ,B ,Q,21.00,21.00,19.70,19.90,19.70,20.70,850,124821,2518463.00,
540083,TVVISION    ,B ,Q,1.90,2.08,1.90,1.90,1.90,1.99,9,5410,11179.00,
540108,TIAANC      ,X ,Q,40.10,40.40,39.50,40.30,39.50,40.35,26,11861,475756.00,
540115,LTTS        ,A ,Q,2600.90,2638.00,2577.00,2586.75,2585.00,2600.90,1045,6086,15865573.00,
540124,GNA         ,B ,Q,396.65,409.95,396.60,401.60,400.45,402.75,338,8261,3340148.00,
540132,SIIL        ,XT,Q,4.55,4.55,4.35,4.35,4.35,4.55,2,10,43.00,
540133,ICICIPRULI  ,A ,Q,493.25,496.55,485.10,486.10,486.10,487.40,3374,126268,61953546.00,
540134,IISL        ,XT,Q,4.33,4.69,4.27,4.58,4.58,4.49,38,4989,21875.00,
540135,ARCFIN      ,X ,Q,4.71,4.71,4.71,4.71,4.71,4.80,4,1011,4761.00,
540136,HPL         ,B ,Q,38.05,39.05,38.05,38.40,38.25,38.30,88,6869,264145.00,
540143,SAGARSOFT   ,X ,Q,80.00,80.00,76.15,77.60,77.05,77.80,48,1891,146242.00,
540144,DRA         ,M ,Q,11.85,11.85,9.55,10.20,9.55,9.99,6,15000,155125.00,
540145,VALIANTORG  ,B ,Q,1368.45,1372.00,1327.85,1341.95,1350.00,1353.10,461,4231,5690666.00,
540146,ACML        ,M ,Q,18.05,18.05,18.00,18.00,18.00,19.35,2,2000,36050.00,
540147,SHASHIJIT   ,T ,Q,25.90,26.00,25.90,26.00,26.00,26.00,5,1000,25931.00,
540153,ENDURANCE   ,A ,Q,1523.00,1523.00,1477.00,1501.05,1503.00,1475.65,313,2480,3709225.00,
540154,IDFSENSEXE  ,B ,Q,543.20,543.20,539.70,539.70,539.70,534.20,3,50,27090.00,
540159,PURPLE      ,XT,Q,42.60,42.60,42.60,42.60,42.60,41.75,2,17,724.00,
540173,PNBHOUSING  ,A ,Q,355.50,379.00,349.45,370.85,370.75,356.00,1436,40042,14718636.00,
540174,SOUTHERNIN  ,XT,Q,27.55,27.55,27.55,27.55,27.55,26.25,7,1601,44107.00,
540175,REGENCY     ,X ,Q,13.40,14.43,13.10,14.05,14.05,13.78,29,1122,14774.00,
540180,VBL         ,A ,Q,928.00,962.00,916.00,943.60,943.60,912.10,1292,28914,27043286.00,
540190,FRANKLININD ,XT,Q,17.55,17.55,16.70,16.70,16.70,17.55,2,30,509.00,
540192,LKPSEC      ,X ,Q,7.75,7.75,6.56,6.59,6.80,6.64,41,16633,122094.00,
540198,OSIAJEE     ,X ,Q,24.55,25.45,22.50,23.65,23.60,23.30,368,181088,4265673.00,
540203,SFL         ,A ,Q,2046.00,2078.35,2010.75,2039.85,2039.55,2012.10,130,471,962322.00,
540204,NIDL        ,XT,Q,36.60,40.40,36.60,40.40,40.40,38.50,6,2000,77000.00,
540205,AVL         ,B ,Q,121.25,121.25,121.25,121.25,121.25,118.90,1,250,30312.00,
540210,TMRVL       ,B ,Q,12.11,12.35,11.70,11.95,11.70,11.91,251,18291,219783.00,
540212,TCIEXP      ,A ,Q,970.00,972.30,933.00,942.35,938.90,964.20,440,3457,3272231.00,
540222,LAURUSLABS  ,A ,Q,377.90,379.25,367.65,368.85,368.85,375.60,2277,106834,39840975.00,
540243,NEWLIGHT    ,XT,Q,21.05,21.05,21.05,21.05,21.05,20.15,2,6,126.00,
540253,SNTCL       ,XT,Q,2.09,2.10,2.09,2.10,2.10,2.20,4,2066,4337.00,
540254,MTPL        ,XT,Q,4.00,4.35,3.95,3.95,3.95,4.15,7,111,440.00,
540259,SHANGAR     ,X ,Q,19.30,19.30,19.20,19.30,19.30,17.55,1848,431448,8326168.00,
540268,DHANVARSHA  ,X ,Q,442.00,469.00,440.00,465.05,465.05,437.30,312,38288,17629521.00,
540293,PRICOLLTD   ,A ,Q,57.25,58.25,55.95,56.30,56.20,57.20,534,83066,4726414.00,
540311,JITFINFRA   ,T ,Q,8.00,8.25,8.00,8.25,8.25,8.33,19,2222,17990.00,
540359,PARMAX      ,X ,Q,30.00,32.00,29.00,32.00,32.00,31.95,17,2061,63237.00,
540360,LLFICL      ,X ,Q,61.25,62.80,59.40,62.60,62.80,61.50,125,20935,1298841.00,
540361,DANUBE      ,XT,Q,26.00,26.40,24.00,25.10,25.10,25.20,17,3919,99073.00,
540366,RADIOCITY   ,B ,Q,24.00,24.90,24.00,24.65,24.65,24.85,127,13556,332967.00,
540376,DMART       ,A ,Q,2930.10,3060.00,2930.10,3043.50,3043.50,2928.65,4129,51706,155902006.00,
540385,KDLL        ,XT,Q,11.77,11.77,11.21,11.77,11.77,11.21,69,65973,775055.00,
540395,CHEMCRUX    ,M ,Q,214.00,228.80,214.00,216.45,216.10,222.10,6,3000,653500.00,
540396,MANOMAY     ,M ,Q,31.00,31.00,30.95,30.95,30.95,30.95,5,60000,1858600.00,
540401,MAXIMUS     ,B ,Q,125.25,127.00,120.35,125.50,125.50,125.15,27,18303,2294735.00,
540403,CLEDUCATE   ,B ,Q,74.80,74.80,67.70,68.40,68.15,70.30,254,11611,821434.00,
540404,PRIMEFRESH  ,M ,Q,124.00,124.00,124.00,124.00,124.00,126.00,1,16000,1984000.00,
540405,OCEANIC     ,T ,Q,50.70,50.70,50.70,50.70,50.70,48.30,4,501,25400.00,
540425,SHANKARA    ,A ,Q,411.05,423.05,403.60,411.85,411.85,405.90,809,10733,4429421.00,
540481,CLFL        ,X ,Q,11.86,11.86,11.86,11.86,11.86,12.10,1,1,11.00,
540497,SCHAND      ,B ,Q,69.25,70.70,68.10,68.40,68.60,69.20,325,33441,2326755.00,
540519,MEERA       ,M ,Q,79.95,79.95,78.00,78.50,78.50,77.05,5,6000,471000.00,
540526,IRBINVIT    ,IF,Q,49.54,50.80,49.54,50.47,50.69,49.51,35,102500,5144650.00,
540530,HUDCO       ,A ,Q,45.80,45.80,44.10,44.25,44.25,44.70,700,145362,6521504.00,
540544,PSPPROJECT  ,A ,Q,471.00,480.10,470.05,478.90,479.60,474.75,352,38726,18346648.00,
540545,BGJL        ,B ,Q,73.25,74.45,73.15,74.40,74.40,73.20,4214,836236,61741637.00,
540552,AXISAEGPG   ,B ,Q,13.71,14.00,13.71,14.00,14.00,13.71,11,4955,69369.00,
540565,INDIGRID    ,IF,Q,137.00,137.00,137.00,137.00,137.00,137.10,3,6804,932148.00,
540570,VARIMAN     ,X ,Q,15.20,15.20,14.01,14.80,14.80,14.90,32,174628,2584603.00,
540575,STARCEMENT  ,A ,Q,98.15,99.30,96.70,98.00,98.25,95.90,845,56873,5591028.00,
540590,RIDDHICORP  ,T ,Q,166.35,166.35,166.35,166.35,166.35,166.10,4,4,665.00,
540595,TEJASNET    ,A ,Q,179.90,179.90,169.60,171.55,170.75,170.20,691,38161,6600104.00,
540596,ERIS        ,A ,Q,577.50,584.05,560.05,568.85,568.85,577.75,690,8209,4675892.00,
540602,GTPL        ,B ,Q,135.00,135.00,130.00,130.05,130.10,133.30,79,2788,363745.00,
540611,AUBANK      ,A ,Q,1112.00,1112.00,1061.50,1090.70,1090.70,1101.25,2359,32512,35460242.00,
540612,ICICILOVOL  ,B ,Q,119.50,120.00,118.00,119.58,119.58,118.80,31,481,56939.00,
540614,GGENG       ,B ,Q,128.00,128.00,121.00,121.60,122.25,123.10,254,15206,1875430.00,
540615,7NR         ,B ,Q,7.14,7.44,6.77,6.78,7.00,7.12,266,554094,3766488.00,
540621,BHAGYAPROP  ,B ,Q,27.10,27.45,25.80,26.00,26.00,27.90,81,4504,118965.00,
540642,SALASAR     ,B ,Q,390.00,390.05,361.00,364.15,364.15,371.65,294,7646,2889163.00,
540647,GANGESSEC   ,B ,Q,66.00,66.70,64.90,65.50,65.50,67.60,25,424,27676.00,
540648,PALASHSEC   ,B ,Q,44.35,44.35,44.35,44.35,44.35,49.25,5,26,1153.00,
540649,AVADHSUGAR  ,B ,Q,183.35,184.75,180.10,181.05,180.10,182.90,191,2875,524870.00,
540650,MAGADHSUGAR ,B ,Q,108.10,108.10,103.85,104.10,104.10,106.80,80,2516,266201.00,
540652,CTCL        ,M ,Q,25.20,25.20,25.20,25.20,25.20,21.00,1,6000,151200.00,
540653,SINTEXPLAST ,B ,Q,3.14,3.41,3.09,3.41,3.41,3.10,503,574697,1883839.00,
