SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532728,MALU PAPER  ,B ,Q,27.60,28.30,27.10,27.40,27.40,27.55,39,3880,106968.00,
532729,UTTAM SUGAR ,B ,Q,95.90,96.60,93.75,94.30,94.70,94.80,263,14118,1344223.00,
532730,STL GLOBAL  ,B ,Q,9.07,9.11,9.00,9.11,9.11,9.07,5,301,2720.00,
532732,KEWAL KIRAN ,B ,Q,875.00,900.00,866.65,891.00,892.00,895.35,44,305,268273.00,
532733,SUN TVNET   ,A ,Q,517.00,520.40,497.55,503.50,505.00,516.05,4403,169974,86324735.00,
532734,GODAWARI POW,A ,Q,524.70,533.35,507.00,512.30,510.05,519.70,428,6615,3445498.00,
532735,RSYSTEMINT  ,A ,Q,121.05,122.70,118.00,120.50,120.85,121.20,176,8345,1010186.00,
532737,EMKAY GLOB F,B ,Q,67.25,70.15,67.25,69.20,68.55,69.65,89,4835,332856.00,
532738,TANTIA CONS ,Z ,Q,1.85,1.85,1.70,1.70,1.70,1.77,3,2749,5033.00,
532740,LOKESH MACH ,T ,Q,36.30,37.30,36.30,37.30,37.30,36.30,8,1755,64740.00,
532741,KAMDHENU    ,B ,Q,123.50,125.05,119.45,119.95,119.50,124.60,147,5376,658488.00,
532742,PAUSHAK LTD ,X ,Q,5550.00,5700.00,5245.00,5377.25,5377.25,5460.15,265,1794,9790827.00,
532744,GTN TEXTILE ,B ,Q,5.57,6.00,5.57,6.00,6.00,5.85,9,1560,9353.00,
532745,INDICAP     ,X ,Q,37.30,37.30,34.55,36.10,36.10,35.95,28,4053,142752.00,
532746,UNITY INFRA ,Z ,Q,0.94,0.94,0.91,0.91,0.91,0.95,9,2017,1870.00,
532748,PRIME FOCUS ,B ,Q,54.25,58.00,53.10,53.85,53.95,54.30,717,31135,1723347.00,
532749,ALLCARGO    ,A ,Q,128.05,131.80,128.05,129.65,129.45,129.60,413,24701,3211175.00,
532751,EASUNREYRL  ,Z ,Q,2.46,2.46,2.34,2.40,2.40,2.46,8,2750,6625.00,
532754,GMR INFRASTR,A ,Q,26.15,26.35,24.85,25.15,25.15,25.90,834,1165720,29860644.00,
532755,TECH MAH    ,A ,Q,1019.00,1019.00,973.05,994.25,999.10,1009.85,3882,313226,313646140.00,
532756,MAHINDCIE   ,A ,Q,195.20,202.15,184.00,190.20,190.20,196.10,1998,105160,20245013.00,
532757,VOLTAMP TRAN,A ,Q,1186.40,1196.10,1163.40,1167.80,1173.55,1182.20,714,1630,1923557.00,
532759,ATLANTA     ,B ,Q,8.35,8.41,8.14,8.14,8.14,8.01,50,7737,64021.00,
532760,DEEPENR     ,B ,Q,40.90,41.00,40.00,40.15,40.20,40.80,48,2147,86743.00,
532761,HOV SERVICES,B ,Q,39.35,39.35,39.00,39.05,39.00,40.00,29,978,38292.00,
532762,ACTION CONST,A ,Q,158.00,165.55,151.65,159.65,160.00,157.60,983,81869,13179056.00,
532764,GEECEE      ,B ,Q,93.00,93.75,92.00,92.25,92.25,93.50,56,10000,930093.00,
532766,RICHA IND   ,Z ,Q,0.78,0.78,0.78,0.78,0.78,0.79,3,3029,2362.00,
532767,GAYATRI PROJ,B ,Q,42.00,42.10,40.50,40.70,40.95,41.25,126,16732,686706.00,
532768,FIEM INDS   ,B ,Q,572.15,595.30,564.70,579.35,578.50,573.70,395,2053,1199154.00,
532771,JHS SVEN    ,T ,Q,27.35,28.60,26.65,27.00,28.00,27.95,87,21275,575137.00,
532772,DCBBANK     ,A ,Q,116.50,118.25,113.50,115.00,115.10,116.35,2058,214858,24985874.00,
532773,GLOBAL VECT ,Z ,Q,45.25,46.95,44.50,44.80,46.00,45.60,27,4775,218102.00,
532774,INSPIRISYS  ,B ,Q,38.40,39.15,38.40,38.60,38.60,39.00,10,1304,50616.00,
532775,GTL INFRAST ,B ,Q,0.88,0.90,0.86,0.88,0.88,0.90,1545,8530351,7486581.00,
532776,SHIVAM AUTO ,B ,Q,21.90,21.90,21.00,21.10,21.00,21.55,67,17429,371569.00,
532777,INFO EDGE   ,A ,Q,5250.00,5256.95,5115.10,5168.15,5168.15,5302.35,2764,16110,83522693.00,
532779,TORNT POWER ,A ,Q,373.50,377.65,360.55,364.80,364.90,372.70,1847,118310,43800878.00,
532780,PARSVNATH   ,B ,Q,5.91,6.06,5.75,5.91,5.99,5.81,45,21776,127973.00,
532782,SUTLEJ TEXT ,B ,Q,42.80,46.05,42.60,43.95,43.95,43.35,416,52410,2349746.00,
532783,DAAWAT      ,A ,Q,52.30,54.25,51.55,52.90,52.90,51.80,726,148915,7884715.00,
532784,SOBHA       ,A ,Q,470.00,470.00,448.00,452.45,451.35,462.00,656,10549,4798501.00,
532785,RUCHIRA PAP ,B ,Q,64.45,66.50,64.10,64.50,64.30,64.10,387,13763,902207.00,
532790,TANLA       ,B ,Q,882.95,895.50,820.80,871.15,871.15,852.90,3753,101597,89020009.00,
532794,ZEEMEDIA    ,B ,Q,5.80,6.05,5.69,5.91,5.91,5.77,21538,2205434,13058799.00,
532795,SITINET     ,B ,Q,1.04,1.04,0.99,1.01,1.01,1.03,271,910321,926193.00,
532796,LUMAX TECH  ,B ,Q,133.10,147.50,131.40,142.35,143.70,132.20,2339,111118,15788982.00,
532797,AUTOIND     ,B ,Q,32.30,32.30,31.85,32.30,32.30,31.40,32,1677,53874.00,
532798,NTWK MED INV,A ,Q,37.05,38.55,36.85,37.05,37.05,37.10,963,297610,11242593.00,
532799,HUBTOWN     ,T ,Q,15.50,16.00,15.10,15.55,15.70,15.60,59,10897,170139.00,
532800,TV18BRDCST  ,A ,Q,30.15,31.25,29.70,30.00,30.00,29.75,793,437470,13338787.00,
532801,CAMBRIDGE   ,B ,Q,35.05,35.05,35.00,35.00,35.00,33.60,7,200,7005.00,
532804,TECHNOCRAFT ,B ,Q,422.00,425.50,405.00,415.00,419.00,428.35,254,6969,2864150.00,
532805,REDINGTON   ,A ,Q,171.90,187.95,169.85,179.20,179.20,170.20,2128,90293,16278091.00,
532806,AI CHAMPDNY ,XT,Q,13.35,13.35,12.26,12.26,12.26,12.72,7,2117,28113.00,
532807,CINELINE    ,B ,Q,41.70,42.25,39.90,40.45,40.95,40.30,1620,159183,6606745.00,
532808,PGIL        ,B ,Q,167.00,168.80,164.00,164.00,164.00,167.80,43,308,50934.00,
532809,FSL         ,A ,Q,94.90,99.30,94.20,97.15,97.35,94.90,3639,358107,34876265.00,
532810,POWER FINAN ,A ,Q,131.05,131.50,123.10,124.30,124.30,131.05,4369,494837,62640577.00,
532811,AHLUWALIA CO,A ,Q,280.20,289.95,280.20,285.05,286.15,281.15,127,1959,558391.00,
532812,TRANSWARRANT,T ,Q,2.51,2.51,2.51,2.51,2.51,2.64,7,900,2259.00,
532813,C & C CONSTR,Z ,Q,5.60,6.02,5.60,5.70,5.70,5.75,7,921,5192.00,
532814,INDIAN BANK ,A ,Q,152.90,153.70,136.70,142.20,142.20,149.70,5222,525231,76377435.00,
532815,SMS PHARMACE,B ,Q,129.05,129.05,125.00,125.75,126.10,129.25,103,5429,686029.00,
532817,ORIENTAL    ,B ,Q,8.01,8.78,7.58,8.09,8.21,7.99,370,23833,192529.00,
532819,MINDTREE LTD,A ,Q,1706.25,1716.00,1662.45,1687.60,1686.60,1703.15,1285,21566,36486458.00,
532820,ELAND       ,XT,Q,4.92,4.92,4.80,4.90,4.90,4.93,17,3968,19054.00,
532822,IDEA        ,A ,Q,11.46,11.70,10.79,10.91,10.91,11.58,137627,102621882,1142611328.00,
532823,EURO CERAMIC,Z ,Q,1.27,1.27,1.27,1.27,1.27,1.21,1,1,1.00,
532825,JAGJANANI   ,X ,Q,0.63,0.63,0.57,0.63,0.63,0.60,7,1495,933.00,
532826,RAJ TELE    ,B ,Q,34.95,35.00,34.60,34.70,34.70,34.35,6,521,18217.00,
532827,PAGE INDUSTR,A ,Q,29000.00,29216.10,28100.00,28296.50,28265.00,29061.15,852,1842,52784811.00,
532828,AMD INDUS   ,B ,Q,20.20,20.20,18.55,19.90,19.90,20.25,74,9255,175736.00,
532829,LEHAR       ,XT,Q,22.70,22.85,21.55,22.85,22.85,21.80,60,25659,580150.00,
532830,ASTRAL POLY ,A ,Q,2052.00,2078.20,2012.00,2026.85,2012.00,2070.45,1473,9587,19622881.00,
532832,INDBUL REAL ,A ,Q,83.90,85.70,80.40,81.70,81.70,83.70,1742,512178,43009987.00,
532834,CAMLINFINE  ,A ,Q,105.55,120.00,105.45,116.85,116.85,105.55,3631,221715,25540226.00,
532835,ICRA        ,A ,Q,2815.10,2815.10,2749.00,2765.00,2765.00,2813.55,57,82,228719.00,
532839,DISH TV     ,A ,Q,12.16,12.22,11.80,11.85,11.85,12.17,1754,1046814,12522995.00,
532841,SAHYA INDU  ,X ,Q,303.60,308.00,295.15,299.70,300.00,299.75,216,9981,2997734.00,
532842,SREE RAYALA ,B ,Q,244.55,244.55,236.50,236.80,236.50,243.60,97,2656,635636.00,
532843,FORTIS      ,A ,Q,159.95,161.05,158.10,158.70,158.70,159.90,1863,66328,10552989.00,
532845,TGBHOTELS   ,B ,Q,4.80,4.80,4.54,4.60,4.60,4.76,39,21833,101358.00,
532847,HILTON MET  ,B ,Q,10.98,11.22,10.46,10.46,10.46,11.01,47,3946,42713.00,
532848,DELTA CORP  ,A ,Q,152.90,153.85,149.45,152.35,152.35,153.00,2585,603807,92108104.00,
532850,MIC ELECTRON,T ,Q,0.67,0.67,0.67,0.67,0.67,0.70,24,32487,21766.00,
532851,INSECTCID   ,A ,Q,470.35,471.55,465.00,467.50,468.00,471.20,143,2165,1013392.00,
532852,MCD HOLDING ,B ,Q,37.55,39.00,37.50,38.60,38.65,37.60,127,6554,252711.00,
532853,ASAHI SONG  ,B ,Q,261.80,262.30,252.40,256.90,256.90,262.60,187,2485,640097.00,
532854,NITIN FIRE  ,Z ,Q,0.60,0.60,0.57,0.58,0.58,0.58,42,123955,71096.00,
532855,HARYA CAPFIN,X ,Q,30.10,30.30,30.10,30.30,30.30,30.55,4,700,21180.00,
532856,TIME TECHNO ,A ,Q,55.95,56.95,54.70,55.90,55.90,55.40,880,96964,5433951.00,
532859,HGSL        ,A ,Q,1192.45,1218.00,1179.05,1201.75,1203.95,1194.05,234,955,1147461.00,
532864,NELCAST     ,B ,Q,66.25,69.20,66.25,67.00,67.60,67.75,204,14458,973798.00,
532865,MEGHMANI    ,A ,Q,78.60,78.85,77.25,77.55,77.55,78.50,416,59487,4653959.00,
532867,V2RETAIL    ,B ,Q,144.00,145.35,141.00,142.30,142.30,145.70,95,4729,677564.00,
532868,DLF LIMITED ,A ,Q,307.90,311.15,293.20,300.40,300.40,306.25,7483,1726551,526015370.00,
532869,TARMAT      ,B ,Q,52.50,54.75,51.15,51.80,52.80,53.00,123,9061,490525.00,
532870,ANKIT METAL ,B ,Q,1.13,1.15,1.13,1.14,1.14,1.10,484,11483,13085.00,
532872,SUNPHA ADV  ,A ,Q,176.40,179.20,172.55,175.50,175.50,176.25,766,44757,7900424.00,
532873,HOUSING DEV ,Z ,Q,5.60,5.75,5.35,5.43,5.50,5.60,411,265279,1482257.00,
532874,SURYACHAKRA ,Z ,Q,0.39,0.40,0.39,0.40,0.40,0.39,71,171306,68516.00,
532875,ALLIED DIGIT,B ,Q,38.05,38.35,37.45,37.70,37.70,38.15,177,10947,412656.00,
532878,ALPA LAB    ,B ,Q,41.95,41.95,40.60,40.70,40.80,41.95,390,16901,694873.00,
532879,SIR SHADI LA,X ,Q,40.95,40.95,40.95,40.95,40.95,40.95,3,301,12325.00,
532880,OMAXE LTD   ,A ,Q,71.10,72.90,71.10,71.35,71.30,71.50,90,5343,382390.00,
532884,REFEX       ,B ,Q,87.80,91.80,87.80,88.80,88.95,89.70,647,44996,4038306.00,
532885,CENTRAL BK  ,A ,Q,25.90,26.40,21.64,21.64,21.64,24.04,33057,19292990,470590428.00,
532886,SEL MANUF   ,Z ,Q,1.92,1.92,1.92,1.92,1.92,2.02,38,81963,157368.00,
532887,NTL         ,B ,Q,0.80,0.84,0.80,0.84,0.84,0.80,6,2021,1656.00,
532888,ASIAN GRANIT,A ,Q,253.80,253.80,247.00,248.10,249.15,254.70,632,23605,5879462.00,
532889,K.P.R. MILL ,A ,Q,949.95,949.95,914.85,921.35,926.50,939.95,345,3271,3060991.00,
532890,TAKE SOLUT  ,A ,Q,56.75,60.00,56.30,58.40,58.40,56.65,1390,201695,11795572.00,
532891,PURAVANKARA ,B ,Q,79.50,81.00,76.00,77.10,77.10,79.85,458,23570,1847238.00,
532892,MOTILALOFS  ,A ,Q,610.00,629.50,609.60,616.40,617.00,610.05,352,5011,3085968.00,
532893,VTM LTD     ,X ,Q,24.00,24.80,23.05,24.05,24.20,23.95,49,3409,82174.00,
532894,IWIND ENERGY,T ,Q,3.70,3.85,3.68,3.79,3.79,3.80,35,11696,43762.00,
532895,NAGREKA CAP ,B ,Q,6.97,6.97,6.97,6.97,6.97,7.33,1,10,69.00,
532896,MAGNUM VENT ,B ,Q,4.41,4.41,4.24,4.41,4.41,4.31,3,210,909.00,
532898,POWER GRID  ,A ,Q,234.20,236.10,228.75,232.20,232.20,236.60,4539,1022479,238221410.00,
532899,KAVERI SEED ,A ,Q,507.50,518.85,507.30,509.40,508.15,515.00,1093,34221,17580800.00,
532900,PAISALO     ,A ,Q,828.80,844.70,810.00,840.25,840.25,843.80,178,2319,1930368.00,
532902,CONSOL CONST,T ,Q,0.38,0.38,0.38,0.38,0.38,0.40,6,2180,828.00,
532906,MAANALU     ,B ,Q,148.50,173.00,146.05,159.15,159.15,148.55,1471,40625,6605244.00,
532907,ILFSENGG    ,Z ,Q,3.54,3.54,3.32,3.33,3.32,3.45,32,7094,23976.00,
532911,PARLEIND    ,X ,Q,11.32,11.32,10.59,10.61,10.74,11.14,1338,539344,5777241.00,
532915,RELIGARE ENT,A ,Q,70.35,71.50,67.00,67.70,67.70,70.35,294,60504,4163076.00,
532916,BARAK VALL  ,T ,Q,18.40,18.40,17.55,18.35,18.35,18.45,12,1736,30470.00,
532918,RATHI BARS  ,X ,Q,20.80,20.80,19.60,19.85,20.10,20.35,85,29786,597378.00,
532921,ADANI PORTS ,A ,Q,665.95,676.70,629.05,652.50,652.50,664.10,15032,1001987,657877640.00,
532922,EDELWEISS   ,A ,Q,64.90,64.90,62.90,63.25,63.45,64.65,997,140569,8952034.00,
532923,RGL         ,B ,Q,300.40,309.55,300.00,307.30,306.35,299.95,126,28832,8784090.00,
532924,KOLTEPATIL  ,A ,Q,254.90,254.90,242.00,243.65,244.90,249.90,444,14557,3593355.00,
532925,KAUSHAL INFR,B ,Q,1.93,2.01,1.93,1.95,1.95,2.03,15,12438,24006.00,
532926,JYOTHYLAB   ,A ,Q,154.75,154.75,148.75,149.60,150.05,152.00,366,23523,3544526.00,
532927,ECLERX      ,A ,Q,968.00,975.55,959.80,971.00,971.00,970.35,304,2151,2083751.00,
532928,TRIL        ,B ,Q,17.15,17.50,16.85,16.95,16.95,17.25,76,18588,318468.00,
532929,BRIGADE     ,A ,Q,280.75,286.05,274.20,281.60,286.00,282.15,456,6631,1863232.00,
532930,BGR ENERGY  ,B ,Q,44.50,45.35,42.40,43.45,43.50,44.35,522,22537,1001243.00,
532931,BURNPUR     ,T ,Q,2.40,2.40,2.28,2.28,2.28,2.40,47,30961,71173.00,
532932,MANAKSIA LTD,B ,Q,53.00,54.35,53.00,53.05,54.00,54.20,93,5670,303794.00,
532933,PORWAL AUTO ,X ,Q,20.20,20.20,18.85,18.85,18.85,19.80,60,21643,411191.00,
532934,PPAP        ,B ,Q,243.45,249.00,243.45,245.45,243.45,244.45,94,1599,394453.00,
532935,ARIES AGRO  ,B ,Q,88.75,89.60,86.15,87.70,88.35,90.20,497,20660,1821036.00,
532937,KUANTUM     ,B ,Q,52.95,53.70,52.00,52.10,52.30,52.80,87,6469,341007.00,
532939,RPOWER      ,A ,Q,3.22,3.22,3.06,3.12,3.12,3.22,4711,6299216,19807506.00,
532940,J KUMAR INFR,A ,Q,210.90,212.30,197.00,203.30,203.30,212.20,1217,52279,10709533.00,
532941,CORDS CABLE ,B ,Q,43.40,44.00,42.75,43.05,43.15,43.10,96,6628,288767.00,
532942,KNR CONST   ,A ,Q,217.35,218.95,212.25,213.65,213.20,216.95,656,33744,7247141.00,
532944,ONMOBILE    ,B ,Q,94.40,105.50,93.05,105.35,105.50,95.95,6280,958226,99633999.00,
532945,SHRIRAM EPC ,B ,Q,4.47,4.56,4.40,4.48,4.44,4.60,111,32530,145816.00,
532946,BANG        ,B ,Q,26.00,27.50,26.00,26.95,26.95,26.85,36,737,19753.00,
532947,IRB INFRA   ,A ,Q,108.80,110.40,106.50,107.05,107.05,107.95,409,31157,3371189.00,
532951,GSS INFOTECH,B ,Q,52.40,53.70,50.35,50.85,51.50,52.00,2159,191188,10111172.00,
532952,NAHAR CAP   ,B ,Q,93.65,94.35,90.00,90.00,90.00,91.85,140,3353,310525.00,
532953,V GUARD IND ,A ,Q,233.70,236.75,226.30,233.80,233.80,229.00,942,56186,13045925.00,
532955,RECLTD      ,A ,Q,155.00,155.00,143.60,145.75,145.75,154.10,2054,299182,44197300.00,
532957,GOKAK TEXTI ,XT,Q,27.30,27.30,26.80,26.80,26.80,27.30,14,3846,103447.00,
532959,GAMMON INFRA,B ,Q,0.71,0.72,0.70,0.70,0.70,0.71,22655,996196,703888.00,
532960,DHANI       ,B ,Q,351.50,375.00,347.50,356.45,357.00,352.05,1621,81006,29374454.00,
532966,TITAGARH WAG,A ,Q,52.50,52.50,49.05,50.00,50.00,51.35,235,37968,1913501.00,
532967,KIRI DYES   ,A ,Q,486.50,486.80,464.35,469.85,474.30,484.15,462,9972,4709742.00,
532972,SANKHYA INFO,XT,Q,4.08,4.14,4.00,4.00,4.00,3.95,17,13145,53639.00,
532974,ABML        ,B ,Q,43.90,44.40,43.00,43.25,43.30,43.75,96,8060,351843.00,
532975,AISHWARYA   ,Z ,Q,2.43,2.43,2.41,2.41,2.41,2.45,11,5844,14134.00,
532976,JAIBALA IND ,T ,Q,23.40,25.60,23.30,25.30,25.30,24.50,19,4477,109669.00,
532977,BAJAJ AUTO  ,A ,Q,4122.00,4122.00,3977.70,4000.90,4000.90,4112.60,1928,15267,61333037.00,
532978,BAJAJ FINSE ,A ,Q,10240.00,10428.15,10099.05,10251.05,10251.05,10198.55,3088,16466,169137984.00,
532980,GOKUL REFOIL,B ,Q,18.20,18.85,18.20,18.25,18.25,18.55,90,6689,123344.00,
532983,RPG LIFESCI ,B ,Q,419.45,422.75,403.00,415.50,417.15,421.50,398,6643,2761715.00,
532985,KOTAK SENSEX,B ,Q,542.00,542.00,522.60,527.30,529.00,536.00,77,2034,1073551.00,
532986,NIRAJ CEMENT,B ,Q,40.25,44.00,40.25,42.15,42.15,44.00,28,1593,68640.00,
532987,RANE BRAKE  ,B ,Q,776.75,778.95,774.05,774.45,774.45,779.85,27,93,72182.00,
532988,RANE ENGVL  ,B ,Q,268.15,270.80,260.05,266.40,266.00,266.60,25,402,107195.00,
532989,BAFNA PHARMA,B ,Q,138.50,142.90,135.50,135.50,135.50,142.60,66,2375,322694.00,
532990,METKORE     ,Z ,Q,0.66,0.66,0.66,0.66,0.66,0.69,23,21110,13932.00,
532993,SEZALGLASS  ,Z ,Q,3.53,3.53,3.53,3.53,3.53,3.37,1,200,706.00,
532994,ARCHIDPLY IN,T ,Q,35.80,35.80,35.00,35.55,35.60,34.80,16,1920,68041.00,
532998,LEHIL       ,B ,Q,35.50,36.25,35.00,35.15,35.15,35.50,18,1095,38442.00,
533001,SOMI CONVEY ,T ,Q,33.10,33.10,32.80,32.80,32.80,33.55,10,1021,33634.00,
533007,LGB FORGE   ,B ,Q,4.71,4.99,4.67,4.67,4.67,4.91,182,145878,698146.00,
533012,LANDMRK PRO ,T ,Q,2.10,2.10,1.90,1.95,1.95,2.00,12,3854,7831.00,
533014,SICAGEN IND ,B ,Q,16.25,16.25,15.00,15.50,15.50,15.60,46,9668,150824.00,
533022,20 MICRONS  ,B ,Q,36.00,37.75,36.00,36.75,36.65,36.65,177,28593,1066691.00,
533023,WABCO       ,A ,Q,5976.70,6071.10,5920.00,5944.25,5944.25,5995.95,90,171,1023744.00,
533029,ALKALI      ,B ,Q,53.75,56.15,53.50,53.60,53.60,51.55,118,2757,149813.00,
533033,ISGEC       ,A ,Q,454.05,454.05,437.05,442.60,442.60,454.20,679,21683,9681339.00,
533047,INDIAN MET  ,B ,Q,452.90,462.00,445.70,448.30,451.00,454.40,282,2831,1283812.00,
533048,GI ENGINERG ,B ,Q,2.31,2.31,2.31,2.31,2.31,2.40,2,1100,2541.00,
533056,VEDAVAAG    ,X ,Q,33.50,33.50,31.55,32.60,32.65,32.55,67,9979,323423.00,
533080,MOLDTKPACK  ,A ,Q,392.00,405.75,392.00,395.75,395.10,387.20,265,4926,1973700.00,
533088,MAH HOLIDAY ,A ,Q,233.05,237.35,226.10,227.85,228.95,236.50,372,8905,2074033.00,
533090,EXCEL       ,B ,Q,3.25,3.25,3.04,3.04,3.04,3.20,86,144752,449383.00,
533093,RAJ OIL     ,T ,Q,120.65,120.65,120.65,120.65,120.65,126.95,17,587,70821.00,
533095,BENGLA& ASM ,B ,Q,1461.00,1461.00,1416.10,1434.95,1434.95,1422.25,57,385,550388.00,
533096,ADANI POWER ,A ,Q,56.00,58.50,54.40,55.80,55.80,55.75,11805,2553376,145055410.00,
533098,NHPC        ,A ,Q,25.80,26.20,25.20,25.80,25.80,25.70,1614,1070562,27578448.00,
533101,SURYAMBA SP ,X ,Q,73.00,74.70,68.90,70.95,71.95,68.45,91,8234,595012.00,
533104,GLOBUS SPR  ,B ,Q,363.05,380.90,363.05,366.30,365.30,369.35,1757,24516,9115689.00,
533106,OIL INDIA   ,A ,Q,124.90,126.80,120.75,123.30,123.30,121.80,2017,233002,29005087.00,
533107,RNAVAL      ,Z ,Q,2.72,2.72,2.55,2.62,2.65,2.64,263,391817,1024705.00,
533108,BHILWRA TEC ,X ,Q,6.44,6.45,5.90,6.10,6.10,6.15,19,3706,22713.00,
533121,EXPLEOSOL   ,B ,Q,480.55,488.90,471.25,482.80,477.00,488.30,252,2471,1184270.00,
533122,RTNPOWER    ,B ,Q,2.90,2.90,2.75,2.77,2.77,2.86,5908,4145851,11649532.00,
533137,DEN NETWORK ,A ,Q,58.75,59.80,58.05,58.30,58.90,58.65,228,22035,1300500.00,
533138,ASTEC LIFE  ,A ,Q,1051.00,1058.75,1035.50,1053.80,1055.00,1054.15,228,1771,1861291.00,
533144,COX KINGS   ,Z ,Q,1.50,1.52,1.38,1.50,1.50,1.45,374,796463,1177714.00,
533146,DLINK IND   ,B ,Q,113.40,120.20,112.80,115.20,114.95,113.05,736,38200,4433890.00,
533148,JSW ENERGY  ,A ,Q,75.00,75.70,72.25,73.70,73.30,75.40,735,101371,7539698.00,
533150,GODREJ PROP ,A ,Q,1515.00,1535.45,1495.00,1520.85,1529.00,1506.20,2331,32724,49671295.00,
533151,D B CORP    ,A ,Q,94.00,95.00,89.50,91.60,92.50,91.80,619,51304,4757687.00,
533152,MBL INFRA   ,B ,Q,21.90,21.95,20.90,21.05,21.30,22.00,124,30094,637225.00,
533155,JUBL FOOD   ,A ,Q,2902.95,3004.00,2902.95,2951.05,2951.05,2902.95,5541,65608,194637438.00,
533156,VASCON ENG  ,B ,Q,17.50,18.13,17.02,17.26,17.37,17.43,142,27413,480153.00,
533157,SYNCOM HEAL ,Z ,Q,2.58,2.60,2.36,2.60,2.60,2.48,106,145956,359574.00,
533158,THANGAMAYIL ,B ,Q,621.85,628.00,604.65,613.05,613.20,623.80,155,1526,943626.00,
533160,D B REALTY  ,T ,Q,22.10,22.15,22.10,22.15,22.15,21.10,68,31047,687653.00,
533161,EMMBI       ,B ,Q,82.60,82.60,79.40,80.00,80.00,81.15,87,12765,1026545.00,
533162,HATHWAY CAB ,A ,Q,30.15,30.50,29.80,30.05,30.05,30.15,152,36115,1090830.00,
533163,ARSS INFRA  ,B ,Q,24.00,24.20,23.20,23.25,23.25,23.40,50,5051,121179.00,
533164,TEXMO PIPES ,B ,Q,30.05,30.90,29.15,29.35,29.35,30.00,205,55736,1664537.00,
533166,SUNDARAMMUL ,B ,Q,1.35,1.38,1.30,1.31,1.30,1.36,226,198044,261470.00,
533167,CORO ENGG   ,X ,Q,32.00,32.40,29.80,31.00,31.00,31.05,74,27868,861206.00,
533168,ROSSELL IND ,B ,Q,108.75,110.95,108.55,109.55,109.60,108.80,167,2231,244788.00,
533169,MAN INFRA   ,B ,Q,37.70,37.70,35.90,36.25,36.35,36.70,152,25152,916723.00,
533170,TAMBOLI CAP ,X ,Q,49.65,49.65,45.70,48.45,48.65,46.70,45,8435,404290.00,
533172,IVZINGOLD   ,E ,Q,4200.00,4200.00,4180.00,4180.00,4180.00,4200.01,6,33,137980.00,
533177,IL&FS TRANS ,Z ,Q,2.43,2.43,2.23,2.32,2.32,2.32,21,21057,49244.00,
533179,PERSISTENT  ,A ,Q,1690.00,1698.00,1661.75,1671.15,1675.00,1690.80,785,5196,8707046.00,
533181,INTRASOFT   ,B ,Q,67.55,68.00,66.45,66.45,66.45,69.90,156,3168,211393.00,
533189,GOENKA DIAM ,Z ,Q,1.85,1.85,1.85,1.85,1.85,1.77,76,354871,656511.00,
533192,KCP SUGAR IN,B ,Q,15.50,15.75,15.30,15.30,15.30,15.75,106,25441,394641.00,
533193,KIRLOSKAR EL,B ,Q,14.24,14.26,13.60,13.74,13.84,14.21,148,37088,510698.00,
533202,NEH         ,X ,Q,1.60,1.61,1.56,1.56,1.56,1.59,25,8015,12607.00,
533204,GBGLOBAL    ,B ,Q,6.25,6.26,6.25,6.26,6.26,6.55,2,209,1307.00,
533206,SJVN        ,A ,Q,28.50,28.65,27.70,27.90,28.15,27.90,828,505703,14170763.00,
533207,JPINFRATEC  ,B ,Q,1.67,1.69,1.63,1.66,1.63,1.69,242,961476,1585251.00,
533208,EMAMI PAPER ,B ,Q,97.50,98.90,95.80,95.85,95.80,97.45,22,576,56259.00,
533210,KRITI NUTRI ,X ,Q,44.00,44.00,42.00,42.55,42.25,43.10,586,54391,2317625.00,
533212,GKB OPHTHA  ,X ,Q,66.45,71.95,66.05,66.10,66.10,70.50,27,1282,86728.00,
533217,HMVL        ,B ,Q,58.85,60.95,57.30,58.20,58.15,57.50,340,23836,1406537.00,
533218,EMAMIREAL   ,B ,Q,55.95,56.25,55.95,56.25,56.25,53.60,19,2310,129917.00,
533221,ASIAN HTL W ,B ,Q,246.60,255.00,240.50,244.50,244.50,245.80,37,523,128518.00,
533227,ASIAN HTL E ,B ,Q,173.90,173.90,162.00,162.00,162.00,162.90,22,56,9293.00,
533229,BAJAJCON    ,A ,Q,255.00,259.60,245.00,251.35,251.35,253.05,2533,133748,34108326.00,
533230,HDFCMFGETF  ,E ,Q,41.95,41.95,41.11,41.24,41.24,41.65,479,51914,2140715.00,
533239,PRAKASHSTL  ,B ,Q,0.78,0.82,0.78,0.81,0.81,0.81,59,138721,109768.00,
533244,ICICIGOLD   ,E ,Q,41.40,41.40,40.95,41.12,41.19,41.45,170,27623,1136548.00,
533248,GPPL        ,A ,Q,95.60,96.70,95.00,95.95,95.75,95.45,613,46143,4411173.00,
533252,WELSPUN INV ,B ,Q,358.00,360.00,358.00,358.55,358.00,358.00,20,50,17936.00,
533257,INDOSOLAR   ,Z ,Q,2.30,2.30,2.10,2.20,2.20,2.20,55,65709,141836.00,
533259,SASTASUNDR  ,B ,Q,120.05,121.80,119.60,120.15,120.50,118.45,31,870,104980.00,
