Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime
2012-11-15,2.57,2.59,2.5,2.58,2.546875,64,5,163.0,64,100.0,0.09,0.01,1352917800.0
2012-11-13,2.37,2.47,2.37,2.47,2.4653465346534653,202,4,498.0,201,99.5,0.1,0.1,1352745000.0
2012-11-12,2.5,2.5,2.34,2.36,2.487309644670051,591,7,1470.0,589,99.66,0.16,-0.14,1352658600.0
2012-11-09,2.6,2.6,2.39,2.39,2.448590021691974,4610,13,11288.0,3800,82.43,0.21,-0.21,1352399400.0
2012-11-08,2.48,2.66,2.48,2.51,2.5340909090909087,1496,15,3791.0,1495,99.93,0.18,0.03,1352313000.0
2012-11-07,2.51,2.62,2.51,2.61,2.5314171122994646,1496,12,3787.0,1494,99.87,0.11,0.1,1352226600.0
2012-11-06,2.64,2.64,2.64,2.64,2.0,1,1,2.0,1,100.0,0.0,0.0,1352140200.0
2012-11-05,2.42,2.78,2.42,2.61,2.467150760719225,2892,17,7135.0,2351,81.29,0.36,0.19,1352053800.0
2012-11-02,2.78,2.78,2.43,2.63,2.579787234042553,752,10,1940.0,551,73.27,0.35,-0.15,1351794600.0
2012-10-31,2.47,2.6,2.43,2.58,2.5105895049237823,7413,17,18611.0,4861,65.57,0.17,0.11,1351621800.0
2012-10-30,2.69,2.69,2.69,2.69,2.0,1,1,2.0,1,100.0,0.0,0.0,1351535400.0
2012-10-29,2.61,2.61,2.45,2.6,2.500990099009901,1010,5,2526.0,1010,100.0,0.16,-0.01,1351449000.0
2012-10-26,2.53,2.86,2.46,2.61,2.5370631562451025,19143,86,48567.0,15901,83.06,0.4,0.08,1351189800.0
2012-10-25,2.46,2.69,2.46,2.67,2.5318441942034338,5417,14,13715.0,4911,90.66,0.23,0.21,1351103400.0
2012-10-23,2.42,2.64,2.42,2.56,2.567970204841713,537,5,1379.0,519,96.65,0.22,0.14,1350930600.0
2012-10-22,2.57,2.7,2.53,2.57,2.5890350877192985,4560,23,11806.0,3133,68.71,0.17,0.0,1350844200.0
2012-10-19,2.64,2.74,2.56,2.74,2.586520947176685,1098,10,2840.0,1094,99.64,0.18,0.1,1350585000.0
2012-10-18,2.55,2.85,2.55,2.84,2.7100431965442766,1852,14,5019.0,1700,91.79,0.3,0.29,1350498600.0
2012-10-17,2.58,2.67,2.54,2.67,2.55609756097561,1435,4,3668.0,1434,99.93,0.13,0.09,1350412200.0
2012-10-16,2.55,2.69,2.55,2.69,2.5552353506244,1041,3,2660.0,1040,99.9,0.14,0.14,1350325800.0
2012-10-15,2.7,2.7,2.6,2.6,2.599809885931559,1052,5,2735.0,1052,100.0,0.1,-0.1,1350239400.0
2012-10-12,2.49,2.86,2.49,2.81,2.6688047893949114,4677,19,12482.0,2551,54.54,0.37,0.32,1349980200.0
2012-10-11,2.69,2.7,2.6,2.61,2.6196043165467624,1112,8,2913.0,1112,100.0,0.1,-0.08,1349893800.0
2012-10-10,2.56,2.89,2.51,2.7,2.6317700156985873,10192,93,26823.0,5302,52.02,0.38,0.14,1349807400.0
2012-10-09,2.77,2.85,2.77,2.77,2.7719298245614037,171,3,474.0,171,100.0,0.08,0.0,1349721000.0
2012-10-08,2.53,2.9,2.52,2.8,2.655387355298308,1123,10,2982.0,972,86.55,0.38,0.27,1349634600.0
2012-10-05,2.72,3.14,2.72,2.77,2.7642045454545454,352,7,973.0,352,100.0,0.42,0.05,1349375400.0
2012-10-04,2.9,2.92,2.72,2.92,2.761070559610705,2055,17,5674.0,2055,100.0,0.2,0.02,1349289000.0
2012-10-03,2.89,2.89,2.66,2.72,2.75625539257981,2318,20,6389.0,2117,91.33,0.23,-0.17,1349202600.0
2012-10-01,2.47,2.89,2.47,2.7,2.6659685863874345,955,7,2546.0,755,79.06,0.42,0.23,1349029800.0
2012-09-28,2.82,2.82,2.66,2.74,2.7450980392156863,561,4,1540.0,561,100.0,0.16,-0.08,1348770600.0
2012-09-27,2.84,2.88,2.84,2.85,2.856,500,4,1428.0,500,100.0,0.04,0.01,1348684200.0
2012-09-26,2.53,2.8,2.52,2.71,2.634118322802987,1741,17,4586.0,1705,97.93,0.28,0.18,1348597800.0
2012-09-25,2.52,2.8,2.51,2.62,2.6190968631506375,2901,11,7598.0,1800,62.05,0.29,0.1,1348511400.0
2012-09-24,2.6,2.97,2.55,2.67,2.6911809581934696,3277,18,8819.0,2071,63.2,0.42,0.07,1348425000.0
2012-09-21,2.65,2.84,2.62,2.83,2.7268907563025206,2380,9,6490.0,2330,97.9,0.22,0.18,1348165800.0
2012-09-20,2.98,2.98,2.55,2.6,2.6023302938196555,1974,18,5137.0,1672,84.7,0.43,-0.38,1348079400.0
2012-09-18,2.75,2.81,2.69,2.81,2.694509073987901,4298,14,11581.0,4298,100.0,0.12,0.06,1347906600.0
2012-09-17,2.62,2.7,2.6,2.62,2.616074632221026,2787,15,7291.0,2787,100.0,0.1,0.0,1347820200.0
2012-09-14,2.71,2.96,2.62,2.67,2.7427083333333333,6720,28,18431.0,5171,76.95,0.34,-0.04,1347561000.0
2012-09-13,2.71,2.96,2.55,2.79,2.777454968041836,1721,23,4780.0,1716,99.71,0.41,0.08,1347474600.0
2012-09-12,2.71,2.8,2.7,2.8,2.7038007863695936,1526,15,4126.0,1525,99.93,0.1,0.09,1347388200.0
2012-09-11,2.7,2.76,2.65,2.75,2.6825396825396823,315,9,845.0,290,92.06,0.11,0.05,1347301800.0
2012-09-10,2.76,3.09,2.69,2.69,2.711497766282624,4253,12,11532.0,2893,68.02,0.4,-0.07,1347215400.0
2012-09-08,2.97,2.97,2.97,2.97,2.97,100,1,297.0,100,100.0,0.0,0.0,1347042600.0
2012-09-07,2.53,2.86,2.5,2.86,2.657613406529905,3461,25,9198.0,2801,80.93,0.36,0.33,1346956200.0
2012-09-06,2.75,2.77,2.58,2.62,2.6370716510903423,642,9,1693.0,577,89.88,0.19,-0.13,1346869800.0
2012-09-05,2.7,2.7,2.7,2.7,2.6953125,128,5,345.0,128,100.0,0.0,0.0,1346783400.0
2012-09-04,2.5,2.73,2.5,2.6,2.626543209876543,324,5,851.0,162,50.0,0.23,0.1,1346697000.0
2012-09-03,2.62,2.77,2.53,2.73,2.5991161616161618,4752,28,12351.0,3295,69.34,0.24,0.11,1346610600.0
2012-08-31,2.55,2.6,2.5,2.53,2.535612535612536,702,10,1780.0,701,99.86,0.1,-0.02,1346351400.0
2012-08-30,2.95,2.95,2.62,2.62,2.68384074941452,427,8,1146.0,425,99.53,0.33,-0.33,1346265000.0
2012-08-29,2.6,2.78,2.55,2.55,2.580625,4800,27,12387.0,4800,100.0,0.23,-0.05,1346178600.0
2012-08-28,2.55,2.84,2.55,2.84,2.6923076923076925,2600,10,7000.0,650,25.0,0.29,0.29,1346092200.0
2012-08-27,2.46,2.83,2.46,2.71,2.7547945205479447,730,8,2011.0,550,75.34,0.37,0.25,1346005800.0
2012-08-24,2.75,2.8,2.7,2.71,2.7008222643896267,1581,6,4270.0,1553,98.23,0.1,-0.04,1345746600.0
2012-08-23,2.65,2.66,2.62,2.66,2.646875,320,7,847.0,320,100.0,0.04,0.01,1345660200.0
2012-08-22,2.75,2.75,2.66,2.66,2.7236492471213465,2258,11,6150.0,2258,100.0,0.09,-0.09,1345573800.0
2012-08-21,3.09,3.09,2.67,2.72,2.718562874251497,1002,11,2724.0,836,83.43,0.42,-0.37,1345487400.0
2012-08-17,2.68,2.88,2.67,2.88,2.6774193548387095,93,4,249.0,72,77.42,0.21,0.2,1345141800.0
2012-08-16,2.65,2.87,2.65,2.66,2.7298050139275767,3231,18,8820.0,1816,56.21,0.22,0.01,1345055400.0
2012-08-14,2.62,2.62,2.62,2.62,2.0,1,1,2.0,1,100.0,0.0,0.0,1344882600.0
2012-08-13,2.6,2.6,2.6,2.6,2.59972299168975,722,3,1877.0,722,100.0,0.0,0.0,1344796200.0
2012-08-10,2.68,2.75,2.66,2.69,2.7057015092230294,3578,26,9681.0,3578,100.0,0.09,0.01,1344537000.0
2012-08-09,2.7,2.83,2.65,2.83,2.6925619834710743,605,4,1629.0,600,99.17,0.18,0.13,1344450600.0
2012-08-08,3.0,3.0,2.65,2.65,2.75440414507772,965,14,2658.0,514,53.26,0.35,-0.35,1344364200.0
2012-08-07,2.81,2.81,2.55,2.74,2.6482345103264486,1501,10,3975.0,1000,66.62,0.26,-0.07,1344277800.0
2012-08-06,2.65,2.79,2.6,2.69,2.6412698412698408,630,6,1664.0,630,100.0,0.19,0.04,1344191400.0
2012-08-03,2.7,2.7,2.7,2.7,2.6862745098039214,51,2,137.0,51,100.0,0.0,0.0,1343932200.0
2012-08-01,2.65,2.85,2.61,2.85,2.6700379266750947,1582,7,4224.0,1348,85.21,0.24,0.2,1343759400.0
2012-07-31,2.65,2.68,2.65,2.67,2.665648854961832,655,6,1746.0,605,92.37,0.03,0.02,1343673000.0
2012-07-30,2.65,3.0,2.65,2.77,2.650446871896723,1007,9,2669.0,1005,99.8,0.35,0.12,1343586600.0
2012-07-27,2.7,2.84,2.7,2.7,2.6986754966887414,302,4,815.0,301,99.67,0.14,0.0,1343327400.0
2012-07-26,2.84,2.84,2.63,2.69,2.7412398921832883,1855,19,5085.0,1382,74.5,0.21,-0.15,1343241000.0
2012-07-25,2.65,2.72,2.64,2.68,2.6538461538461537,2002,10,5313.0,2001,99.95,0.08,0.03,1343154600.0
2012-07-24,2.41,2.67,2.4,2.58,2.505387378142637,1949,14,4883.0,1248,64.03,0.27,0.17,1343068200.0
2012-07-23,2.7,2.7,2.7,2.7,2.6973684210526314,76,1,205.0,76,100.0,0.0,0.0,1342981800.0
2012-07-20,2.75,2.76,2.45,2.69,2.65200845665962,2365,28,6272.0,1916,81.01,0.31,-0.06,1342722600.0
2012-07-19,2.85,2.85,2.8,2.83,2.82445967316816,1897,18,5358.0,1841,97.05,0.05,-0.02,1342636200.0
2012-07-18,2.88,2.88,2.79,2.79,2.803973509933775,755,24,2117.0,745,98.68,0.09,-0.09,1342549800.0
2012-07-17,2.94,2.94,2.75,2.75,2.764210526315789,475,6,1313.0,475,100.0,0.19,-0.19,1342463400.0
2012-07-16,2.72,2.95,2.62,2.66,2.688787185354691,1748,18,4700.0,1725,98.68,0.33,-0.06,1342377000.0
2012-07-13,3.2,3.2,2.71,2.79,2.837696335078534,2101,13,5962.0,1900,90.43,0.49,-0.41,1342117800.0
2012-07-12,2.75,2.97,2.62,2.75,2.6762272476558193,1813,10,4852.0,1311,72.31,0.35,0.0,1342031400.0
2012-07-11,3.0,3.39,2.67,2.75,2.7176258992805757,1112,68,3022.0,899,80.85,0.72,-0.25,1341945000.0
2012-07-10,2.5,3.1,2.5,2.9,2.6564417177914113,2119,30,5629.0,1052,49.65,0.6,0.4,1341858600.0
2012-07-09,2.88,2.88,2.8,2.84,2.872379216043756,1097,6,3151.0,1097,100.0,0.08,-0.04,1341772200.0
2012-07-06,3.15,3.15,2.67,2.8,2.7436617167692865,11044,54,30301.0,8621,78.06,0.48,-0.35,1341513000.0
2012-07-05,3.1,3.1,2.72,2.73,2.929048843187661,1945,23,5697.0,1934,99.43,0.38,-0.37,1341426600.0
2012-07-04,3.1,3.1,2.69,2.85,2.8487031700288186,694,9,1977.0,679,97.84,0.41,-0.25,1341340200.0
2012-07-03,2.71,2.98,2.71,2.93,2.760752688172043,2604,10,7189.0,2002,76.88,0.27,0.22,1341253800.0
2012-07-02,2.75,2.95,2.75,2.95,2.8262076624097725,3602,7,10180.0,3600,99.94,0.2,0.2,1341167400.0
2012-06-29,2.69,2.87,2.69,2.78,2.7216666666666662,3000,12,8165.0,2625,87.5,0.18,0.09,1340908200.0
2012-06-28,2.65,2.98,2.65,2.97,2.974025974025974,1001,6,2977.0,1001,100.0,0.33,0.32,1340821800.0
2012-06-27,2.64,2.74,2.63,2.74,2.6339622641509437,265,3,698.0,264,99.62,0.11,0.1,1340735400.0
2012-06-26,2.68,2.96,2.68,2.78,2.7711525649566955,3002,7,8319.0,3000,99.93,0.28,0.1,1340649000.0
2012-06-25,2.96,2.96,2.96,2.96,2.0,1,1,2.0,1,100.0,0.0,0.0,1340562600.0
2012-06-22,2.62,2.84,2.62,2.84,2.7687296416938114,614,9,1700.0,514,83.71,0.22,0.22,1340303400.0
2012-06-21,2.67,2.67,2.67,2.67,2.67,1000,4,2670.0,1000,100.0,0.0,0.0,1340217000.0
2012-06-20,2.63,2.63,2.63,2.63,2.63,500,2,1315.0,500,100.0,0.0,0.0,1340130600.0
2012-06-19,2.62,2.88,2.62,2.88,2.7719594594594597,592,3,1641.0,592,100.0,0.26,0.26,1340044200.0
2012-06-18,2.73,2.73,2.71,2.71,2.712,1000,3,2712.0,1000,100.0,0.02,-0.02,1339957800.0
2012-06-15,2.99,2.99,2.65,2.88,2.927213910230489,2473,8,7239.0,2450,99.07,0.34,-0.11,1339698600.0
2012-06-14,3.09,3.09,2.63,2.79,2.742782152230971,1905,9,5225.0,1700,89.24,0.46,-0.3,1339612200.0
2012-06-13,2.62,2.85,2.62,2.81,2.743440233236152,343,6,941.0,332,96.79,0.23,0.19,1339525800.0
2012-06-12,2.75,2.75,2.75,2.75,2.75,500,2,1375.0,500,100.0,0.0,0.0,1339439400.0
2012-06-11,2.63,2.99,2.63,2.75,2.8023037141513867,8508,13,23842.0,8006,94.1,0.36,0.12,1339353000.0
2012-06-08,2.81,2.92,2.8,2.8,2.891583452211127,701,5,2027.0,601,85.73,0.12,-0.01,1339093800.0
2012-06-07,2.94,3.06,2.76,3.04,2.978403914290535,11854,34,35306.0,10502,88.59,0.3,0.1,1339007400.0
2012-06-06,2.61,2.87,2.61,2.85,2.6699024565239675,234152,24,625163.0,234127,99.99,0.26,0.24,1338921000.0
2012-06-05,2.6,2.74,2.6,2.74,2.6155405075808975,225501,11,589807.0,225501,100.0,0.14,0.14,1338834600.0
2012-06-04,2.6,2.72,2.6,2.65,2.6213198867657463,226080,15,592628.0,226080,100.0,0.12,0.05,1338748200.0
2012-06-01,2.6,2.81,2.58,2.6,2.6768477792151786,231900,24,620761.0,226050,97.48,0.23,0.0,1338489000.0
2012-05-30,2.77,2.77,2.77,2.77,2.769835035349568,1273,5,3526.0,1273,100.0,0.0,0.0,1338316200.0
2012-05-29,2.51,2.75,2.51,2.6,2.7300625118393635,5279,14,14412.0,5179,98.11,0.24,0.09,1338229800.0
2012-05-28,2.53,2.6,2.52,2.6,2.5272727272727273,1100,4,2780.0,1099,99.91,0.08,0.07,1338143400.0
2012-05-25,2.55,2.7,2.51,2.7,2.520231213872832,1211,6,3052.0,1210,99.92,0.19,0.15,1337884200.0
2012-05-24,2.58,2.6,2.53,2.59,2.565264394829612,21275,47,54576.0,21209,99.69,0.07,0.01,1337797800.0
2012-05-23,2.64,2.7,2.6,2.7,2.608089260808926,5019,8,13090.0,5019,100.0,0.1,0.06,1337711400.0
2012-05-22,2.85,2.85,2.61,2.67,2.6744186046511627,215,23,575.0,201,93.49,0.24,-0.18,1337625000.0
2012-05-21,2.67,2.88,2.67,2.88,2.6888036389058505,226002,13,607675.0,225500,99.78,0.21,0.21,1337538600.0
2012-05-18,2.6,2.9,2.6,2.9,2.618351724382628,225472,17,590365.0,225472,100.0,0.3,0.3,1337279400.0
2012-05-17,2.63,2.76,2.6,2.64,2.635918702347783,231495,19,610202.0,230995,99.78,0.16,0.01,1337193000.0
2012-05-16,2.54,2.78,2.53,2.6,2.616979550932605,231502,17,605836.0,231501,100.0,0.25,0.06,1337106600.0
2012-05-15,2.6,2.62,2.5,2.6,2.6194886356097498,226101,16,592269.0,226052,99.98,0.12,0.0,1337020200.0
2012-05-14,2.7,2.7,2.5,2.65,2.599728791399065,226394,19,588563.0,226393,100.0,0.2,-0.05,1336933800.0
2012-05-11,2.55,2.71,2.4,2.54,2.534396809571286,2006,11,5084.0,2000,99.7,0.31,-0.01,1336674600.0
2012-05-10,2.6,2.6,2.4,2.55,2.5031720856463124,2522,15,6313.0,2504,99.29,0.2,-0.05,1336588200.0
2012-05-09,2.62,2.62,2.59,2.59,2.6004016064257027,996,9,2590.0,996,100.0,0.03,-0.03,1336501800.0
2012-05-08,2.6,2.96,2.44,2.61,2.583333333333333,72,8,186.0,70,97.22,0.52,0.01,1336415400.0
2012-05-07,2.95,2.95,2.71,2.71,2.7954545454545454,88,4,246.0,87,98.86,0.24,-0.24,1336329000.0
2012-05-04,2.52,2.82,2.51,2.6,2.600508905852417,2358,16,6132.0,2308,97.88,0.31,0.08,1336069800.0
2012-05-03,2.6,2.92,2.6,2.92,2.6285714285714286,35,2,92.0,35,100.0,0.32,0.32,1335983400.0
2012-05-02,2.47,2.84,2.47,2.82,2.6637426900584797,342,5,911.0,237,69.3,0.37,0.35,1335897000.0
2012-04-30,2.27,2.93,2.27,2.93,2.6666666666666665,930,9,2480.0,730,78.49,0.66,0.66,1335724200.0
2012-04-28,3.15,3.15,2.26,2.47,2.347248576850095,527,14,1237.0,302,57.31,0.89,-0.68,1335551400.0
2012-04-27,2.98,2.98,2.63,2.65,2.742265615809905,8501,34,23312.0,5199,61.16,0.35,-0.33,1335465000.0
2012-04-26,2.9,3.41,2.66,2.93,2.815039577836412,3790,20,10669.0,2290,60.42,0.75,0.03,1335378600.0
2012-04-25,2.62,2.94,2.62,2.94,2.6584158415841586,202,4,537.0,202,100.0,0.32,0.32,1335292200.0
2012-04-24,2.39,3.0,2.39,2.74,2.941628870045356,5071,17,14917.0,4550,89.73,0.61,0.35,1335205800.0
2012-04-23,2.45,2.99,2.45,2.61,2.6896035901271502,1337,6,3596.0,1137,85.04,0.54,0.16,1335119400.0
2012-04-20,2.62,2.8,2.62,2.8,2.6363636363636362,11,2,29.0,11,100.0,0.18,0.18,1334860200.0
2012-04-19,2.7,2.85,2.66,2.78,2.72543135783946,1333,10,3633.0,833,62.49,0.19,0.08,1334773800.0
2012-04-18,2.94,3.0,2.81,2.9,2.932287365813377,3633,8,10653.0,3632,99.97,0.19,-0.04,1334687400.0
2012-04-17,2.89,2.9,2.67,2.76,2.775909090909091,2200,12,6107.0,1983,90.14,0.23,-0.13,1334601000.0
2012-04-16,2.92,2.92,2.92,2.92,2.0,1,1,2.0,1,100.0,0.0,0.0,1334514600.0
2012-04-13,2.73,2.92,2.71,2.86,2.755472404115996,5345,17,14728.0,5344,99.98,0.21,0.13,1334255400.0
2012-04-12,2.39,2.88,2.39,2.74,2.6751504729148756,5815,27,15556.0,1507,25.92,0.49,0.35,1334169000.0
2012-04-11,2.56,2.7,2.52,2.68,2.6146703806870937,1077,13,2816.0,1021,94.8,0.18,0.12,1334082600.0
2012-04-10,2.51,2.81,2.36,2.79,2.589009990917348,2202,11,5701.0,1400,63.58,0.45,0.28,1333996200.0
2012-04-04,2.8,2.94,2.56,2.92,2.6721384205856253,2254,14,6023.0,2097,93.03,0.38,0.12,1333477800.0
2012-04-03,2.94,2.95,2.94,2.94,2.5,2,2,5.0,1,50.0,0.01,0.0,1333391400.0
2012-04-02,2.87,2.87,2.67,2.67,2.742705570291777,754,4,2068.0,753,99.87,0.2,-0.2,1333305000.0
2012-03-30,2.83,2.83,2.83,2.83,2.0,1,1,2.0,1,100.0,0.0,0.0,1333045800.0
2012-03-29,2.95,2.95,2.5,2.87,2.8225806451612905,1178,7,3325.0,1177,99.92,0.45,-0.08,1332959400.0
2012-03-28,2.7,2.7,2.6,2.6,2.611111111111111,18,2,47.0,9,50.0,0.1,-0.1,1332873000.0
2012-03-27,2.51,3.0,2.51,2.76,2.7003953989935296,5564,23,15025.0,4370,78.54,0.49,0.25,1332786600.0
2012-03-26,2.47,2.95,2.47,2.85,2.5314232902033273,1082,10,2739.0,1066,98.52,0.48,0.38,1332700200.0
2012-03-23,2.99,3.0,2.62,2.82,2.8408267632644364,4693,11,13332.0,4682,99.77,0.38,-0.17,1332441000.0
2012-03-22,2.51,3.1,2.38,2.94,2.740544202325844,8857,22,24273.0,8054,90.93,0.72,0.43,1332354600.0
2012-03-21,2.99,2.99,2.76,2.9,2.871406959152799,661,10,1898.0,651,98.49,0.23,-0.09,1332268200.0
2012-03-20,2.73,2.93,2.72,2.72,2.725699067909454,1502,8,4094.0,1492,99.33,0.21,-0.01,1332181800.0
2012-03-19,2.67,2.94,2.67,2.94,2.735169491525424,472,4,1291.0,442,93.64,0.27,0.27,1332095400.0
2012-03-16,2.85,3.18,2.85,2.88,2.8846327174402884,2219,11,6401.0,2215,99.82,0.33,0.03,1331836200.0
2012-03-15,2.92,3.34,2.9,2.95,2.903706635008574,7581,22,22013.0,7321,96.57,0.44,0.03,1331749800.0
2012-03-14,3.4,3.4,2.9,3.0,2.9742268041237114,970,8,2885.0,750,77.32,0.5,-0.4,1331663400.0
2012-03-13,2.9,3.13,2.9,3.08,3.0047393364928907,633,12,1902.0,423,66.82,0.23,0.18,1331577000.0
2012-03-12,2.91,2.93,2.9,2.9,2.9112195121951214,1025,5,2984.0,1025,100.0,0.03,-0.01,1331490600.0
2012-03-09,3.45,3.45,2.83,2.91,2.946480231436837,4148,12,12222.0,4128,99.52,0.62,-0.54,1331231400.0
2012-03-07,2.73,3.39,2.73,3.05,3.001897533206831,1581,19,4746.0,711,44.97,0.66,0.32,1331058600.0
2012-03-06,3.48,3.48,2.82,3.04,2.8425263157894736,2375,17,6751.0,2136,89.94,0.66,-0.44,1330972200.0
2012-03-05,3.2,3.55,3.2,3.2,3.1999130812690133,2301,8,7363.0,2301,100.0,0.35,0.0,1330885800.0
2012-03-03,3.55,3.55,3.55,3.55,3.0,1,1,3.0,1,100.0,0.0,0.0,1330713000.0
2012-03-02,3.3,3.3,3.0,3.23,3.111111111111111,45,7,140.0,25,55.56,0.3,-0.07,1330626600.0
2012-03-01,2.83,3.15,2.83,3.15,2.8833333333333333,60,2,173.0,50,83.33,0.32,0.32,1330540200.0
2012-02-29,3.0,3.38,3.0,3.0,3.1082587064676614,5025,16,15619.0,4964,98.79,0.38,0.0,1330453800.0
2012-02-28,2.95,3.1,2.9,3.08,3.011080332409972,1083,11,3261.0,1067,98.52,0.2,0.13,1330367400.0
2012-02-27,3.0,3.15,2.76,3.07,2.9881503425291607,5401,18,16139.0,5389,99.78,0.39,0.07,1330281000.0
2012-02-24,3.54,3.54,2.93,3.0,2.9972286374133947,2165,13,6489.0,2142,98.94,0.61,-0.54,1330021800.0
2012-02-23,3.53,3.53,3.23,3.23,3.2309197651663406,511,4,1651.0,511,100.0,0.3,-0.3,1329935400.0
2012-02-22,3.0,3.39,3.0,3.22,3.054113994233755,4509,13,13771.0,4491,99.6,0.39,0.22,1329849000.0
2012-02-21,2.98,3.09,2.97,3.09,2.994274262811337,3493,13,10459.0,3492,99.97,0.12,0.11,1329762600.0
2012-02-17,2.96,3.05,2.92,3.04,2.9934871867478408,7063,23,21143.0,6863,97.17,0.13,0.08,1329417000.0
2012-02-16,3.0,3.08,2.85,3.06,2.9317283725454435,16449,20,48224.0,14689,89.3,0.23,0.06,1329330600.0
2012-02-15,3.03,3.18,3.03,3.03,3.0440900562851785,1066,6,3245.0,1065,99.91,0.15,0.0,1329244200.0
2012-02-14,3.2,3.21,3.01,3.05,3.1219966159052452,5910,13,18451.0,3790,64.13,0.2,-0.15,1329157800.0
2012-02-13,3.0,3.37,2.96,3.05,3.0143720771073346,8767,18,26427.0,7903,90.14,0.41,0.05,1329071400.0
2012-02-10,3.07,3.2,3.06,3.18,3.07805724197745,2306,11,7098.0,2003,86.86,0.14,0.11,1328812200.0
2012-02-09,3.07,3.27,3.07,3.27,3.151547491995731,937,5,2953.0,937,100.0,0.2,0.2,1328725800.0
2012-02-08,3.08,3.5,3.08,3.27,3.1383067896060353,1193,12,3744.0,1053,88.26,0.42,0.19,1328639400.0
2012-02-07,3.12,3.21,3.12,3.2,3.1960028050490883,2852,12,9115.0,2768,97.05,0.09,0.08,1328553000.0
2012-02-06,3.42,3.49,3.25,3.35,3.3595890410958904,2044,13,6867.0,1754,85.81,0.24,-0.07,1328466600.0
2012-02-03,3.39,3.51,3.36,3.38,3.3886063072227874,2949,12,9993.0,2735,92.74,0.15,-0.01,1328207400.0
2012-02-02,3.53,3.84,3.5,3.7,3.514182568334193,3878,18,13628.0,3596,92.73,0.34,0.17,1328121000.0
2012-02-01,3.37,3.73,3.36,3.71,3.5692633063094816,2837,18,10126.0,2587,91.19,0.37,0.34,1328034600.0
2012-01-31,3.52,3.94,3.52,3.61,3.599629130141605,5932,20,21353.0,5232,88.2,0.42,0.09,1327948200.0
2012-01-30,3.56,3.81,3.56,3.81,3.7132974634896234,1301,2,4831.0,1301,100.0,0.25,0.25,1327861800.0
2012-01-27,3.6,3.87,3.5,3.87,3.5808729139922977,1558,6,5579.0,1458,93.58,0.37,0.27,1327602600.0
2012-01-25,3.98,4.17,3.62,3.72,3.761577464788732,8875,21,33384.0,5900,66.48,0.55,-0.26,1327429800.0
2012-01-24,3.43,3.8,3.43,3.8,3.4860557768924303,251,4,875.0,251,100.0,0.37,0.37,1327343400.0
2012-01-23,3.3,3.8,3.3,3.8,3.341269841269841,126,3,421.0,126,100.0,0.5,0.5,1327257000.0
2012-01-20,3.57,3.8,3.57,3.6,3.6631722880583406,2194,9,8037.0,1437,65.5,0.23,0.03,1326997800.0
2012-01-19,3.36,3.83,3.36,3.83,3.6563265306122448,2450,17,8958.0,2230,91.02,0.47,0.47,1326911400.0
2012-01-18,3.82,3.82,3.45,3.7,3.6827222621615134,4173,14,15368.0,3353,80.35,0.37,-0.12,1326825000.0
2012-01-17,3.6,3.72,3.6,3.61,3.6022052586938083,1179,8,4247.0,1156,98.05,0.12,0.01,1326738600.0
2012-01-16,3.84,3.9,3.7,3.84,3.85530612244898,4900,11,18891.0,4200,85.71,0.2,0.0,1326652200.0
2012-01-13,3.88,3.88,3.48,3.6,3.6470443349753694,4060,12,14807.0,3159,77.81,0.4,-0.28,1326393000.0
2012-01-12,3.74,3.8,3.72,3.8,3.762984637893197,4101,13,15432.0,4101,100.0,0.08,0.06,1326306600.0
2012-01-11,3.43,3.6,3.19,3.54,3.478002191952404,6387,25,22214.0,6301,98.65,0.41,0.11,1326220200.0
2012-01-10,3.2,3.3,3.04,3.29,3.190618221258134,3688,19,11767.0,3600,97.61,0.26,0.09,1326133800.0
2012-01-09,2.85,3.22,2.85,3.17,2.854368932038835,103,3,294.0,103,100.0,0.37,0.32,1326047400.0
2012-01-07,3.24,3.24,2.93,2.93,3.0849575212393803,2001,3,6173.0,2001,100.0,0.31,-0.31,1325874600.0
2012-01-06,3.24,3.24,3.24,3.24,3.24,200,2,648.0,200,100.0,0.0,0.0,1325788200.0
2012-01-05,3.01,3.01,2.96,2.99,2.9908186687069622,1307,7,3909.0,1007,77.05,0.05,-0.02,1325701800.0
2012-01-04,3.11,3.11,3.11,3.11,3.11,100,1,311.0,100,100.0,0.0,0.0,1325615400.0
2012-01-03,3.3,3.3,3.01,3.2,3.066139310041749,4551,20,13954.0,3900,85.7,0.29,-0.1,1325529000.0
2012-01-02,2.91,3.18,2.91,3.16,3.0988251554941257,1447,5,4484.0,1050,72.56,0.27,0.25,1325442600.0
2011-12-30,3.03,3.03,2.8,3.03,3.007551020408163,4900,10,14737.0,4900,100.0,0.23,0.0,1325183400.0
2011-12-29,2.89,2.89,2.89,2.89,2.89,100,1,289.0,100,100.0,0.0,0.0,1325097000.0
2011-12-28,2.91,2.92,2.75,2.76,2.7940987812700446,1559,9,4356.0,1559,100.0,0.17,-0.15,1325010600.0
2011-12-27,2.94,2.95,2.67,2.79,2.786050156739812,2552,17,7110.0,1550,60.74,0.28,-0.15,1324924200.0
